2026,02,14,東京,8,２勝ｸﾗｽ,ダート,1600,16,"02-08 \4850 (42)/ 02-11 \890 (7)/ 08-11 \1000 (10)"
2026,02,14,東京,9,箱根特別･2勝,芝,2400,8,"03-07 \170 (2)/ 06-07 \110 (1)/ 03-06 \170 (3)"
2026,02,14,東京,10,銀蹄Ｓ･3勝,ダート,1400,16,"05-12 \1340 (12)/ 12-13 \4630 (50)/ 05-13 \4180 (47)"
2026,02,14,東京,11,クイーンG3,芝,1600,16,"01-02 \1340 (16)/ 01-05 \1000 (10)/ 02-05 \5140 (48)"
2026,02,14,東京,12,１勝ｸﾗｽ,芝,1600,16,"03-16 \2050 (27)/ 15-16 \5620 (47)/ 03-15 \10900 (62)"
2026,02,15,東京,1,未勝利,ダート,1300,16,"02-14 \340 (3)/ 07-14 \270 (1)/ 02-07 \380 (5)"
2026,02,15,東京,2,未勝利,ダート,2100,13,"01-10 \11690 (51)/ 02-10 \810 (9)/ 01-02 \3020 (26)"
2026,02,15,東京,3,新馬,ダート,1600,16,"08-13 \230 (1)/ 08-12 \2290 (26)/ 12-13 \1540 (18)"
2026,02,15,東京,4,１勝ｸﾗｽ*,ダート,1600,13,"03-13 \1260 (20)/ 01-03 \890 (12)/ 01-13 \590 (4)"
2026,02,15,東京,5,未勝利,芝,1800,16,"14-15 \240 (2)/ 06-14 \1130 (13)/ 06-15 \730 (8)"
2026,02,15,東京,6,１勝ｸﾗｽ,芝,2400,14,"03-05 \650 (6)/ 03-11 \1280 (15)/ 05-11 \1340 (16)"
2026,02,15,東京,7,１勝ｸﾗｽ,ダート,1400,16,"01-10 \510 (6)/ 01-06 \1300 (16)/ 06-10 \1620 (19)"
2026,02,15,東京,8,２勝ｸﾗｽ,芝,1600,14,"01-02 \1100 (14)/ 02-10 \610 (3)/ 01-10 \940 (10)"
2026,02,15,東京,9,雲雀Ｓ･3勝,芝,1600,16,"04-08 \1990 (25)/ 04-16 \1590 (16)/ 08-16 \6530 (53)"
2026,02,15,東京,10,バレンタＨ,ダート,1400,16,"02-06 \550 (2)/ 01-02 \1980 (27)/ 01-06 \1290 (14)"
2026,02,15,東京,11,共同通信G3,芝,1800,9,"05-07 \420 (5)/ 05-06 \280 (2)/ 06-07 \470 (7)"
2026,02,15,東京,12,２勝ｸﾗｽ,ダート,1400,16,"01-13 \470 (4)/ 01-09 \780 (8)/ 09-13 \400 (1)"
2026,02,21,東京,1,未勝利・牝,ダート,1400,16,"01-02 \410 (2)/ 01-04 \2620 (32)/ 02-04 \1770 (23)"
2026,02,21,東京,2,１勝ｸﾗｽ*,ダート,1400,16,"01-06 \370 (1)/ 01-12 \700 (5)/ 06-12 \660 (4)"
2026,02,21,東京,3,未勝利,ダート,1600,16,"07-08 \6070 (42)/ 03-08 \5350 (38)/ 03-07 \530 (3)"
2026,02,21,東京,4,新馬,ダート,1600,16,"03-07 \1380 (16)/ 07-11 \3200 (25)/ 03-11 \300 (3)"
2026,02,21,東京,5,未勝利,芝,2400,14,"06-09 \2020 (22)/ 09-14 \1930 (19)/ 06-14 \490 (5)"
2026,02,21,東京,6,未勝利,芝,1600,16,"02-04 \670 (9)/ 03-04 \670 (7)/ 02-03 \250 (1)"
