レースID(新),馬番,前走補9,前走補正,複勝オッズ下限,複勝オッズ上限
202602140802051214,14,,,5.5,7.7
202602140802051211,11, 80, 89,1.8,2.4
202602140802051202,2, 77, 86,20.7,29.7
202602140802051201,1, 76, 86,16.2,23.2
202602140802051206,6, 74, 83,45.4,65.0
202602140802051111,11,104, 92,3.1,4.2
202602140802051114,14,107, 92,1.8,2.4
202602140802051107,7,105, 93,2.6,3.5
202602140802051112,12,107, 92,2.3,3.2
202602140802051101,1,108, 96,1.5,1.8
202602140802051113,13,107, 95,3.8,5.3
202602140802051104,4,107, 95,9.2,13.0
202602140802051105,5,113, 98,1.9,2.5
202602140802051109,9,108, 93,5.1,7.1
202602140802051106,6,109, 93,6.7,9.5
202602140802051110,10, 99, 91,28.4,40.1
202602140802051102,2,100, 92,4.1,5.7
202602140802051103,3,105, 97,3.5,4.9
202602140802051108,8,103, 93,5.4,7.6
202602140802051002,2,105, 97,1.1,1.3
202602140802051014,14, 51, 27,1.8,2.9
202602140802051006,6,106, 98,3.3,5.7
202602140802051005,5, 98, 90,4.2,7.3
202602140802051008,8, 96, 96,3.1,5.3
202602140802051007,7,110, 93,8.4,15.1
202602140802051009,9,100,100,1.6,2.5
202602140802051011,11,106, 98,3.5,6.1
202602140802051003,3,103, 95,8.3,14.9
202602140802051013,13, 84, 76,22.8,41.8
202602140802051015,15,101, 93,18.9,34.6
202602140802051012,12,103, 95,1.9,3.2
202602140802051016,16, 94, 86,3.4,5.9
202602140802051004,4, 97, 89,48.9,90.0
202602140802051001,1, 99, 99,5.8,10.4
202602140802051010,10, 96, 88,24.6,45.3
202602140802050901,1, 89,104,2.4,3.1
202602140802050909,9, 88, 83,1.9,2.4
202602140802050906,6, 91, 85,2.2,2.9
202602140802050905,5, 44, 41,3.9,5.3
202602140802050903,3, 85, 83,8.3,11.5
202602140802050911,11, 90, 95,1.8,2.3
202602140802050908,8, 85,100,1.6,2.0
202602140802050904,4, 87, 92,2.2,2.9
202602140802050902,2, 63, 69,10.0,13.8
202602140802050910,10, 64, 69,10.3,14.2
202602140802050907,7, 96, 88,1.9,2.4
202602140802050801,1,100,109,1.1,1.5
202602140802050805,5, 88, 88,2.3,4.1
202602140802050810,10, 80, 80,5.8,11.0
202602140802050812,12, 98, 98,1.2,1.6
202602140802050811,11, 88, 88,8.1,15.5
202602140802050802,2, 95,104,2.0,3.5
202602140802050809,9, 91, 91,6.5,12.5
202602140802050813,13, 84, 84,7.0,13.4
202602140802050807,7, 89, 89,11.1,21.5
202602140802050803,3, 91, 91,3.2,5.8
202602140802050806,6, 75, 75,2.6,4.8
202602140802050804,4, 53, 53,22.7,43.9
202602140802050808,8, 81, 81,1.6,2.6
202602140802050714,14, 82, 92,1.5,2.2
202602140802050715,15, 89, 99,2.5,3.9
202602140802050703,3, 81, 89,17.4,29.5
202602140802050713,13, 58, 68,12.1,20.3
202602140802050707,7, 86, 95,1.8,2.8
202602140802050704,4, 85, 95,2.3,3.6
202602140802050709,9, 84, 93,12.2,20.6
202602140802050706,6,,,23.4,39.7
202602140802050705,5, 92,102,1.4,1.9
202602140802050702,2, 92,102,1.2,1.6
202602140802050711,11, 65, 74,26.2,44.6
202602140802050701,1, 84, 94,3.9,6.4
202602140802050710,10, 88, 98,6.5,10.8
202602140802050712,12, 83, 99,6.4,10.6
202602140802050708,8,  5, 23,76.0,129.4
202602140802050609,9, 79, 97,1.6,2.8
202602140802050612,12, 82, 99,1.2,1.6
202602140802050617,17, 80, 98,1.1,1.5
202602140802050601,1, 67, 86,4.7,9.0
202602140802050613,13, 72, 90,2.3,4.1
202602140802050610,10, 74, 91,1.6,2.8
202602140802050616,16, 47, 65,2.9,5.2
202602140802050604,4,,,6.9,13.3
202602140802050608,8, 68, 87,12.2,24.1
202602140802050606,6, 70, 89,23.3,46.3
202602140802050607,7, 47, 64,24.5,48.7
202602140802050615,15, 76, 94,4.3,8.2
202602140802050605,5, 74, 88,38.1,76.0
202602140802050614,14, 72, 89,14.1,27.9
202602140802050611,11, 42, 61,43.8,87.5
202602140802050602,2, 64, 81,43.1,86.2
202602140802050603,3, 11, 28,18.5,36.8
202602140802050511,11,,,1.3,1.7
202602140802050512,12,,,1.5,1.9
202602140802050505,5,,,9.4,14.8
202602140802050508,8,,,2.0,3.0
202602140802050513,13,,,1.7,2.4
202602140802050509,9,,,22.4,35.3
202602140802050501,1,,,2.6,3.8
202602140802050502,2,,,4.4,6.8
202602140802050514,14,,,7.1,11.1
202602140802050510,10,,,9.0,14.2
202602140802050516,16,,,3.3,5.0
202602140802050504,4,,,10.2,16.0
202602140802050507,7,,,10.9,17.2
202602140802050506,6,,,2.3,3.4
202602140802050503,3,,,,
202602140802050515,15,,,,
202602140802050410,10, 83, 99,1.7,2.5
202602140802050405,5, 87,103,1.2,1.5
202602140802050408,8, 83, 98,1.6,2.2
202602140802050401,1, 76, 91,5.3,8.5
202602140802050406,6, 76, 92,14.4,23.6
202602140802050411,11, 83, 99,2.1,3.1
202602140802050412,12, 66, 81,72.1,119.7
202602140802050416,16, 70, 88,1.7,2.5
202602140802050415,15, 72, 89,5.8,9.3
202602140802050409,9, 60, 75,94.2,156.5
202602140802050404,4, 48, 62,66.5,110.4
202602140802050403,3, 62, 77,43.4,72.0
202602140802050413,13, 74, 90,4.1,6.5
202602140802050402,2, 74, 90,9.2,15.0
202602140802050407,7, 70, 87,5.5,8.9
202602140802050414,14, 70, 85,3.3,5.2
202602140802050306,6, 77, 95,1.3,4.2
202602140802050310,10, 82, 99,1.1,1.1
202602140802050307,7, 71, 89,2.0,7.8
202602140802050311,11, 71, 86,2.1,8.2
202602140802050308,8, 79, 97,1.3,4.2
202602140802050303,3, 78, 96,2.1,8.3
202602140802050305,5, 70, 88,6.5,28.8
202602140802050304,4, 73, 92,12.3,56.1
202602140802050302,2, 70, 88,5.1,22.0
202602140802050309,9, 64, 82,8.7,38.9
202602140802050301,1, 63, 81,19.6,90.1
202602140802050215,15, 82, 98,1.1,1.1
202602140802050212,12, 86,101,1.1,1.9
202602140802050208,8, 81, 93,2.9,11.1
202602140802050214,14, 67, 84,1.8,6.1
202602140802050216,16, 80, 95,1.2,3.7
202602140802050201,1, 70, 85,5.6,23.1
202602140802050203,3, 72, 87,33.8,148.7
202602140802050211,11, 70, 84,5.4,22.4
202602140802050213,13, 59, 77,11.2,48.3
202602140802050206,6, 63, 79,34.2,150.5
202602140802050202,2, 64, 79,15.3,66.2
202602140802050207,7, 79, 93,3.2,12.7
202602140802050205,5, 70, 85,22.7,99.1
202602140802050204,4, 68, 83,47.2,208.1
202602140802050210,10, 58, 73,43.1,189.7
202602140802050209,9, 74, 86,13.6,58.6
202602140802050110,10, 82,100,1.1,1.5
202602140802050104,4, 61, 78,1.5,2.6
202602140802050111,11,,,1.6,2.7
202602140802050109,9,,,4.6,8.9
202602140802050101,1, 71, 90,2.4,4.5
202602140802050108,8, 53, 69,26.3,52.7
202602140802050113,13, 75, 93,1.9,3.3
202602140802050102,2, 65, 84,18.0,36.0
202602140802050105,5, 74, 92,6.1,11.9
202602140802050107,7, 80, 99,1.1,1.6
202602140802050103,3, 59, 74,20.0,40.1
202602140802050106,6, 37, 56,22.0,44.1
202602140802050112,12, 47, 65,18.2,36.4
202602141001071212,12, 90, 99,1.2,1.5
202602141001071208,8,,,3.8,6.7
202602141001071203,3, 74, 84,5.0,8.8
202602141001071207,7, 88, 96,1.6,2.6
202602141001071205,5, 74, 82,6.2,11.2
202602141001071204,4, 80, 89,6.8,12.3
202602141001071211,11, 80, 88,5.0,8.9
202602141001071214,14, 84, 93,3.0,5.1
202602141001071215,15, 67, 76,2.3,3.9
202602141001071202,2, 71, 79,4.1,7.2
202602141001071206,6, 58, 68,21.8,40.1
202602141001071213,13, 79, 88,12.1,22.2
202602141001071209,9, 75, 85,3.0,5.2
202602141001071210,10, 79, 88,37.0,68.0
202602141001071201,1, 89, 98,1.3,1.7
202602141001071116,16,101,101,2.1,2.6
202602141001071102,2, 97, 97,1.8,2.1
202602141001071108,8,100, 95,2.3,2.9
202602141001071115,15,105,100,3.5,4.6
202602141001071110,10,100, 95,2.5,3.2
202602141001071112,12, 97, 92,8.6,11.6
202602141001071106,6, 96, 91,4.7,6.2
202602141001071118,18, 99, 99,3.4,4.5
202602141001071113,13, 73, 67,24.7,33.6
202602141001071111,11, 99, 94,2.5,3.2
202602141001071109,9,101, 95,7.1,9.5
202602141001071107,7, 96, 91,5.0,6.7
202602141001071114,14, 92, 86,6.5,8.8
202602141001071117,17, 93, 88,32.2,43.7
202602141001071101,1, 94, 89,15.5,21.1
202602141001071104,4, 94, 89,22.0,29.9
202602141001071103,3, 94, 89,4.5,5.9
202602141001071105,5, 89, 84,6.0,8.1
202602141001071002,2, 90, 99,2.6,3.6
202602141001071004,4, 92, 92,2.0,2.7
202602141001071013,13, 96, 96,2.3,3.1
202602141001071001,1, 95, 95,1.8,2.3
202602141001071008,8, 95, 95,1.5,1.9
202602141001071010,10, 86, 86,5.3,7.5
202602141001071014,14, 96, 96,5.2,7.3
202602141001071005,5, 95, 95,7.0,10.0
202602141001071003,3, 78, 78,5.0,7.1
202602141001071009,9, 91,100,13.0,18.7
202602141001071012,12, 90, 90,1.9,2.5
202602141001071006,6, 95, 95,3.7,5.2
202602141001071007,7, 86, 86,10.0,14.4
202602141001071011,11, 84, 84,18.9,27.1
202602141001070902,2, 94, 87,1.3,2.0
202602141001070904,4, 92, 97,1.1,1.3
202602141001070910,10, 89, 94,1.9,3.2
202602141001070907,7, 81,100,1.4,2.3
202602141001070905,5, 84,102,2.9,5.3
202602141001070903,3, 76, 73,6.2,11.8
202602141001070906,6, 82, 79,3.4,6.2
202602141001070908,8, 83,101,1.8,3.1
202602141001070909,9, 69, 66,7.1,13.6
202602141001070901,1, 83, 88,14.7,28.3
202602141001070810,10, 82, 82,2.0,10.3
202602141001070801,1,,,1.1,1.1
202602141001070813,13,,,11.6,69.9
202602141001070807,7,,,1.7,8.3
202602141001070804,4, 81, 81,7.8,46.3
202602141001070811,11,,,3.5,19.2
202602141001070806,6,,,6.2,36.1
202602141001070809,9,,,4.4,25.2
202602141001070805,5,,,8.6,51.3
202602141001070803,3,,,1.3,5.6
202602141001070808,8,,,19.9,122.1
202602141001070812,12,,,15.2,92.8
202602141001070802,2,,,1.4,6.3
202602141001070716,16, 84, 94,1.7,2.1
202602141001070702,2, 85, 95,1.6,2.0
202602141001070703,3, 85, 95,2.1,2.9
202602141001070701,1,,,11.3,16.6
202602141001070704,4, 90,100,2.6,3.6
202602141001070711,11, 71, 80,6.7,9.7
202602141001070710,10, 78, 87,5.0,7.2
202602141001070706,6, 72, 82,25.7,37.6
202602141001070712,12, 86, 96,2.9,4.0
202602141001070713,13, 76, 86,5.8,8.4
202602141001070707,7, 57, 67,4.4,6.3
202602141001070714,14, 74, 84,2.0,2.8
202602141001070708,8, 84, 92,3.9,5.5
202602141001070705,5, 72, 81,12.3,18.0
202602141001070715,15,,,5.0,7.1
202602141001070709,9, 63, 73,24.0,35.0
202602141001070611,11, 86, 95,2.9,4.2
202602141001070617,17,,,7.4,11.2
202602141001070618,18, 89, 98,4.3,6.3
202602141001070602,2, 83, 92,2.0,2.8
202602141001070616,16, 89, 98,4.1,6.1
202602141001070610,10, 82, 91,4.1,6.1
202602141001070612,12, 90, 99,1.3,1.6
202602141001070606,6, 83, 92,2.0,2.8
202602141001070614,14, 91,100,2.4,3.5
202602141001070604,4, 88, 97,2.6,3.8
202602141001070615,15, 77, 86,22.8,34.9
202602141001070609,9, 86, 95,5.6,8.4
202602141001070608,8, 68, 76,15.4,23.5
202602141001070605,5, 80, 90,14.7,22.4
202602141001070607,7, 78, 88,26.4,40.4
202602141001070613,13, 74, 83,30.0,45.9
202602141001070603,3, 85, 94,8.7,13.2
202602141001070601,1, 84, 93,6.5,9.7
202602141001070506,6, 76, 95,1.7,2.5
202602141001070514,14, 78, 96,3.8,5.8
202602141001070505,5, 74, 92,1.7,2.5
202602141001070502,2, 81,100,3.1,4.8
202602141001070515,15, 77, 96,2.6,3.9
202602141001070516,16, 73, 90,5.0,7.8
202602141001070507,7, 82,101,1.3,1.5
202602141001070511,11, 74, 91,3.2,4.9
202602141001070510,10, 76, 95,9.8,15.5
202602141001070509,9, 73, 91,19.5,31.3
202602141001070517,17,,,5.1,8.0
202602141001070504,4, 70, 89,9.9,15.8
202602141001070512,12, 65, 84,62.5,100.6
202602141001070503,3, 66, 85,52.7,84.8
202602141001070501,1, 77, 95,2.6,3.9
202602141001070518,18, 63, 81,46.4,74.6
202602141001070513,13, 78, 97,7.5,11.8
202602141001070508,8, 76, 91,21.2,34.0
202602141001070408,8,,,3.5,5.8
202602141001070404,4,,,1.3,1.9
202602141001070403,3,,,1.1,1.5
202602141001070402,2,,,2.0,3.1
202602141001070401,1,,,4.8,8.2
202602141001070407,7,,,1.3,1.9
202602141001070405,5,,,12.3,21.3
202602141001070410,10,,,2.9,4.7
202602141001070406,6,,,8.7,15.0
202602141001070412,12,,,3.1,5.1
202602141001070411,11, 74, 93,5.7,9.6
202602141001070409,9,,,10.9,18.8
202602141001070312,12, 85, 97,1.8,2.4
202602141001070302,2, 78, 92,2.6,3.5
202602141001070308,8, 83, 95,5.0,7.0
202602141001070301,1, 86, 98,1.6,2.1
202602141001070314,14,,,4.1,5.6
202602141001070309,9, 83, 95,2.8,3.8
202602141001070307,7, 81, 96,2.0,2.6
202602141001070311,11, 84, 96,1.8,2.3
202602141001070303,3, 65, 80,4.0,5.5
202602141001070304,4, 85, 97,3.0,4.0
202602141001070310,10, 48, 67,16.6,23.3
202602141001070313,13, 71, 86,14.5,20.4
202602141001070306,6, 70, 85,9.1,12.7
202602141001070305,5, 48, 63,29.7,41.7
202602141001070201,1, 85, 99,1.3,1.6
202602141001070218,18, 81, 96,2.1,3.1
202602141001070202,2, 79, 94,3.9,5.9
202602141001070205,5,,,4.6,6.9
202602141001070211,11, 74, 89,6.3,9.6
202602141001070206,6, 77, 92,2.4,3.4
202602141001070213,13, 80, 95,1.9,2.6
202602141001070210,10, 76, 91,4.9,7.5
202602141001070216,16, 79, 94,3.3,4.9
202602141001070215,15, 84, 99,6.4,9.8
202602141001070207,7, 74, 88,35.1,54.7
202602141001070214,14, 74, 89,16.7,26.0
202602141001070217,17, 85, 99,2.2,3.2
202602141001070208,8, 61, 75,6.7,10.3
202602141001070209,9, 63, 77,7.1,10.9
202602141001070203,3, 44, 62,35.0,54.6
202602141001070204,4, 61, 78,14.5,22.6
202602141001070212,12, 64, 79,13.1,20.3
202602141001070116,16, 79, 96,1.0,1.1
202602141001070110,10, 74, 89,9.9,78.6
202602141001070111,11, 74, 92,2.7,18.5
202602141001070108,8, 52, 67,4.4,33.2
202602141001070102,2, 71, 88,1.8,11.2
202602141001070109,9, 76, 94,1.1,4.3
202602141001070101,1, 64, 81,9.7,77.2
202602141001070115,15, 73, 91,2.5,17.5
202602141001070103,3, 72, 88,11.3,89.8
202602141001070104,4, 50, 68,6.9,53.2
202602141001070105,5, 64, 83,9.5,74.8
202602141001070114,14, 72, 87,2.7,18.7
202602141001070113,13, 75, 93,2.9,20.9
202602141001070112,12, 68, 85,4.4,33.1
202602141001070107,7, 55, 72,27.3,221.9
202602141001070106,6, 65, 78,20.9,169.0
202602100501041207,7, 90,105,2.0,3.1
202602100501041215,15, 78, 87,2.1,3.2
202602100501041206,6, 88, 97,1.3,1.7
202602100501041213,13, 77, 87,2.9,4.5
202602100501041212,12, 84, 93,1.9,2.9
202602100501041202,2, 87, 97,1.4,1.9
202602100501041208,8, 84, 93,3.0,4.7
202602100501041204,4, 65, 74,7.6,12.5
202602100501041201,1, 81, 90,16.8,28.1
202602100501041216,16, 79, 89,5.3,8.7
202602100501041209,9,,,11.0,18.3
202602100501041214,14, 65, 75,27.6,46.5
202602100501041205,5, 74, 83,6.2,10.2
202602100501041210,10, 78, 87,36.4,61.3
202602100501041211,11, 69, 78,63.9,107.6
202602100501041203,3, 78, 87,6.0,9.9
202602100501041107,7,110, 95,2.0,2.5
202602100501041102,2,106, 83,2.3,2.9
202602100501041112,12,118, 95,1.9,2.3
202602100501041101,1,108, 85,6.3,8.2
202602100501041103,3,107, 90,6.5,8.6
202602100501041114,14,104, 88,6.4,8.3
202602100501041115,15,107, 92,5.4,7.1
202602100501041111,11,112,102,5.4,7.1
202602100501041109,9,117, 94,8.6,11.3
202602100501041106,6,117, 94,2.9,3.7
202602100501041110,10,108,100,2.9,3.7
202602100501041104,4,113, 90,3.4,4.3
202602100501041105,5,112, 86,2.1,2.6
202602100501041113,13,101, 91,15.6,20.4
202602100501041116,16,112, 97,4.9,6.5
202602100501041108,8,116, 96,17.5,23.0
202602100501041003,3, 98, 90,2.4,5.1
202602100501041009,9,108, 86,2.0,4.1
202602100501041001,1,101, 93,1.4,2.6
202602100501041005,5,105, 97,1.7,3.3
202602100501041011,11,119, 93,1.1,1.1
202602100501041008,8,104, 96,5.8,13.4
202602100501041002,2,105, 91,3.9,8.8
202602100501041004,4,106, 98,2.0,4.1
202602100501041010,10, 97, 89,5.0,11.4
202602100501041007,7,105, 97,3.9,8.8
202602100501041006,6, 97, 89,24.2,56.8
202602100501040906,6, 90, 95,1.6,2.9
202602100501040905,5, 82,100,1.1,1.1
202602100501040901,1, 65, 70,3.8,7.5
202602100501040903,3, 82, 79,5.0,10.0
202602100501040902,2, 83,100,3.2,6.3
202602100501040904,4, 91, 96,4.0,8.0
202602100501040907,7, 83,100,2.1,4.1
202602100501040808,8, 92,101,1.6,2.1
202602100501040809,9, 99, 99,1.7,2.3
202602100501040806,6, 95, 95,2.4,3.3
202602100501040813,13, 94,104,3.3,4.7
202602100501040812,12, 90, 90,4.3,6.3
202602100501040803,3, 99, 99,1.5,2.1
202602100501040814,14, 93, 93,4.5,6.6
202602100501040815,15, 85, 85,36.0,54.4
202602100501040801,1, 99, 99,1.5,2.0
202602100501040804,4, 92, 92,10.8,16.2
202602100501040807,7, 88, 98,6.4,9.5
202602100501040805,5, 80, 80,12.8,19.1
202602100501040816,16, 92, 92,7.6,11.3
202602100501040810,10, 89, 89,40.7,61.4
202602100501040802,2, 83, 83,36.9,55.7
202602100501040811,11, 85, 85,21.2,31.9
202602100501040701,1, 92, 92,4.1,19.6
202602100501040702,2, 94,103,1.1,1.1
202602100501040705,5, 93,101,1.2,4.3
202602100501040703,3, 98, 98,1.1,3.8
202602100501040706,6, 94, 94,1.9,8.1
202602100501040707,7, 78, 78,19.8,102.1
202602100501040704,4, 99, 99,1.6,6.4
202602100501040709,9, 89, 89,7.3,36.7
202602100501040708,8, 92, 92,4.0,19.1
202602100501040610,10, 83,102,1.1,1.4
202602100501040603,3, 74, 93,1.7,2.8
202602100501040602,2, 80, 99,1.5,2.5
202602100501040614,14, 80, 99,1.3,2.1
202602100501040601,1, 75, 93,7.9,14.4
202602100501040607,7, 69, 87,9.3,17.1
202602100501040605,5, 78, 96,1.3,1.9
202602100501040617,17, 57, 75,36.9,68.6
202602100501040606,6, 74, 92,14.3,26.4
202602100501040613,13, 76, 95,5.7,10.3
202602100501040616,16, 70, 89,28.1,52.2
202602100501040611,11, 66, 83,58.9,109.9
202602100501040604,4, 48, 66,63.1,117.7
202602100501040609,9, 60, 78,43.1,80.3
202602100501040618,18, 42, 60,41.3,77.0
202602100501040615,15, 45, 63,81.0,151.2
202602100501040608,8,, 10,7.3,13.3
202602100501040612,12, 60, 79,31.9,59.4
202602100501040506,6,,,1.1,1.1
202602100501040514,14,,,2.2,4.7
202602100501040504,4,,,1.7,3.4
202602100501040507,7,,,9.5,22.4
202602100501040512,12,,,1.6,3.3
202602100501040509,9,,,1.5,2.9
202602100501040510,10,,,3.7,8.3
202602100501040501,1,,,6.0,13.9
202602100501040516,16,,,5.5,12.7
202602100501040513,13,,,5.7,13.2
202602100501040502,2,,,7.7,18.1
202602100501040511,11,,,15.4,36.9
202602100501040508,8,,,12.0,28.4
202602100501040515,15,,,31.5,75.8
202602100501040505,5,,,12.4,29.6
202602100501040503,3,,,15.0,35.9
202602100501040407,7,,,1.3,1.7
202602100501040412,12,,,1.3,1.7
202602100501040401,1,,,2.1,3.4
202602100501040413,13,,,7.4,12.6
202602100501040414,14,,,5.4,9.2
202602100501040415,15,,,1.7,2.7
202602100501040410,10,,,13.9,23.9
202602100501040406,6,,,10.0,17.1
202602100501040411,11,,,1.7,2.6
202602100501040409,9,,,4.8,8.0
202602100501040402,2,,,3.7,6.1
202602100501040404,4,,,4.7,7.8
202602100501040408,8,,,28.5,49.3
202602100501040416,16,,,21.8,37.8
202602100501040403,3,,,25.6,44.2
202602100501040405,5,,,13.5,23.2
202602100501040315,15, 81, 98,1.1,1.5
202602100501040308,8, 78, 96,2.1,4.7
202602100501040307,7, 77, 95,2.7,6.1
202602100501040310,10, 79, 96,1.1,1.3
202602100501040304,4, 73, 88,1.9,4.1
202602100501040311,11, 67, 82,4.9,11.8
202602100501040303,3, 51, 68,10.7,26.7
202602100501040314,14, 73, 91,3.2,7.5
202602100501040301,1, 75, 94,2.0,4.2
202602100501040309,9,,,19.4,48.8
202602100501040305,5, 61, 76,23.1,58.2
202602100501040312,12, 62, 77,6.5,15.7
202602100501040306,6, 54, 71,12.0,30.0
202602100501040316,16, 64, 79,7.1,17.4
202602100501040302,2, 63, 77,13.8,34.4
202602100501040313,13, 58, 75,23.3,58.8
202602100501040211,11, 78, 96,1.1,1.5
202602100501040205,5, 70, 87,1.6,2.6
202602100501040203,3, 80, 98,1.2,1.7
202602100501040208,8, 61, 79,12.9,24.0
202602100501040206,6, 64, 82,3.0,5.4
202602100501040209,9, 71, 89,2.2,3.7
202602100501040212,12, 62, 80,2.8,4.9
202602100501040207,7, 72, 87,3.0,5.3
202602100501040210,10, 40, 58,30.0,56.4
202602100501040213,13, 61, 79,9.9,18.6
202602100501040202,2, 50, 67,3.0,5.2
202602100501040201,1, 69, 87,4.2,7.6
202602100501040204,4, 60, 79,7.6,14.0
202602100501040110,10, 78, 92,1.2,2.7
202602100501040108,8, 84, 99,1.4,3.5
202602100501040116,16, 74, 91,1.1,1.1
202602100501040103,3, 73, 87,11.7,36.1
202602100501040112,12, 77, 92,3.2,9.1
202602100501040115,15, 78, 93,4.4,13.1
202602100501040107,7, 79, 93,2.0,5.4
202602100501040109,9,,,2.8,7.8
202602100501040105,5,,,17.4,54.5
202602100501040104,4, 69, 86,2.1,5.7
202602100501040114,14, 70, 84,8.5,26.1
202602100501040101,1, 62, 80,18.3,57.3
202602100501040113,13,, 15,56.0,177.2
202602100501040106,6, 42, 56,44.8,141.7
202602100501040102,2, 37, 54,44.6,140.9
202602100501040111,11, 43, 60,,
202602100802041214,14, 89, 98,4.9,8.5
202602100802041215,15, 91,100,2.4,4.0
202602100802041213,13, 94, 94,1.7,2.7
202602100802041206,6, 99, 99,1.1,1.3
202602100802041216,16, 90, 90,1.5,2.3
202602100802041212,12, 90, 90,31.2,55.7
202602100802041211,11, 82, 82,3.1,5.2
202602100802041210,10, 90, 99,9.5,16.8
202602100802041208,8, 92, 92,4.3,7.3
202602100802041202,2, 97, 97,2.8,4.6
202602100802041203,3, 90, 90,11.7,20.8
202602100802041204,4, 85, 85,9.2,16.4
202602100802041201,1, 86, 86,14.7,26.1
202602100802041209,9, 94,103,6.8,11.9
202602100802041205,5, 94, 94,2.4,3.9
202602100802041207,7, 86, 86,,
202602100802041101,1, 99, 94,1.2,1.6
202602100802041102,2, 86,104,1.3,1.7
202602100802041107,7, 91, 96,1.7,2.5
202602100802041106,6, 84,101,4.1,6.3
202602100802041105,5, 84,101,3.2,4.9
202602100802041104,4, 98, 93,1.4,1.9
202602100802041109,9, 89, 84,2.6,4.0
202602100802041103,3, 89, 84,7.7,11.9
202602100802041108,8, 88, 81,2.3,3.4
202602100802041010,10,104, 92,2.3,3.2
202602100802041011,11, 97, 85,4.6,6.5
202602100802041013,13,103, 99,4.1,5.7
202602100802041016,16,102, 92,9.3,13.2
202602100802041012,12,106, 98,2.0,2.7
202602100802041004,4,106, 96,4.3,5.9
202602100802041007,7, 98, 90,11.4,16.2
202602100802041015,15, 99, 91,4.4,6.1
202602100802041002,2,106, 96,2.8,3.8
202602100802041014,14, 99, 91,7.1,10.0
202602100802041008,8,104, 96,2.9,4.0
