レースID(新),馬番,前走補9,前走補正,複勝オッズ下限,複勝オッズ上限,指数,指数順位
202605240502101103,3,107, 89,2.5,4.0,,
202605240502101115,15, 98,104,4.9,8.1,,
202605240502101109,9, 97,102,6.8,11.4,,
202605240502101104,4, 85, 90,23.5,40.4,,
202605240502101110,10,113, 95,1.4,1.9,,
202605240502101114,14, 82, 79,27.1,46.6,,
202605240502101111,11, 95, 89,13.2,22.6,,
202605240502101108,8, 96, 90,4.8,8.1,,
202605240502101101,1, 90, 87,52.9,91.3,,
202605240502101106,6, 83, 65,33.2,57.3,,
202605240502101107,7, 92, 74,37.0,63.9,,
202605240502101006,6,102, 97,1.8,2.4,,
202605240502101003,3,102, 96,1.5,1.9,,
202605240502101009,9,100, 92,2.4,3.4,,
202605240502101004,4,102, 97,2.4,3.3,,
202605240502101001,1,103, 97,1.7,2.2,,
202605240502101007,7,101, 93,8.3,12.0,,
202605240502101002,2, 97, 91,6.3,9.0,,
202605240502101011,11,103, 95,1.8,2.4,,
202605240502101012,12, 90, 85,12.7,18.4,,
202605240502101005,5, 98, 92,10.4,15.2,,
202605240502101014,14,102, 94,3.4,4.7,,
202605240502101013,13,100, 92,5.7,8.2,,
202605240502101010,10, 99, 94,7.9,11.3,,
202605240502101008,8, 97, 91,22.5,32.7,,
202605240502100908,8, 98, 98,1.1,1.9,,
202605240502100907,7, 82, 90,4.2,16.2,,
202605240502100910,10, 98, 98,1.4,4.5,,
202605240502100906,6, 95, 95,1.6,5.3,,
202605240502100902,2, 92, 92,5.0,19.4,,
202605240502100912,12, 94, 94,2.5,8.8,,
202605240502100901,1, 94, 94,1.1,1.1,,
202605240502100903,3, 86, 86,2.2,7.8,,
202605240502100904,4, 78, 78,27.4,113.4,,
202605240502100905,5, 85, 85,17.0,70.0,,
202605240502100909,9, 90, 90,8.2,33.1,,
202605240502100911,11, 55, 55,35.6,147.7,,
202605240502100811,11,103,108,1.2,1.6,,
202605240502100816,16, 96, 96,1.4,1.9,,
202605240502100815,15, 88, 88,15.2,26.2,,
202605240502100805,5, 93, 93,2.1,3.3,,
202605240502100806,6, 94, 94,5.2,8.7,,
202605240502100814,14, 93, 93,3.1,5.0,,
202605240502100802,2, 89, 89,13.8,23.8,,
202605240502100808,8, 86, 86,15.1,26.0,,
202605240502100803,3, 95, 95,2.6,4.1,,
202605240502100809,9, 96, 96,1.6,2.4,,
202605240502100810,10, 87, 87,64.8,111.8,,
202605240502100812,12, 94, 94,17.4,29.9,,
202605240502100804,4, 95, 95,2.4,3.9,,
202605240502100813,13, 95, 95,4.4,7.3,,
202605240502100801,1, 78, 78,57.7,99.6,,
202605240502100807,7, 88, 88,13.5,23.2,,
202605240502100709,9, 89, 97,2.6,3.9,,
202605240502100708,8, 84, 92,2.5,3.9,,
202605240502100716,16, 90, 98,1.3,1.6,,
202605240502100707,7, 87, 95,1.6,2.2,,
202605240502100715,15, 86, 95,3.4,5.2,,
202605240502100717,17, 80, 88,1.6,2.3,,
202605240502100714,14, 84, 92,4.4,6.8,,
202605240502100712,12, 75, 83,6.0,9.6,,
202605240502100710,10, 76, 84,5.3,8.3,,
202605240502100713,13, 84, 92,6.1,9.7,,
202605240502100701,1, 76, 84,5.2,8.3,,
202605240502100702,2, 85, 93,5.8,9.2,,
202605240502100705,5, 69, 78,49.7,81.1,,
202605240502100704,4, 81, 89,5.6,8.9,,
202605240502100703,3, 65, 74,14.8,23.9,,
202605240502100706,6, 45, 53,49.3,80.6,,
202605240502100711,11, 72, 80,51.0,83.4,,
202605240502100606,6, 95,100,1.1,1.1,,
202605240502100602,2, 92, 97,1.7,5.8,,
202605240502100603,3, 89,104,1.9,6.6,,
202605240502100609,9, 91, 96,1.2,3.2,,
202605240502100612,12, 74, 79,5.9,23.6,,
202605240502100601,1, 86,102,2.9,10.7,,
202605240502100610,10, 85, 90,6.2,25.1,,
202605240502100608,8, 90,105,4.6,18.3,,
202605240502100607,7, 83, 88,45.2,191.3,,
202605240502100605,5, 87, 92,16.8,70.2,,
202605240502100614,14, 83,101,2.8,10.6,,
202605240502100604,4, 63, 68,3.7,14.0,,
202605240502100613,13, 83, 88,3.0,11.1,,
202605240502100611,11, 48, 65,83.8,355.3,,
202605240502100507,7, 77, 95,1.1,1.1,,
202605240502100513,13, 78, 96,1.1,1.8,,
202605240502100514,14, 76, 94,4.2,10.4,,
202605240502100504,4, 72, 89,2.1,4.9,,
202605240502100511,11, 73, 91,2.5,5.7,,
202605240502100512,12, 73, 91,2.3,5.2,,
202605240502100506,6, 59, 78,1.7,3.8,,
202605240502100510,10, 58, 75,8.5,21.5,,
202605240502100502,2, 69, 88,12.2,31.3,,
202605240502100503,3, 56, 75,21.8,56.5,,
202605240502100505,5, 73, 92,2.2,5.1,,
202605240502100501,1, 73, 91,13.6,35.0,,
202605240502100509,9, 52, 71,11.5,29.4,,
202605240502100508,8, 68, 74,31.8,82.5,,
202605240502100411,11, 81, 98,2.4,3.6,,
202605240502100416,16, 76, 94,1.7,2.5,,
202605240502100408,8, 78, 95,1.5,2.2,,
202605240502100414,14, 79, 98,1.3,1.7,,
202605240502100401,1,,,5.5,8.7,,
202605240502100404,4, 73, 92,1.4,2.0,,
202605240502100407,7,  6, 24,14.7,23.6,,
202605240502100403,3,,,3.5,5.3,,
202605240502100410,10, 54, 71,9.5,15.2,,
202605240502100406,6, 54, 69,66.0,106.7,,
202605240502100405,5, 76, 94,3.4,5.2,,
202605240502100412,12,,,34.1,55.1,,
202605240502100402,2,,,40.2,65.0,,
202605240502100417,17, 82, 99,4.7,7.3,,
202605240502100418,18, 54, 72,31.3,50.5,,
202605240502100413,13, 68, 87,59.5,96.3,,
202605240502100415,15,,,20.7,33.4,,
202605240502100409,9, 59, 74,45.6,73.8,,
202605240502100308,8, 88,103,1.2,1.5,,
202605240502100302,2, 89,104,1.2,1.7,,
202605240502100315,15, 67, 82,116.9,218.0,,
202605240502100301,1, 70, 85,5.5,9.9,,
202605240502100312,12, 82, 98,1.5,2.3,,
202605240502100310,10, 76, 91,1.7,2.7,,
202605240502100309,9,,  7,22.1,40.9,,
202605240502100307,7, 77, 92,7.1,12.9,,
202605240502100303,3, 67, 82,70.7,131.8,,
202605240502100316,16, 80, 95,2.4,4.1,,
202605240502100313,13, 75, 90,12.8,23.5,,
202605240502100304,4, 60, 72,64.8,120.7,,
202605240502100314,14, 52, 69,68.3,127.3,,
202605240502100305,5, 83, 98,1.9,3.1,,
202605240502100311,11, 72, 84,25.0,46.3,,
202605240502100306,6, 64, 79,11.2,20.6,,
202605240502100209,9, 69, 87,1.7,4.6,,
202605240502100211,11, 84,101,1.1,1.2,,
202605240502100216,16, 77, 93,2.7,7.8,,
202605240502100210,10, 67, 82,11.3,36.0,,
202605240502100201,1, 72, 89,3.0,8.8,,
202605240502100213,13, 65, 83,2.1,5.7,,
202605240502100202,2,,,49.0,159.9,,
202605240502100214,14, 69, 88,5.5,17.1,,
202605240502100215,15, 44, 62,12.5,40.0,,
202605240502100203,3, 54, 73,2.2,6.1,,
202605240502100208,8, 74, 91,9.5,30.2,,
202605240502100204,4, 73, 89,14.4,46.2,,
202605240502100207,7, 82, 99,1.1,1.2,,
202605240502100212,12, 31, 50,4.3,13.1,,
202605240502100206,6, 67, 82,41.5,135.4,,
202605240502100205,5, 60, 75,39.0,127.3,,
202605240502100113,13, 81, 97,1.2,1.7,,
202605240502100103,3, 76, 91,1.9,3.1,,
202605240502100106,6, 73, 85,12.1,22.3,,
202605240502100102,2, 86,102,1.2,1.5,,
202605240502100108,8, 51, 69,12.9,23.8,,
202605240502100110,10, 82, 98,1.5,2.3,,
202605240502100101,1, 67, 82,24.6,45.7,,
202605240502100107,7, 75, 91,5.2,9.4,,
202605240502100109,9, 70, 85,86.6,161.7,,
202605240502100111,11, 69, 86,3.1,5.3,,
202605240502100115,15, 70, 87,4.4,7.8,,
202605240502100105,5, 68, 83,39.2,73.1,,
202605240502100112,12, 55, 72,50.2,93.7,,
202605240502100116,16, 57, 72,83.7,156.4,,
202605240502100104,4, 75, 90,1.7,2.7,,
202605240502100114,14,,,88.1,164.7,,
202605240803101214,14, 75, 85,3.6,7.6,,
202605240803101210,10, 82, 92,1.7,3.4,,
202605240803101201,1, 85, 95,6.6,14.5,,
202605240803101205,5, 83, 93,16.3,36.7,,
202605240803101206,6, 89, 99,2.5,5.2,,
202605240803101208,8, 82, 91,2.0,3.9,,
202605240803101204,4, 87, 96,10.0,22.4,,
202605240803101203,3, 85, 95,10.9,24.4,,
202605240803101211,11, 76, 86,6.4,14.1,,
202605240803101213,13, 91,101,1.1,1.1,,
202605240803101216,16, 63, 72,33.8,76.4,,
202605240803101207,7, 88, 98,1.6,3.0,,
202605240803101212,12, 85, 94,5.3,11.6,,
202605240803101202,2, 85, 95,5.0,10.8,,
202605240803101215,15, 78, 87,6.4,14.0,,
202605240803101209,9, 88,103,4.6,9.9,,
202605240803101102,2,110, 96,1.7,2.3,,
202605240803101110,10,108, 96,1.7,2.5,,
202605240803101112,12,108,100,1.3,1.5,,
202605240803101108,8,109, 92,2.6,3.8,,
202605240803101104,4,109, 93,5.1,7.7,,
202605240803101107,7, 98, 84,2.1,3.1,,
202605240803101106,6,105, 93,1.9,2.8,,
202605240803101103,3, 95, 87,5.6,8.6,,
202605240803101113,13,106, 94,3.7,5.6,,
202605240803101109,9, 77, 63,14.0,21.7,,
202605240803101105,5,108, 90,8.6,13.3,,
202605240803101111,11, 91, 79,9.2,14.3,,
202605240803101101,1,104, 92,7.1,11.0,,
202605240803101012,12,103, 99,1.2,1.5,,
202605240803101005,5, 96, 96,3.0,4.8,,
202605240803101014,14,104, 98,1.4,2.1,,
202605240803101013,13, 95, 91,2.8,4.6,,
202605240803101002,2, 96, 90,6.9,11.7,,
202605240803101011,11,104, 98,1.4,2.1,,
202605240803101009,9, 92, 88,10.2,17.3,,
202605240803101003,3,100, 94,1.8,2.8,,
202605240803101001,1, 95, 91,32.5,55.3,,
202605240803101004,4,,,7.2,12.1,,
202605240803101007,7, 93, 90,8.5,14.3,,
202605240803101006,6,101, 97,3.1,5.0,,
202605240803101010,10, 98, 98,8.6,14.5,,
202605240803101008,8, 88, 84,24.3,41.4,,
202605240803100909,9, 95, 95,2.1,5.2,,
202605240803100905,5,102,102,1.4,3.1,,
202605240803100908,8, 97, 97,1.1,1.1,,
202605240803100902,2, 78, 78,1.7,4.1,,
202605240803100906,6, 96, 96,1.3,2.6,,
202605240803100911,11, 95, 95,2.0,4.9,,
202605240803100903,3, 89, 89,11.0,30.4,,
202605240803100907,7, 87, 87,6.7,18.2,,
202605240803100904,4, 91, 91,7.5,20.4,,
202605240803100910,10, 83, 83,5.3,14.3,,
202605240803100901,1, 90, 90,,,,
202605240803100805,5, 97, 97,1.1,1.1,,
202605240803100808,8, 84, 84,3.3,7.3,,
202605240803100806,6, 89, 89,1.9,3.9,,
202605240803100803,3, 79, 79,2.0,4.1,,
202605240803100801,1, 95, 95,1.4,2.7,,
202605240803100804,4, 95, 95,1.3,2.4,,
202605240803100809,9, 81, 81,11.4,26.6,,
202605240803100807,7, 89, 89,7.2,16.8,,
202605240803100810,10, 90, 90,7.3,16.9,,
202605240803100811,11, 91, 91,3.5,7.8,,
202605240803100802,2, 85, 85,17.9,42.0,,
202605240803100812,12, 73, 73,6.3,14.5,,
202605240803100712,12, 85, 93,1.9,2.5,,
202605240803100711,11, 85, 94,1.9,2.4,,
202605240803100707,7, 90, 99,2.4,3.2,,
202605240803100704,4, 85, 94,2.2,3.0,,
202605240803100710,10, 87, 96,2.5,3.3,,
202605240803100716,16, 89, 98,2.8,3.8,,
202605240803100706,6, 84, 93,33.7,47.7,,
202605240803100714,14, 83, 92,14.5,20.4,,
202605240803100718,18, 83, 92,4.7,6.4,,
202605240803100703,3, 87, 96,8.0,11.2,,
202605240803100713,13, 81, 90,40.1,56.8,,
202605240803100715,15, 85, 93,3.1,4.2,,
202605240803100709,9, 87, 96,1.7,2.1,,
202605240803100717,17, 83, 92,45.0,63.8,,
202605240803100708,8, 65, 74,46.3,65.6,,
202605240803100701,1, 74, 83,37.3,52.7,,
202605240803100702,2, 58, 67,41.2,58.4,,
202605240803100705,5, 74, 84,18.8,26.6,,
202605240803100612,12, 88, 85,1.1,1.3,,
202605240803100607,7, 85, 91,9.4,16.9,,
202605240803100610,10, 94,100,2.6,4.3,,
202605240803100601,1, 88, 94,5.1,9.0,,
202605240803100615,15, 83,101,5.0,8.9,,
202605240803100609,9, 88, 93,3.1,5.3,,
202605240803100608,8, 94, 88,2.0,3.3,,
202605240803100611,11, 81, 99,7.0,12.5,,
202605240803100616,16, 90, 95,2.8,4.8,,
202605240803100605,5, 76, 94,16.8,30.3,,
202605240803100614,14, 82,100,14.2,25.8,,
202605240803100604,4, 89,107,2.0,3.2,,
202605240803100613,13, 87,106,1.5,2.2,,
202605240803100602,2, 81,100,18.4,33.3,,
202605240803100606,6, 82,101,4.5,7.8,,
202605240803100603,3, 80, 98,,,,
202605240803100509,9, 91, 96,2.4,3.4,,
202605240803100501,1, 85, 90,1.3,1.7,,
202605240803100508,8, 94, 99,1.5,2.1,,
202605240803100504,4, 86, 92,7.4,11.1,,
202605240803100505,5, 91, 96,1.3,1.7,,
202605240803100502,2, 90,105,1.9,2.6,,
202605240803100506,6, 64, 69,3.8,5.7,,
202605240803100507,7, 86, 91,3.8,5.7,,
202605240803100503,3, 87, 92,1.8,2.6,,
202605240803100401,1, 80, 98,1.1,1.1,,
202605240803100410,10, 79, 98,1.1,2.7,,
202605240803100405,5, 76, 95,2.3,11.0,,
202605240803100402,2, 79, 98,1.5,6.3,,
202605240803100407,7, 62, 81,4.6,23.9,,
202605240803100406,6, 80, 99,1.2,4.7,,
202605240803100403,3, 53, 71,5.0,26.1,,
202605240803100404,4, 69, 88,4.7,24.8,,
202605240803100408,8, 71, 90,8.2,44.5,,
202605240803100409,9, 58, 77,26.0,145.3,,
202605240803100301,1, 85,103,1.1,1.3,,
202605240803100315,15, 72, 90,2.2,3.7,,
202605240803100304,4, 83,100,1.6,2.5,,
202605240803100311,11, 84,101,1.8,2.9,,
202605240803100318,18, 71, 87,9.8,17.8,,
202605240803100303,3, 75, 92,1.8,2.9,,
202605240803100316,16, 78, 95,2.0,3.4,,
202605240803100305,5, 75, 93,11.9,21.8,,
202605240803100306,6, 70, 87,24.9,46.0,,
202605240803100314,14, 79, 94,14.0,25.7,,
202605240803100308,8,,,23.8,43.8,,
202605240803100309,9, 79, 94,4.5,7.9,,
202605240803100307,7, 78, 94,4.4,7.7,,
202605240803100317,17, 69, 86,27.5,50.7,,
202605240803100310,10, 56, 75,48.7,90.3,,
202605240803100302,2, 47, 66,63.7,118.1,,
202605240803100313,13, 60, 75,27.6,50.9,,
202605240803100312,12, 59, 74,93.4,173.2,,
202605240803100207,7, 76, 94,1.6,2.2,,
202605240803100212,12, 76, 94,1.3,1.7,,
202605240803100206,6,,,6.4,9.9,,
202605240803100202,2, 70, 88,2.0,2.9,,
202605240803100211,11, 66, 85,2.8,4.2,,
202605240803100201,1, 69, 87,1.8,2.6,,
202605240803100213,13, 68, 86,1.6,2.3,,
202605240803100203,3, 73, 89,6.2,9.6,,
202605240803100204,4, 61, 79,2.6,3.8,,
202605240803100210,10,,,6.6,10.1,,
202605240803100209,9, 56, 74,46.2,72.5,,
202605240803100208,8,,,30.2,47.5,,
202605240803100205,5, 46, 63,24.8,39.0,,
202605240803100116,16, 76, 94,1.1,1.7,,
202605240803100107,7, 74, 92,1.7,4.3,,
202605240803100102,2, 62, 79,9.4,27.8,,
202605240803100111,11, 79, 97,1.1,1.1,,
202605240803100113,13, 68, 86,1.9,4.7,,
202605240803100106,6, 71, 89,3.8,10.8,,
202605240803100114,14, 59, 78,19.5,58.5,,
202605240803100104,4, 57, 75,2.7,7.2,,
202605240803100108,8, 72, 87,4.2,11.8,,
202605240803100101,1, 31, 49,11.8,35.2,,
202605240803100115,15, 65, 83,4.9,14.1,,
202605240803100103,3,,,23.1,69.5,,
202605240803100110,10, 64, 83,2.7,7.2,,
202605240803100109,9, 53, 71,9.9,29.3,,
202605240803100105,5, 58, 77,10.1,30.1,,
202605240803100112,12, 83,101,,,,
202605230401071211,11, 86, 95,1.8,2.3,,
202605230401071215,15, 74, 84,2.4,3.2,,
202605230401071207,7, 85, 94,3.2,4.3,,
202605230401071212,12, 82, 91,8.1,11.4,,
202605230401071213,13, 80, 89,5.0,7.0,,
202605230401071210,10, 70, 79,2.3,3.1,,
202605230401071208,8, 86, 95,2.1,2.8,,
202605230401071203,3,,,32.5,46.0,,
202605230401071204,4, 87, 96,1.9,2.6,,
202605230401071201,1, 86, 95,15.4,21.7,,
202605230401071214,14, 83, 92,5.6,7.8,,
202605230401071205,5, 84, 93,21.7,30.7,,
202605230401071206,6, 69, 79,3.8,5.2,,
202605230401071209,9,,,108.5,153.5,,
202605230401071202,2, 88, 97,1.7,2.1,,
202605230401071107,7, 95, 95,3.0,4.5,,
202605230401071113,13, 95, 95,1.6,2.3,,
202605230401071104,4, 96, 96,1.3,1.7,,
202605230401071109,9, 91, 91,2.6,3.8,,
202605230401071115,15, 98, 98,1.6,2.2,,
202605230401071110,10, 95, 95,3.9,5.9,,
202605230401071112,12, 98, 98,5.8,8.9,,
202605230401071116,16, 84, 84,31.0,48.5,,
202605230401071102,2, 98, 98,2.6,3.9,,
202605230401071105,5, 95, 95,6.9,10.6,,
202605230401071106,6, 98, 98,4.8,7.2,,
202605230401071108,8, 97, 97,3.5,5.3,,
202605230401071111,11, 93, 93,15.1,23.6,,
202605230401071103,3, 98, 93,9.1,14.0,,
202605230401071101,1, 92, 92,34.7,54.3,,
202605230401071114,14, 85, 85,11.1,17.2,,
202605230401071009,9, 90, 98,1.6,2.0,,
202605230401071002,2, 88, 97,2.0,2.7,,
202605230401071008,8, 87, 87,6.0,8.9,,
202605230401071014,14, 82, 90,4.3,6.3,,
202605230401071010,10, 89, 97,1.9,2.6,,
202605230401071005,5, 91, 99,1.5,1.9,,
202605230401071011,11, 82, 90,2.5,3.6,,
202605230401071015,15, 88, 96,2.2,3.1,,
202605230401071004,4, 79, 88,16.1,24.5,,
202605230401071001,1, 73, 81,18.5,28.1,,
202605230401071007,7, 87, 95,3.0,4.3,,
202605230401071012,12, 85, 93,5.1,7.6,,
202605230401071013,13,,,49.6,75.5,,
202605230401071006,6,,,50.4,76.8,,
202605230401071003,3, 74, 93,20.1,30.6,,
202605230401070916,16, 85,100,1.4,1.8,,
202605230401070908,8, 90, 95,1.7,2.4,,
202605230401070903,3, 90,102,4.6,6.7,,
202605230401070909,9, 89,101,8.5,12.7,,
202605230401070915,15, 87, 92,2.4,3.4,,
202605230401070912,12, 71, 76,7.6,11.3,,
202605230401070914,14, 88,103,1.9,2.6,,
202605230401070911,11, 77, 82,19.0,28.8,,
202605230401070902,2, 90, 95,2.8,4.1,,
202605230401070904,4, 83, 88,32.4,49.1,,
202605230401070906,6,,,20.4,30.8,,
202605230401070905,5, 81, 86,19.8,29.9,,
202605230401070901,1, 81, 86,14.9,22.4,,
202605230401070913,13, 88,100,1.6,2.2,,
202605230401070907,7, 76, 81,59.7,90.3,,
202605230401070910,10, 86,101,2.6,3.7,,
202605230401070815,15, 88, 97,1.2,1.6,,
202605230401070805,5, 71, 80,5.7,10.4,,
202605230401070811,11, 85, 95,2.2,3.8,,
202605230401070801,1, 85, 95,1.2,1.5,,
202605230401070812,12, 78, 87,6.4,11.8,,
202605230401070806,6,,,4.2,7.6,,
202605230401070814,14, 75, 84,4.6,8.3,,
202605230401070803,3, 75, 84,4.6,8.4,,
202605230401070810,10, 83, 93,2.8,5.0,,
202605230401070808,8, 76, 85,2.5,4.3,,
202605230401070802,2, 84, 94,2.8,4.8,,
202605230401070813,13, 84, 92,3.2,5.6,,
202605230401070807,7, 74, 83,7.0,12.9,,
202605230401070804,4, 76, 86,12.9,24.0,,
202605230401070809,9, 67, 75,13.2,24.5,,
202605230401070705,5, 73, 92,1.7,2.5,,
202605230401070711,11, 79, 97,1.6,2.2,,
202605230401070703,3, 80, 99,1.8,2.8,,
202605230401070715,15, 77, 96,2.0,3.0,,
202605230401070709,9, 81,100,1.2,1.5,,
202605230401070704,4, 68, 87,29.8,50.1,,
202605230401070714,14, 78, 97,4.3,6.9,,
202605230401070716,16, 73, 92,6.7,11.0,,
202605230401070708,8, 80, 99,3.8,6.0,,
202605230401070706,6, 78, 97,2.6,4.1,,
202605230401070713,13, 73, 92,14.7,24.5,,
202605230401070707,7, 63, 82,12.5,20.8,,
202605230401070710,10,,,33.7,56.6,,
202605230401070712,12, 54, 73,35.1,59.0,,
202605230401070701,1,,,22.6,37.8,,
202605230401070702,2, 62, 80,34.0,57.2,,
202605230401070613,13, 73, 90,1.5,2.1,,
202605230401070603,3, 80, 98,1.4,1.9,,
202605230401070602,2, 65, 82,3.1,4.6,,
202605230401070611,11, 81, 98,1.8,2.5,,
202605230401070615,15, 73, 91,3.3,4.9,,
202605230401070610,10, 68, 86,9.7,14.7,,
202605230401070601,1, 66, 84,19.4,29.9,,
202605230401070608,8, 76, 94,3.5,5.2,,
202605230401070605,5, 78, 94,1.5,2.1,,
202605230401070614,14, 52, 70,77.2,119.6,,
202605230401070612,12,,,9.1,13.9,,
202605230401070609,9, 58, 76,40.7,63.0,,
202605230401070604,4, 65, 80,15.7,24.2,,
202605230401070606,6, 74, 93,2.2,3.2,,
202605230401070607,7, 67, 84,55.3,85.7,,
202605230401070503,3, 84, 99,1.4,1.7,,
202605230401070513,13, 80, 97,2.1,3.1,,
202605230401070515,15, 76, 93,2.5,3.6,,
202605230401070512,12, 82, 98,2.0,2.9,,
202605230401070511,11, 77, 93,2.7,3.9,,
202605230401070507,7, 85,100,1.7,2.3,,
202605230401070510,10, 78, 94,5.1,7.7,,
202605230401070516,16, 73, 91,5.4,8.3,,
202605230401070504,4, 76, 92,15.0,23.3,,
202605230401070508,8,,,13.9,21.5,,
202605230401070506,6, 82, 97,22.0,34.1,,
202605230401070501,1, 79, 94,2.0,2.8,,
202605230401070502,2, 33, 50,30.5,47.5,,
202605230401070514,14, 67, 84,32.3,50.2,,
202605230401070509,9,, 15,41.0,63.9,,
202605230401070505,5, 79, 94,6.6,10.1,,
202605230401070404,4,,,1.1,1.1,,
202605230401070405,5,,,1.2,2.3,,
202605230401070403,3,,,1.3,2.8,,
202605230401070412,12,,,3.0,7.4,,
202605230401070402,2,,,11.5,30.8,,
202605230401070407,7,,,12.7,34.0,,
202605230401070408,8,,,4.7,12.0,,
202605230401070401,1,,,6.7,17.7,,
202605230401070413,13,,,7.2,18.9,,
202605230401070406,6,,,1.9,4.3,,
202605230401070411,11,,,5.1,13.3,,
202605230401070410,10,,,10.1,27.0,,
202605230401070409,9, 95, 87,3.1,7.7,,
202605230401070312,12, 81, 96,2.1,3.5,,
202605230401070315,15, 73, 88,9.6,17.2,,
202605230401070311,11, 84,100,1.1,1.4,,
202605230401070309,9, 71, 86,6.8,12.1,,
202605230401070306,6, 83, 98,1.5,2.4,,
202605230401070302,2, 79, 94,2.4,4.0,,
202605230401070308,8, 84, 99,1.4,2.1,,
202605230401070305,5, 66, 82,57.0,103.4,,
202605230401070307,7, 71, 86,11.3,20.3,,
202605230401070310,10, 81, 96,1.7,2.7,,
202605230401070313,13, 77, 92,14.2,25.5,,
202605230401070304,4, 55, 70,56.3,102.2,,
202605230401070303,3, 70, 85,26.4,47.9,,
202605230401070314,14, 71, 86,17.4,31.4,,
202605230401070301,1, 78, 94,4.0,6.8,,
202605230401070215,15, 73, 89,1.3,2.1,,
202605230401070213,13, 66, 84,1.6,2.8,,
202605230401070205,5, 81, 98,1.2,1.9,,
202605230401070208,8, 77, 93,1.8,3.2,,
202605230401070202,2, 84,102,1.1,1.3,,
202605230401070211,11, 55, 73,9.5,18.8,,
202605230401070206,6, 37, 55,33.0,66.6,,
202605230401070209,9, 52, 69,55.7,112.8,,
202605230401070204,4, 62, 79,10.3,20.4,,
202605230401070207,7, 48, 65,42.8,86.5,,
202605230401070214,14, 63, 79,4.5,8.7,,
202605230401070212,12, 64, 81,18.7,37.6,,
202605230401070203,3, 55, 72,8.7,17.2,,
202605230401070201,1, 49, 66,47.1,95.2,,
202605230401070210,10, 68, 86,6.7,13.1,,
202605230401070102,2,,,1.8,6.6,,
202605230401070108,8,,,1.1,1.1,,
202605230401070109,9,,,1.3,3.7,,
202605230401070105,5,,,1.7,5.9,,
202605230401070111,11,,,10.6,47.2,,
202605230401070112,12,,,5.6,24.2,,
202605230401070101,1, 91, 91,2.4,9.2,,
202605230401070110,10, 71, 80,11.3,50.7,,
202605230401070104,4, 93, 85,2.1,8.1,,
202605230401070103,3,,,15.6,70.5,,
202605230401070114,14,,,3.3,13.8,,
202605230401070106,6, 90, 90,13.1,59.2,,
202605230401070113,13, 73, 82,16.8,76.3,,
202605230401070107,7,,,18.5,83.9,,
202605230502091204,4,103,103,1.2,1.5,,
202605230502091214,14, 89, 89,2.6,4.5,,
202605230502091215,15, 70, 70,1.9,3.1,,
202605230502091203,3, 95, 95,1.3,1.7,,
202605230502091209,9, 95, 95,1.6,2.6,,
202605230502091212,12, 83, 83,16.4,30.0,,
202605230502091202,2, 89, 89,17.9,32.9,,
202605230502091210,10, 91, 91,2.8,4.8,,
202605230502091216,16, 82, 82,9.0,16.2,,
202605230502091213,13, 73, 73,25.2,46.3,,
202605230502091201,1, 85, 85,18.4,33.8,,
202605230502091207,7, 58, 58,21.6,39.7,,
202605230502091205,5, 78, 78,3.6,6.2,,
202605230502091206,6, 90, 90,7.8,14.1,,
202605230502091208,8, 80, 80,8.0,14.4,,
202605230502091211,11, 52, 52,3.8,6.6,,
202605230502091103,3,112,101,1.1,1.3,,
202605230502091114,14,107,101,1.6,2.3,,
202605230502091109,9,106, 96,2.2,3.7,,
202605230502091116,16, 92, 82,2.0,3.4,,
202605230502091104,4,102, 92,7.5,13.6,,
202605230502091102,2, 98, 88,9.7,17.8,,
202605230502091105,5,111,101,2.5,4.2,,
202605230502091111,11,106, 96,5.0,9.0,,
202605230502091113,13, 97, 85,13.7,25.3,,
202605230502091101,1, 94, 84,2.5,4.3,,
