レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062002010301,2026.6.20,土,函館,1函3,1,,未勝利,芝,1200,A,2,良(暫定),曇(暫定),16,09:50,,馬齢,３歳
1,,2,,,,,シャインゴーツ,,牡,3,2,6,6,阪神,D,1200,良,4,4,未勝利,37.0,差し,2,5,23,京都,D,1200,稍,3,7,未勝利,36.8,先行,12,3,1,小倉,D,1700,稍,12,7,未勝利,40.4,先行,2,2,15,小倉,D,1700,稍,4,10,未勝利,38.5,先行,2,1,31,京都,D,1800,良,4,4,未勝利,39.1,逃げ,2
2,,3,,,,,エナクローム,,牝,3,9,4,19,中山,D,1800,良,9,11,未勝利・牝,40.2,後方,連,4,12,阪神,D,1200,稍,11,14,未勝利,37.5,後方,3,3,21,阪神,D,1200,稍,7,13,未勝利,38.3,中団,9,1,17,京都,D,1400,良,14,9,新馬・牝,39.9,後方,初,,,,,,,,,,,,
2,,4,,,,,イズジョーアザヤカ,,牝,3,7,5,2,京都,D,1200,重,6,7,未勝利,36.2,中団,8,3,8,阪神,D,1200,良,7,14,未勝利,38.0,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,,,,,シビルガード,,牡,3,9,4,18,福島,D,1150,良,10,6,未勝利,38.3,中団,11,1,31,小倉,D,1000,良,8,11,未勝利,36.8,先行,5,12,28,阪神,D,1400,良,12,7,新馬,41.5,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
3,,6,,,,,クロカミジョウ,,牝,3,10,4,11,福島,D,1150,良,6,1,未勝利,37.7,中団,3,3,21,中京,D,1200,良,2,1,未勝利・牝,37.9,先行,3,2,28,阪神,D,1200,良,2,3,未勝利,36.9,差し,6,1,18,京都,D,1200,良,2,2,未勝利・牝,36.8,先行,2,1,4,京都,D,1200,良,5,13,未勝利,36.1,後方,12
4,,7,,,,,テイエムオオアラシ,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,B,8,,,,,キャッチアシーフ,,牡,3,8,4,26,福島,D,1700,良,13,3,未勝利・若,42.4,逃げ,3,4,5,阪神,D,1200,重,4,1,未勝利,36.6,先行,2,3,22,阪神,D,1200,良,2,4,未勝利,36.9,先行,7,1,31,京都,D,1400,良,4,4,未勝利,37.7,差し,3,1,12,京都,D,1200,良,5,5,未勝利,37.3,中団,4
5,,9,,,,,キタノガイヤール,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,10,,,,,マスターストーン,,牡,3,8,4,25,東京,D,1400,稍,11,6,未勝利,37.4,後方,3,4,5,阪神,D,1200,重,5,6,未勝利,36.4,中団,2,3,21,阪神,D,1400,稍,7,7,未勝利,38.3,先行,2,3,8,阪神,D,1800,良,10,5,未勝利,39.5,逃げ,3,2,14,京都,D,1800,稍,7,5,新馬,41.7,逃げ,初
6,,11,,,,,ジャストアダッシュ,,牡,3,6,5,7,船橋,D,1600,良,2,2,ナイス,----,先行,24,11,23,京都,D,1400,良,8,6,未勝利*,39.2,中団,4,10,25,京都,D,1400,良,2,6,未勝利*,38.9,差し,4,9,27,阪神,D,1400,良,5,9,未勝利*,38.5,先行,3,9,6,阪神,D,1400,重,7,6,未勝利*,38.0,先行,7
6,,12,,,,,マリリンバローズ,,牝,3,3,5,31,京都,D,1200,良,2,2,未勝利,35.8,先行,2,5,17,新潟,D,1200,良,2,2,未勝利・牝,37.6,先行,4,4,18,阪神,D,1200,良,3,1,未勝利,37.1,先行,3,3,28,阪神,D,1200,稍,2,2,未勝利・牝,37.2,先行,10,1,17,京都,D,1200,良,3,2,未勝利,37.9,先行,3
7,,13,,,,,ココロザスノ,,牝,3,11,4,5,阪神,D,1400,重,13,5,未勝利・牝,38.3,先行,11,1,17,京都,D,1400,良,4,2,新馬・牝,37.3,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,,,,,ルクスドリーム,,牡,3,3,5,31,京都,D,1200,良,4,4,未勝利,36.7,先行,12,3,7,阪神,D,1400,稍,6,4,未勝利,38.6,先行,12,12,14,阪神,D,1400,稍,5,6,未勝利*,37.8,中団,4,11,16,東京,D,1600,良,5,2,新馬,37.5,先行,初,,,,,,,,,,,,
8,,15,,,,,サウンドジュテ,,牝,3,8,4,26,京都,D,1200,良,8,6,未勝利・牝,39.1,逃げ,13,1,24,小倉,D,1000,良,10,5,未勝利,37.3,後方,3,1,5,京都,D,1200,良,3,5,新馬,37.8,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,,,,,レッドジルベスター,,牡,3,9,4,18,福島,D,1700,良,14,10,未勝利,39.6,後方,8,2,22,阪神,D,1400,良,8,7,新馬,39.0,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062009030503,2026.6.20,土,阪神,3阪5,3,,未勝利,ダート,1800,,4,良(暫定),曇(暫定),16,11:00,牝,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,マクノス,,牝,3,2,6,6,阪神,D,1800,良,2,2,未勝利・牝,38.7,差し,2,5,24,京都,D,1800,良,2,4,未勝利・牝,39.5,先行,6,4,11,阪神,D,1800,重,4,14,未勝利・牝,39.3,差し,7,2,22,小倉,D,1700,良,5,10,未勝利・牝,39.8,中団,13,11,22,京都,D,1400,良,11,12,新馬,38.5,後方,初
1,B,2,,,,,フローマジック,,牝,3,4,5,23,京都,T,2200,良,12,3,未勝利,37.4,先行,19,1,10,京都,T,2400,良,7,6,未勝利,35.6,中団,2,12,27,阪神,T,2000,良,3,4,新馬,34.6,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
2,B,3,,,,,アティラン,,牝,3,12,3,28,中京,D,1800,稍,10,9,未勝利・牝,41.9,中団,10,1,17,京都,D,1900,良,7,12,未勝利,39.7,中団,連,1,11,京都,D,1800,良,14,16,新馬・牝,40.8,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
2,,4,,,,,ファーヴニル,,牝,3,8,4,26,京都,D,1200,良,10,11,未勝利・牝,37.9,中団,13,1,25,小倉,T,1200,良,13,18,新馬,34.1,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,,,,,アウラニ,,牝,3,3,5,30,京都,T,2400,良,13,12,未勝利,37.0,先行,2,5,16,京都,T,2400,良,6,8,未勝利,35.7,逃げ,7,3,28,中京,T,2200,良,10,11,未勝利,36.0,中団,2,3,14,中京,D,1800,良,6,5,未勝利・牝,39.5,後方,初,,,,,,,,,,,,
3,B,6,,,,,ウンナターシャ,,牝,3,3,5,31,京都,D,1800,良,2,3,未勝利・牝,38.2,ﾏｸﾘ,4,5,3,京都,D,1800,稍,7,5,未勝利・牝,39.0,中団,8,3,7,阪神,D,1800,稍,5,1,未勝利・牝,38.5,中団,3,2,14,京都,D,1800,稍,2,3,未勝利・牝,39.1,差し,10,12,7,阪神,D,1800,良,6,2,未勝利・牝*,38.5,中団,6
4,,7,,,,,ローレルアイビー,,牝,3,42,8,31,札幌,T,1800,稍,8,5,新馬,37.6,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,8,,,,,ミーンアロット,,牝,3,3,5,31,京都,D,1800,良,9,8,未勝利・牝,39.7,中団,13,3,1,阪神,D,1800,良,4,13,未勝利・牝,39.8,差し,3,2,10,京都,T,1600,良,12,16,新馬,35.1,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,,,,,ロサドラーダ,,牝,3,23,1,10,京都,T,1600,良,3,2,未勝利・牝,35.2,追込,3,12,21,阪神,T,1800,稍,3,2,未勝利・牝*,34.2,差し,6,11,9,京都,T,1600,稍,3,4,未勝利・牝*,35.5,追込,5,10,5,京都,T,1800,稍,3,7,新馬,34.7,差し,初,,,,,,,,,,,,
5,,10,,,,,エレーデサンライズ,,牝,3,4,5,23,新潟,D,1800,稍,3,2,未勝利・牝,38.7,追込,4,4,26,福島,D,1700,良,4,4,未勝利・若,37.6,差し,3,4,5,阪神,D,1400,重,7,10,未勝利・牝,36.5,後方,22,11,2,京都,T,1600,良,11,3,新馬,35.1,後方,初,,,,,,,,,,,,
6,,11,,,,,アキノビューティー,,牝,3,17,2,22,阪神,D,1800,良,2,2,未勝利・牝,38.4,先行,2,2,7,京都,D,1800,良,3,8,新馬,38.2,差し,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,,,,,マリノエステーラ,,牝,3,3,5,31,京都,D,1800,良,5,12,未勝利・牝,37.9,後方,8,4,8,園田,D,1870,良,2,3,神鍋山,----,先行,9,2,1,京都,D,1800,良,6,12,未勝利・牝,38.6,後方,3,1,11,京都,D,1800,良,11,16,未勝利,39.4,中団,3,12,21,阪神,T,1800,稍,16,16,未勝利・牝*,35.5,後方,13
7,,13,,,,,エアリアルグレース,,牝,3,4,5,24,京都,D,1800,良,7,14,未勝利・牝,39.1,後方,2,5,9,京都,T,2000,良,13,13,未勝利・牝,35.5,後方,7,3,21,中京,T,2000,良,14,16,未勝利,36.5,中団,3,3,1,阪神,T,2000,良,11,9,未勝利,35.9,中団,初,,,,,,,,,,,,
7,,14,,,,,マーゴットガイア,,牝,3,9,4,19,中山,D,1800,良,3,2,未勝利・牝,38.2,逃げ,4,3,21,中京,T,2000,良,10,5,未勝利・牝,36.1,先行,14,12,14,中京,T,2000,稍,2,5,未勝利*,35.6,逃げ,10,10,5,京都,T,1800,稍,10,6,新馬,35.5,中団,初,,,,,,,,,,,,
8,,15,,,,,ルージュエピック,,牝,3,3,5,31,京都,D,1800,良,7,4,未勝利・牝,38.9,中団,2,5,17,京都,D,1800,良,3,2,未勝利・牝,38.0,差し,6,4,4,阪神,D,1800,稍,4,2,未勝利・牝,37.7,差し,2,3,21,阪神,D,1800,稍,4,6,未勝利・牝,37.6,先行,初,,,,,,,,,,,,
8,,16,,,,,コズミックフレア,,牝,3,13,3,22,中京,D,1800,良,7,5,未勝利・牝,39.3,中団,3,3,1,阪神,D,1800,良,6,4,未勝利・牝,40.1,後方,16,11,8,京都,D,1800,良,5,6,未勝利・牝*,39.2,ﾏｸﾘ,2,10,25,京都,D,1400,良,5,13,新馬・牝,37.5,後方,初,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062009030504,2026.6.20,土,阪神,3阪5,4,,未勝利,ダート,1800,,4,良(暫定),曇(暫定),16,11:30,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,リリークリスタル,,牝,3,2,6,6,阪神,D,1800,良,5,16,未勝利・牝,39.3,中団,11,3,25,園田,D,1870,重,6,7,諭鶴羽,----,後方,10,1,10,京都,D,1800,良,8,9,未勝利・牝,39.1,後方,2,12,28,阪神,D,1400,良,9,16,新馬,38.7,後方,初,,,,,,,,,,,,
1,,2,,,,,タガノランパート,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,,,,,グロートカイザー,,牡,3,7,5,3,京都,T,2400,良,8,11,未勝利,35.6,先行,3,4,11,福島,T,2600,良,8,6,未勝利,36.5,後方,10,1,31,京都,T,2000,良,10,11,新馬,35.4,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
2,,4,,,,,リノルアナ,,牡,3,7,5,3,京都,T,1800,良,6,8,未勝利,34.6,後方,4,4,4,阪神,T,1800,良,7,9,未勝利,33.9,中団,11,1,18,京都,T,1600,良,17,9,未勝利,37.4,中団,3,12,28,阪神,T,1600,良,7,7,新馬,34.2,後方,初,,,,,,,,,,,,
3,,5,,,,,ペイシャマイデイズ,,牡,3,12,3,29,阪神,T,2000,良,12,5,未勝利,39.3,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,6,,,,,オンザ,,牡,3,8,4,25,福島,D,1700,良,4,5,未勝利,38.6,先行,3,4,4,阪神,D,1800,稍,4,13,未勝利,37.8,差し,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,B,7,,,,,アウトリュコス,,牡,3,11,4,5,阪神,D,1800,重,外,--,未勝利,----,,7,2,15,京都,T,1600,良,15,9,未勝利,36.3,後方,3,1,25,京都,T,1600,良,16,2,新馬,37.4,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
4,,8,,,,,ギレイ,,牡,3,9,4,18,阪神,D,2000,良,8,11,未勝利,38.8,先行,3,3,29,阪神,D,2000,良,5,4,未勝利,38.7,後方,3,3,8,阪神,D,1800,良,6,8,未勝利,38.4,後方,8,1,11,京都,D,1800,良,8,10,未勝利,38.7,中団,3,12,21,阪神,T,1800,重,10,9,新馬,35.7,中団,初
5,,9,,,,,リバーソニック,,牡,3,2,6,7,阪神,D,1800,良,4,3,未勝利,37.6,差し,11,3,22,中京,D,1800,良,3,3,未勝利,37.8,差し,3,2,28,阪神,D,1800,良,2,9,未勝利,37.8,追込,10,12,20,阪神,D,1800,良,8,15,新馬,37.8,後方,初,,,,,,,,,,,,
5,,10,,,,,ソルトダイヤモンド,,牡,3,3,5,31,京都,T,1600,良,17,13,未勝利,35.7,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,11,,,,,サトノディヴァイン,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,,,,,キングズテイル,,牡,3,13,3,21,阪神,D,2000,稍,4,3,未勝利,38.1,先行,3,3,1,阪神,D,2000,良,3,3,未勝利,38.2,先行,7,1,12,京都,D,1800,良,6,5,未勝利,38.8,先行,2,12,28,阪神,D,1800,良,3,4,未勝利*,38.3,先行,9,10,25,京都,D,1800,良,止,7,未勝利*,----,,3
7,,13,,,,,スパルタンエックス,,牡,3,2,6,6,阪神,D,1800,良,2,6,未勝利,37.4,逃げ,3,5,16,京都,T,1800,良,10,6,未勝利,35.3,先行,11,2,28,阪神,D,1800,良,6,8,未勝利,39.4,先行,2,2,14,小倉,T,2000,良,15,5,未勝利,38.5,中団,9,12,13,阪神,T,2000,良,4,2,未勝利*,36.0,先行,2
7,,14,,,,,ビーウィナー,,牡,3,16,2,28,阪神,D,1800,良,8,10,未勝利,39.4,中団,2,2,15,京都,D,1400,良,6,13,未勝利,37.1,後方,2,2,1,京都,D,1400,良,11,12,新馬,38.4,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,,,,,コンテナヒーロー,,牡,3,3,5,30,京都,D,1800,良,10,14,未勝利,39.2,ﾏｸﾘ,9,3,28,阪神,D,1800,稍,10,6,未勝利,40.8,後方,連,3,21,中京,D,1800,良,9,6,未勝利,40.5,中団,7,1,31,京都,D,1800,良,5,5,未勝利,39.3,中団,2,1,17,京都,D,1900,良,5,10,未勝利,39.4,中団,3
8,,16,,,,,リードアクター,,牡,3,5,5,14,笠松,D,1400,良,2,1,美江寺,----,逃げ,8,3,22,中京,T,2000,良,12,11,未勝利,36.4,後方,5,2,14,京都,D,1900,稍,9,7,未勝利,40.5,逃げ,2,2,1,京都,D,1900,良,6,5,未勝利,39.8,先行,6,12,21,阪神,T,1800,重,12,8,新馬,35.8,中団,初
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062009030505,2026.6.20,土,阪神,3阪5,5,,新馬,芝,1400,B,2,良(暫定),曇(暫定),18,12:20,,馬齢,２歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,サンタンジェロ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,ルースソラール,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,,ハロナ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,,カツダルマ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,,,ダノンヴェルサイユ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,6,,,,,クールタロウ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,7,,,,,ティンタアマレラ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,8,,,,,ブラックミューズ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,9,,,,,リュウトウコヤク,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062009030506,2026.6.20,土,阪神,3阪5,6,,未勝利,芝,1800,B,2,良(暫定),曇(暫定),18,12:50,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,シャイニングスター,,牡,3,4,5,23,東京,T,2000,良,9,4,未勝利,34.6,先行,3,5,2,京都,T,2000,良,4,5,未勝利,34.2,差し,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,,,,,ライフイズカラフル,,牡,3,8,4,25,京都,D,1400,稍,8,4,未勝利,39.7,先行,2,4,11,阪神,D,1400,重,5,5,未勝利,38.6,先行,8,2,15,小倉,D,1700,稍,3,7,未勝利,38.6,逃げ,3,1,25,京都,D,1900,良,5,8,未勝利,39.2,先行,初,,,,,,,,,,,,
2,,3,,,,,ダンツウルス,,牡,3,3,5,30,京都,T,1800,良,3,3,未勝利,34.7,差し,3,5,9,新潟,T,2000,良,4,2,未勝利,36.6,先行,22,12,7,阪神,T,2000,良,3,2,未勝利*,33.9,差し,4,11,9,京都,T,2000,稍,2,4,未勝利*,35.5,逃げ,3,10,19,京都,T,1800,良,3,3,未勝利*,34.3,追込,3
2,,4,,,,,ホウオウモチーヴ,,牡,3,9,4,18,福島,D,1700,良,7,5,未勝利,37.8,中団,7,2,28,阪神,D,1800,良,8,3,未勝利,39.4,中団,2,2,15,東京,D,2100,良,3,1,未勝利,38.7,逃げ,12,11,22,京都,T,1800,良,5,2,未勝利*,34.6,中団,2,11,8,京都,T,1800,良,2,3,新馬,34.6,先行,初
3,,5,,,,,ゴリョウセイ,,牡,3,16,2,28,阪神,D,1800,良,13,5,未勝利,41.5,中団,3,2,7,小倉,T,2000,稍,11,6,未勝利・若,37.9,先行,8,12,13,阪神,T,2000,良,2,6,未勝利*,35.5,先行,3,11,22,京都,T,1600,良,11,7,新馬,34.9,後方,初,,,,,,,,,,,,
3,B,6,,,,,アージュドール,,牡,3,5,5,16,京都,T,1800,良,7,14,未勝利,33.9,後方,連,5,10,京都,T,1600,良,12,16,未勝利,34.8,中団,3,4,18,中山,D,1800,良,12,10,未勝利,42.2,後方,10,2,10,京都,D,1800,良,6,6,未勝利,39.5,後方,3,1,18,京都,T,2000,良,17,16,新馬,37.2,中団,初
4,,7,,,,,メイショウショカツ,,牡,3,3,5,30,京都,T,1800,良,2,2,未勝利,34.4,差し,4,5,3,京都,T,1800,良,2,6,未勝利,34.3,差し,3,4,12,阪神,T,1600,良,6,10,未勝利,34.3,後方,21,11,16,京都,T,1600,良,5,8,未勝利*,36.0,中団,2,11,2,京都,T,1600,良,6,11,新馬,35.0,後方,初
4,,8,,,,,ノチェブエナ,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,,,,,レヴロード,,牡,3,連,6,14,阪神,D,1800,良,12,12,未勝利,40.2,先行,10,4,5,阪神,D,1800,重,8,10,未勝利,37.6,先行,2,3,21,中京,D,1900,良,7,11,未勝利,39.6,中団,13,12,20,阪神,T,2000,良,13,14,未勝利*,35.6,後方,2,12,6,阪神,D,1800,良,15,16,未勝利*,40.1,中団,3
5,,10,,,,,ビジュアライズ,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,11,,,,,ホウオウスカイハイ,,牡,3,11,4,4,阪神,T,1800,良,18,11,未勝利,36.7,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,,,,,ジャジャミン,,牝,3,6,5,9,京都,T,2000,良,14,6,未勝利・牝,36.3,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,,,,,プロスト,,牡,3,10,4,11,阪神,T,2000,稍,11,9,未勝利,35.8,後方,2,3,28,中京,T,2200,良,12,5,未勝利,37.2,先行,9,1,24,京都,T,2200,良,10,11,未勝利,35.2,後方,3,1,4,京都,T,1800,良,7,9,新馬,34.5,後方,初,,,,,,,,,,,,
7,,14,,,,,アイルドゥレーヴェ,,牡,3,連,6,13,阪神,T,1800,良,4,7,未勝利,35.4,差し,6,5,3,新潟,T,1800,良,6,10,未勝利,33.5,後方,10,2,22,阪神,D,1400,良,11,8,新馬,38.8,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
7,,15,,,,,グローリーバローズ,,セ,3,21,1,25,京都,T,1600,良,4,9,新馬,34.9,差し,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,,,,,レッドパラジウム,,牡,3,2,6,6,阪神,T,1600,良,3,4,未勝利,34.0,差し,3,5,16,京都,T,1800,良,9,4,未勝利,35.1,先行,3,4,25,京都,T,1600,良,7,5,未勝利,34.6,中団,10,2,15,京都,D,1400,良,15,5,未勝利,41.3,逃げ,3,1,25,京都,D,1900,良,11,2,未勝利,39.6,中団,3
8,,17,,,,,タケルフォーカス,,牡,3,7,5,2,新潟,T,2200,稍,2,8,未勝利,35.5,差し,11,2,15,京都,D,1800,良,7,5,未勝利,38.2,後方,2,2,1,京都,D,1900,良,7,3,未勝利,39.2,中団,7,12,14,阪神,D,1800,稍,3,8,未勝利*,38.6,差し,11,9,27,阪神,T,2000,良,8,9,新馬,37.2,先行,初
8,,18,,,,,チュオンソン,,牡,3,2,6,7,阪神,T,2000,稍,5,10,未勝利,36.9,先行,6,4,25,京都,T,2200,良,9,11,未勝利,36.3,先行,5,3,22,中京,T,2000,良,9,9,未勝利,35.7,後方,4,2,21,阪神,D,1800,良,13,4,新馬,40.6,中団,初,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062009030507,2026.6.20,土,阪神,3阪5,7,,1勝,芝,2400,B,4,良(暫定),曇(暫定),18,13:20,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,B,1,,,,,マイネルビスマルク,,牡,4,3,5,31,京都,T,2400,良,4,7,１勝ｸﾗｽ,36.0,追込,6,4,18,阪神,T,2400,良,6,5,１勝ｸﾗｽ,33.6,後方,4,3,22,阪神,T,2400,良,3,7,１勝ｸﾗｽ,33.8,追込,2,3,8,阪神,T,2000,良,6,7,１勝ｸﾗｽ,35.1,後方,2,2,22,小倉,T,2000,良,12,5,１勝ｸﾗｽ,36.5,中団,3
1,,2,,,,,シートゥサミット,,牡,3,3,5,30,京都,T,2400,良,1,1,未勝利,35.0,ﾏｸﾘ,4,5,3,京都,T,2400,良,2,6,未勝利,34.5,ﾏｸﾘ,2,4,18,阪神,T,1800,良,7,8,未勝利,33.7,後方,9,2,14,京都,T,1800,良,7,6,未勝利,35.5,後方,5,1,11,京都,T,1800,良,17,9,未勝利,35.7,後方,9
