レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062802010601,2026.6.28,日,函館,1函6,1,,未勝利,芝,1200,A,2,稍(暫定),晴(暫定),16,09:50,,馬齢,２歳
7,B,8,,,,,アイウィル,,牡,5,18,2,21,小倉,D,1700,良,5,9,小倉城Ｓ･3勝,37.2,中団,2,2,7,小倉,D,1700,良,8,8,豊前ＳＨ･3勝,37.7,中団,2,1,25,小倉,D,1700,良,1,5,響灘特別･2勝,36.6,先行,3,1,5,中山,D,1800,稍,3,3,初茜賞･2勝,38.9,先行,10,10,25,新潟,D,1800,良,8,7,菅名岳特･2勝,37.7,中団,4
7,B,9,,,,,ドバイブルース,,牡,5,10,4,18,中山,D,1800,良,4,7,下総Ｓ･3勝,37.4,先行,6,3,7,中山,D,1800,重,3,3,上総Ｓ･3勝,38.0,差し,11,12,21,中山,D,1800,重,8,2,北総Ｓ･3勝,37.1,中団,4,11,24,福島,D,1700,良,7,1,奥羽Ｓ･3勝,37.9,中団,17,7,27,札幌,D,1700,重,2,1,ポプラＳ･3勝,36.1,先行,3
8,,10,,,,,ゴールドアローン,,牝,5,8,5,2,新潟,D,1800,重,4,9,三条Ｓ･3勝,39.1,差し,8,3,7,中山,D,1800,重,10,10,上総Ｓ･3勝,40.1,中団,9,1,4,中山,D,1800,稍,2,8,招福Ｓ･3勝,38.0,差し,2,12,21,中山,D,1800,重,5,11,北総Ｓ･3勝,36.8,中団,2,12,7,中山,D,1800,良,10,8,市川ＳＨ･3勝,37.7,後方,2
8,B,11,,,,,クロースコンバット,,牡,7,12,4,5,中山,D,1800,重,15,10,アリエＨ･3勝,40.2,逃げ,8,2,7,小倉,D,1700,良,9,4,豊前ＳＨ･3勝,38.1,逃げ,11,11,24,福島,D,1700,良,3,7,奥羽Ｓ･3勝,37.7,先行,14,8,16,札幌,D,1700,良,6,6,報知杯Ｈ･3勝,38.4,先行,7,6,29,福島,D,1700,良,2,6,鶴ヶ城Ｓ･3勝,37.2,先行,10
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062803020211,2026.6.28,日,福島,2福2,11,ラジオNIKKEI賞,Ｇ３,芝,1800,A,4,良(暫定),晴(暫定),16,15:45,,ﾊﾝﾃﾞ,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ルージュボヤージュ,,牝,3,10,4,18,中山,T,1800,良,1,2,１勝ｸﾗｽ・牝*,33.1,逃げ,8,2,22,東京,T,1600,良,5,4,１勝ｸﾗｽ*,35.3,先行,32,7,13,福島,T,1800,良,1,1,新馬,35.7,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,,,,,クカイリモク,,牡,3,6,5,17,東京,T,1800,良,1,1,未勝利,33.8,先行,3,4,26,東京,T,1800,良,2,1,未勝利,33.5,差し,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,,,,,ジーネキング,,牡,3,7,5,10,東京,T,1600,良,13,13,ＮＨＫマG1,34.9,中団,4,4,11,中山,T,1600,良,3,4,ニュージG2,34.0,差し,4,3,15,中山,T,1800,良,12,12,スプリンG2,35.9,先行,8,1,18,中山,T,2000,良,10,7,京成杯G3,35.3,逃げ,3,12,27,中山,T,2000,良,12,11,ホープフG1,36.1,先行,16
2,,4,,,,,サイモンシャリオ,,牡,3,6,5,16,京都,T,2000,良,6,6,あずさ賞･1勝,34.5,後方,4,4,18,福島,T,2000,良,3,2,ひめさゆ･1勝,34.8,差し,3,3,29,阪神,T,2000,良,1,2,未勝利,34.9,先行,2,3,14,中京,T,2000,良,2,4,未勝利,34.6,追込,10,1,5,京都,T,2000,良,8,6,未勝利,36.3,先行,2
3,,5,,,,,リッツパーティー,,牡,3,7,5,9,東京,T,1800,良,1,3,１勝ｸﾗｽ*,34.1,先行,11,2,21,東京,T,2000,良,4,3,フリージ･1勝,34.0,先行,3,1,31,東京,T,1800,良,1,7,新馬,33.6,逃げ,初,,,,,,,,,,,,,,,,,,,,,,,,
3,,6,,,,,コルテオソレイユ,,牡,3,7,5,9,京都,T,1600,良,1,1,１勝ｸﾗｽ*,33.7,先行,7,3,22,中京,T,1600,良,2,3,フローラ･1勝,33.5,先行,2,3,8,中山,T,1600,良,6,3,１勝ｸﾗｽ*,34.8,後方,11,12,21,阪神,T,1600,重,11,6,フューチG1,36.0,先行,3,11,30,東京,T,1600,良,2,5,ベゴニア･1勝,33.5,差し,10
4,,7,,,,,ショウナンガルフ,,牡,3,4,5,31,東京,T,2400,良,17,17,東京優駿G1,34.1,後方,16,2,10,京都,T,1800,良,9,5,きさらぎG3,34.3,先行,6,12,27,中山,T,2000,良,14,3,ホープフG1,35.6,中団,16,9,6,札幌,T,1800,良,1,1,札幌２歳G3,35.0,追込,9,7,6,函館,T,1800,稍,1,1,新馬,35.4,先行,初
4,,8,,,,,ディールメーカー,,牡,3,11,4,11,中山,T,1600,良,4,3,ニュージG2,34.3,先行,5,3,8,中山,T,1600,良,1,1,１勝ｸﾗｽ*,34.8,逃げ,8,1,10,中山,T,1600,良,1,2,未勝利,34.6,先行,24,7,27,新潟,T,1600,良,2,5,新馬,32.8,差し,初,,,,,,,,,,,,
5,,9,,,,,キンググローリー,,牡,3,7,5,9,京都,T,2200,良,13,8,京都新聞G2,37.0,先行,3,4,18,福島,T,2000,良,1,5,ひめさゆ･1勝,34.8,先行,3,3,29,中山,T,2200,良,1,5,未勝利,36.4,逃げ,3,3,7,中山,T,2200,稍,3,5,未勝利,36.2,先行,6,1,24,中山,T,2200,良,9,6,未勝利,36.2,中団,3
5,,10,,,,,ガリレア,,牡,3,11,4,11,中山,T,1600,良,11,12,ニュージG2,35.1,中団,4,3,15,中山,T,1800,良,10,10,スプリンG2,35.2,中団,4,2,15,東京,T,1800,良,7,8,共同通信G3,35.3,逃げ,13,11,15,京都,T,1600,良,7,5,デイリーG2,36.1,先行,5,10,11,東京,T,1600,良,2,7,サウジアG3,34.0,先行,7
6,,11,,,,,コロナドブリッジ,,牡,3,8,5,2,京都,D,1900,稍,7,4,ユニコーG3,38.2,逃げ,6,3,21,阪神,T,2000,良,8,5,若葉Ｓ(L),35.6,逃げ,14,12,13,阪神,T,2000,良,1,4,エリカ賞･1勝,33.4,逃げ,13,9,15,阪神,T,2000,良,1,2,未勝利*,33.8,逃げ,8,7,19,小倉,T,1800,稍,2,1,未勝利*,36.9,逃げ,2
6,,12,,,,,ローベルクランツ,,牡,3,7,5,10,東京,T,1600,良,4,10,ＮＨＫマG1,34.1,差し,6,3,28,阪神,T,1800,良,2,3,毎日杯G3,33.4,先行,7,2,10,京都,T,1800,良,7,6,きさらぎG3,33.0,後方,11,11,24,東京,T,1800,良,8,4,東京スポG2,33.8,中団,14,8,17,中京,T,2000,良,1,1,未勝利*,33.9,追込,9
7,,13,,,,,サノノグレーター,,牡,3,10,4,19,中山,T,2000,良,9,14,皐月賞G1,33.9,中団,5,3,15,中山,T,1800,良,5,4,スプリンG2,34.2,後方,4,2,15,東京,T,1800,良,6,6,共同通信G3,34.0,中団,10,12,6,中山,T,2000,良,1,4,葉牡丹賞･1勝,34.5,差し,15,8,24,新潟,T,1600,良,6,2,新潟２歳G3,33.2,後方,9
7,,14,,,,,スカイスプレンダー,,牡,3,20,2,10,東京,T,2400,良,1,2,ゆりかも･1勝,33.8,ﾏｸﾘ,5,1,4,京都,T,2000,良,4,1,１勝ｸﾗｽ*,34.1,追込,6,11,23,京都,T,1800,良,1,1,新馬,34.1,逃げ,初,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,,,,,バドリナート,,牡,3,7,5,9,京都,T,2200,良,11,7,京都新聞G2,36.5,先行,19,12,27,中山,T,2000,良,5,5,ホープフG1,35.2,先行,9,10,26,京都,T,1800,稍,1,3,萩Ｓ(L),34.3,先行,7,9,6,阪神,T,2000,良,1,1,未勝利*,35.1,先行,5,8,3,新潟,T,1600,良,2,2,新馬,33.4,先行,初
8,,16,,,,,スペルーチェ,,牡,3,7,5,10,京都,T,1400,良,3,2,橘Ｓ(L),33.3,差し,7,3,21,中山,T,1600,良,1,1,１勝ｸﾗｽ*,34.6,先行,3,3,1,中山,T,1600,良,2,1,１勝ｸﾗｽ*,33.6,差し,10,12,21,阪神,T,1600,重,14,7,フューチG1,36.1,中団,5,11,15,東京,T,1600,良,1,1,未勝利*,33.7,差し,4
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062803020212,2026.6.28,日,福島,2福2,12,,1勝,ダート,1150,,2,良(暫定),晴(暫定),16,16:30,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ロイヤルスパイア,,牡,3,13,3,29,中京,D,1200,良,1,1,未勝利,36.6,先行,2,3,14,中山,D,1200,良,2,1,未勝利,38.1,先行,2,3,1,小倉,T,1200,良,4,3,未勝利,35.5,差し,11,12,14,中京,D,1400,稍,5,1,未勝利*,40.1,先行,2,11,29,東京,D,1600,良,2,3,未勝利*,38.3,逃げ,9
2,,2,,,,,モズタンケ,,牡,3,4,5,31,東京,D,1400,良,6,4,１勝ｸﾗｽ*,37.0,先行,9,3,29,中山,D,1200,稍,2,3,１勝ｸﾗｽ*,37.2,先行,2,3,15,中山,D,1200,良,1,4,未勝利,37.8,差し,初,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,,マーシャルアン,,牡,3,7,5,9,新潟,T,1200,良,13,13,ゆきつば･1勝,36.0,後方,4,4,11,中山,D,1200,稍,16,14,１勝ｸﾗｽ*,39.7,中団,29,9,21,中山,D,1200,稍,1,9,未勝利*,38.2,差し,11,7,6,函館,T,1200,稍,7,8,未勝利*,36.9,先行,2,6,22,函館,T,1200,重,12,12,新馬,36.9,中団,初
3,,4,,,,,ミルトハーバー,,牡,3,11,4,11,中山,D,1200,稍,7,3,１勝ｸﾗｽ*,37.5,中団,4,3,14,中山,D,1200,良,1,2,未勝利,37.8,逃げ,2,2,28,中山,D,1200,重,3,4,未勝利,36.8,先行,12,12,7,中山,T,1200,良,7,9,新馬,34.6,後方,初,,,,,,,,,,,,
4,,5,,,,,クアロアランチ,,牝,3,10,4,18,中山,D,1200,良,1,1,未勝利・牝,36.9,先行,11,1,31,東京,D,1400,良,2,3,未勝利・牝,37.5,先行,11,11,15,東京,T,1600,良,4,8,新馬・牝,33.8,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
4,,6,,,,,カツノテンス,,牡,6,9,4,26,福島,D,1150,良,8,9,１勝ｸﾗｽ,37.4,中団,連,4,19,福島,D,1150,良,4,8,１勝ｸﾗｽ,37.1,差し,5,3,14,中山,D,1200,良,10,12,１勝ｸﾗｽ,38.0,逃げ,8,1,17,中山,D,1200,良,8,14,１勝ｸﾗｽ,37.9,先行,2,1,5,中山,D,1200,稍,5,16,１勝ｸﾗｽ,37.0,中団,3
5,,7,,,,,ソニックブレイカー,,牡,3,4,5,31,東京,D,1400,良,5,3,１勝ｸﾗｽ*,37.2,先行,6,4,19,中山,D,1200,良,1,3,未勝利,37.0,逃げ,4,3,21,中山,D,1200,良,5,6,未勝利,38.5,先行,5,2,15,小倉,T,1200,稍,6,9,未勝利,35.8,中団,8,12,21,中京,T,1400,稍,12,9,未勝利*,34.9,中団,4
5,B,8,,,,,スターランウェイ,,牝,4,32,11,15,福島,D,1150,良,3,4,１勝ｸﾗｽ,37.7,先行,20,6,29,福島,D,1150,良,16,2,１勝ｸﾗｽ,38.5,後方,14,3,23,中山,D,1200,良,7,4,１勝ｸﾗｽ*,38.0,中団,9,1,19,中山,D,1200,良,1,1,未勝利・牝,37.7,先行,4,12,22,中山,D,1200,良,3,2,未勝利*,38.3,先行,3
6,B,9,,,,,アルニラム,,セ,5,13,3,29,中山,D,1200,稍,11,10,１勝ｸﾗｽ,38.2,先行,16,12,6,中京,D,1200,良,7,10,１勝ｸﾗｽ,37.5,中団,2,11,24,東京,D,1400,良,9,10,１勝ｸﾗｽ,37.4,中団,24,6,8,東京,D,1400,良,12,9,１勝ｸﾗｽ,37.3,中団,2,5,24,東京,D,1400,良,2,4,１勝ｸﾗｽ,36.7,先行,7
6,,10,,,,,ゴルトレオパルト,,牡,6,11,4,9,名古,D,1500,稍,9,7,Ｂ７組,----,後方,3,3,24,名古,D,1700,良,10,8,阿野一,----,後方,2,3,9,名古,D, 920,良,7,11,仲春特,----,後方,連,2,26,名古,D,1700,重,8,6,女郎花,----,後方,3,2,9,名古,D,1400,良,7,10,クレー,----,後方,2
7,,11,,,,,フクチャンヒメ,,牝,4,17,3,1,中山,D,1200,稍,11,12,１勝ｸﾗｽ,38.3,中団,16,11,8,福島,D,1150,良,14,10,１勝ｸﾗｽ・牝,37.6,後方,14,8,3,新潟,D,1200,良,15,3,１勝ｸﾗｽ・牝,39.6,先行,12,5,11,新潟,T,1200,稍,5,8,ゆきつば･1勝,36.9,中団,8,3,15,中山,D,1200,稍,1,2,未勝利・牝,37.7,先行,4
7,,12,,,,,タッカーバレット,,牡,5,9,4,26,福島,D,1150,良,7,7,１勝ｸﾗｽ,36.9,後方,8,3,1,中山,D,1200,稍,10,10,１勝ｸﾗｽ,37.9,後方,13,12,2,園田,D,1230,良,1,1,Ｃ１一,----,先行,2,11,18,園田,D,1230,良,1,3,山南町,----,先行,3,10,28,園田,D,1230,稍,1,1,Ｃ２　,----,先行,14
8,,13,,,,,ブーケドリス,,牝,3,15,3,15,中山,D,1200,良,1,1,未勝利・牝,37.7,逃げ,2,2,28,中山,D,1200,重,2,2,未勝利・牝,37.9,逃げ,15,11,15,東京,D,1400,良,4,2,未勝利・牝*,38.3,差し,12,8,23,新潟,T,1600,良,7,3,新馬,34.1,中団,初,,,,,,,,,,,,
8,,14,,,,,ジャスフォール,,牡,3,3,6,7,東京,D,1400,良,4,8,１勝ｸﾗｽ,37.8,差し,15,2,21,東京,D,1400,良,11,6,１勝ｸﾗｽ*,38.0,中団,2,2,7,東京,D,1300,良,1,1,未勝利,37.7,先行,8,12,14,中山,T,1200,良,14,3,未勝利*,36.4,中団,7,10,26,新潟,T,1400,良,9,1,未勝利*,37.0,先行,3
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062810020201,2026.6.28,日,小倉,2小2,1,,未勝利,芝,1200,A,2,稍(暫定),曇(暫定),18,09:55,牝,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ホーリーステップ,,牝,3,22,1,24,京都,T,1400,良,10,4,未勝利,36.1,先行,2,1,10,京都,D,1400,良,5,2,新馬,37.8,逃げ,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,,,,,ハイソリア,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,,,,,ランスオブラヴ,,牝,3,8,5,3,新潟,T,1800,良,7,14,未勝利,34.3,逃げ,2,4,19,阪神,D,1400,良,14,8,未勝利,39.5,後方,19,12,7,阪神,T,1600,良,10,14,新馬,34.9,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
2,,4,,,,,ベルセクレト,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,,,,,ジョービスコッティ,,牝,3,4,5,30,京都,T,1400,良,4,4,未勝利,35.2,先行,2,5,16,京都,T,1400,良,3,7,未勝利,34.2,差し,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,6,,,,,キャッチミークライ,,牝,3,10,4,18,福島,T,1200,良,12,12,未勝利,35.9,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,,,,,ディオレガーロ,,牝,3,8,5,2,新潟,T,1400,稍,13,4,未勝利,38.0,中団,23,11,22,京都,T,1600,良,5,3,新馬,35.8,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,8,,,,,セレブトーチ,,牝,3,11,4,11,福島,T,1200,良,7,4,未勝利,35.3,先行,14,1,4,京都,D,1400,良,16,12,未勝利,43.0,逃げ,18,8,30,中京,T,1400,良,7,8,新馬・牝,36.0,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,,,,,アンガーザガール,,牝,3,3,6,6,阪神,T,1200,良,2,3,未勝利,34.0,差し,16,2,15,京都,T,1600,良,3,3,未勝利,35.2,先行,3,1,24,京都,T,1400,良,2,6,未勝利,34.9,差し,6,12,13,阪神,D,1400,良,12,5,未勝利・牝*,40.4,逃げ,10,10,5,京都,D,1400,重,4,7,未勝利*,37.2,差し,3
5,,10,,,,,サンシャインビーチ,,牝,3,8,5,2,京都,D,1200,重,11,8,未勝利,36.6,中団,2,4,18,阪神,D,1200,良,5,8,未勝利,37.3,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,11,,,,,エンブルーシャ,,牝,3,13,3,29,阪神,D,1800,良,13,8,未勝利・牝,43.3,逃げ,2,3,15,中京,T,1600,良,10,8,未勝利・牝,35.8,逃げ,17,11,15,京都,T,1600,良,10,4,新馬・牝,35.7,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,,,,,ヴィーラー,,牝,3,8,5,2,京都,T,1600,稍,13,13,未勝利・牝,35.0,中団,連,4,25,京都,T,1800,良,12,8,未勝利・牝,35.8,先行,2,4,11,福島,T,1800,良,10,10,未勝利・牝,36.3,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,,,,,メイショウピュルテ,,牝,3,7,5,9,新潟,T,1200,良,6,2,未勝利・若,36.8,先行,2,4,26,福島,T,1200,良,2,14,未勝利・牝,34.3,先行,22,11,22,京都,T,1200,良,止,14,未勝利*,----,,4,10,25,京都,D,1400,良,16,3,新馬・牝,42.0,先行,初,,,,,,,,,,,,
7,,14,,,,,ザムーン,,牝,3,7,5,9,新潟,T,1200,良,7,7,未勝利・若,36.5,中団,9,3,7,阪神,T,1600,良,13,9,未勝利,36.6,逃げ,11,12,20,阪神,T,1600,良,8,7,新馬・牝,33.8,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
7,,15,,,,,テイエムリチャード,,牝,3,11,4,12,福島,T,1200,良,7,12,未勝利,36.0,中団,10,2,1,小倉,D,1700,良,13,13,未勝利,41.6,中団,11,11,15,京都,T,1600,良,17,14,新馬・牝,38.2,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
8,B,16,,,,,リーガルスプレンダ,,牝,3,17,3,1,小倉,D,1000,稍,9,10,未勝利,37.1,中団,7,1,14,名古,D,1500,良,3,1,名古屋,----,逃げ,4,12,13,阪神,D,1400,良,10,15,未勝利・牝*,39.9,先行,9,10,11,京都,D,1200,良,10,11,未勝利*,39.1,先行,2,9,27,阪神,T,1200,良,外,--,未勝利*,----,,11
8,,17,,,,,フルーツベイビー,,牝,3,15,3,15,阪神,D,1200,良,11,15,未勝利,37.8,後方,3,2,21,阪神,T,1600,良,16,17,未勝利,36.2,先行,5,1,18,京都,D,1200,良,11,14,未勝利・牝,36.9,後方,3,12,28,阪神,D,1400,良,14,10,新馬,43.4,逃げ,初,,,,,,,,,,,,
8,,18,,,,,チェラブ,,牝,3,12,4,5,阪神,D,1200,重,12,15,未勝利,37.3,後方,4,3,8,阪神,D,1200,良,14,16,未勝利,38.3,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062810020202,2026.6.28,日,小倉,2小2,2,,未勝利,芝,1800,A,4,稍(暫定),曇(暫定),16,10:30,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,B,1,,,,,ブランチアウト,,牡,3,2,6,13,阪神,T,1600,良,4,6,未勝利,34.3,逃げ,3,5,24,京都,T,1600,良,3,4,未勝利,35.8,逃げ,2,5,10,京都,T,1600,良,3,5,未勝利,34.6,逃げ,2,4,25,京都,T,1600,良,6,3,未勝利,35.3,逃げ,3,4,4,阪神,T,1400,良,5,5,未勝利,35.6,逃げ,2
1,,2,,,,,マサハヤルージュ,,牝,3,5,5,24,新潟,T,2000,稍,15,11,未勝利,39.1,中団,3,5,3,新潟,T,2000,稍,3,12,未勝利・牝,36.0,先行,連,4,26,京都,T,1200,良,13,13,未勝利,34.8,中団,6,3,14,中京,D,1200,良,10,5,未勝利,38.7,中団,6,1,31,京都,T,1600,良,8,9,未勝利,36.0,中団,3
2,,3,,,,,エリカアズーラ,,牝,3,3,6,6,阪神,T,1600,良,17,9,未勝利,35.4,後方,3,5,16,京都,T,1800,良,12,8,未勝利,36.1,中団,3,4,25,福島,T,2000,良,10,3,未勝利・牝,35.9,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
2,,4,,,,,リュネヴィル,,牝,3,2,6,14,阪神,T,2200,良,15,16,未勝利,37.4,後方,31,11,9,京都,T,2000,重,7,8,新馬,38.6,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,,,,,モンロワイヤル,,牡,3,8,5,3,新潟,T,1800,良,5,2,未勝利,33.9,先行,2,4,18,福島,T,1800,良,3,4,未勝利・若,34.2,差し,9,2,15,小倉,T,1800,稍,3,6,未勝利,35.5,先行,10,12,7,中山,T,1200,良,8,5,新馬,34.4,後方,初,,,,,,,,,,,,
3,,6,,,,,グリミスティ,,牝,3,6,5,17,京都,T,2000,良,10,6,未勝利,35.8,中団,3,4,25,福島,T,2000,良,5,11,未勝利・牝,37.1,逃げ,10,2,14,小倉,T,2000,良,17,11,未勝利,39.4,逃げ,3,1,24,小倉,T,2000,良,5,15,新馬,34.8,逃げ,初,,,,,,,,,,,,
4,,7,,,,,チヨ,,牝,3,9,4,26,京都,T,2000,良,8,11,未勝利,36.4,後方,3,4,4,阪神,T,1400,良,16,10,未勝利,35.7,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,8,,,,,エングルマン,,牡,3,6,5,16,新潟,T,1800,良,7,5,未勝利,34.6,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,,,,,サンダーバード,,牝,3,5,5,23,京都,T,1800,良,10,1,未勝利・牝,37.0,中団,4,4,25,京都,T,1800,良,3,4,未勝利・牝,35.2,先行,15,1,10,京都,T,1600,良,16,5,未勝利・牝,38.4,中団,13,10,13,京都,T,1600,良,2,2,未勝利・牝*,34.8,先行,10,8,2,札幌,T,1500,良,3,1,新馬,34.7,差し,初
5,,10,,,,,メイショウユウゲン,,牡,3,6,5,16,京都,T,1400,良,13,13,未勝利,34.9,中団,12,2,22,阪神,T,2000,良,11,8,未勝利,37.4,中団,2,2,7,京都,D,1800,良,15,6,新馬,41.4,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
6,,11,,,,,ワンダーエイド,,牡,3,7,5,9,京都,D,1800,良,9,14,未勝利,39.8,後方,8,3,14,阪神,D,1400,良,14,14,未勝利,39.0,後方,14,12,7,阪神,T,1400,良,18,16,未勝利*,37.0,後方,4,11,8,京都,T,1400,良,4,9,新馬,35.6,差し,初,,,,,,,,,,,,
6,,12,,,,,アリュウ,,牝,3,3,6,7,阪神,T,2000,稍,6,12,未勝利,37.2,逃げ,8,4,11,阪神,T,2000,稍,7,11,未勝利,36.0,中団,3,3,25,園田,D,1870,重,4,4,諭鶴羽,----,先行,10,1,11,京都,D,1800,良,10,8,新馬・牝,42.0,先行,初,,,,,,,,,,,,
7,,13,,,,,オーマイラッキーン,,牝,3,2,6,14,阪神,D,1800,良,13,4,未勝利・牝,40.5,後方,7,4,26,京都,T,2000,良,6,9,未勝利,36.7,先行,2,4,11,福島,T,1800,良,8,13,未勝利・牝,35.6,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,,,,,ダノンプレリュード,,牝,3,8,5,2,京都,T,1400,稍,17,7,未勝利,37.6,先行,7,3,15,中京,T,1600,良,12,5,未勝利・牝,35.9,先行,15,11,29,東京,T,1800,良,4,2,未勝利*,34.7,先行,2,11,15,京都,T,1600,良,9,3,新馬・牝,35.6,中団,初,,,,,,,,,,,,
8,,15,,,,,パラフローラ,,牝,3,5,5,24,京都,T,1600,良,10,11,未勝利,35.7,中団,6,4,12,福島,T,1200,良,6,10,未勝利,35.4,中団,10,2,1,小倉,T,1200,良,7,9,新馬,35.1,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,,,,,シャロン,,牝,3,3,6,6,阪神,T,1600,良,8,18,未勝利,34.2,中団,11,3,21,中京,T,2000,良,17,15,未勝利,37.0,中団,2,3,7,阪神,T,1600,良,16,11,未勝利,35.5,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
