レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026081601010801,2026.8.16,日,札幌,1札8,1,,未勝利,ダート,1700,,4,良(暫定),晴(暫定),14,10:00,牝,馬齢,３歳
7,,8,,,,,カツダルマ,,牡,2,8,6,20,阪神,T,1400,稍,5,4,新馬,36.6,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,9,,,,,アームズラムレイ,,牝,2,5,7,12,小倉,T,1200,良,2,1,新馬,36.1,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,10,,,,,キシュウマミー,,牝,2,4,7,18,小倉,T,1200,良,4,6,新馬,36.2,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026081607020802,2026.8.16,日,中京,2名8,2,,新馬,ダート,1400,,2,良(暫定),晴(暫定),16,10:20,,馬齢,２歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,コパノコーリング,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,アイビークロノス,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,,ソルテヴェローチェ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,,ジョルティーニ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,,,ティンクルピクシー,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,6,,,,,キモンミナリッチ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,7,,,,,ピコジャック,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,8,,,,,クルクルミラクル,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,9,,,,,ドリーペイル,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,10,,,,,ガヤーズランボー,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,11,,,,,マコトブリッツ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,12,,,,,パシアンジェンヌ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026081607020803,2026.8.16,日,中京,2名8,3,,新馬,芝,1600,A,3,良(暫定),晴(暫定),16,10:50,,馬齢,２歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,グルード,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,サウンドシェリー,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,,デュアルサイン,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,,ゴールドシューター,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,,,ティフォシ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,6,,,,,テラレガル,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,B,7,,,,,グラシアレスインク,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,8,,,,,ホウオウワールド,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026081607020804,2026.8.16,日,中京,2名8,4,,未勝利,芝,2000,A,4,良(暫定),晴(暫定),18,11:20,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,テイクザスローン,,牡,3,3,7,25,中京,D,1800,良,9,13,未勝利,39.3,後方,7,6,7,阪神,T,2000,稍,12,9,未勝利,37.6,先行,3,5,17,京都,T,2000,良,6,7,未勝利,35.3,先行,2,5,2,京都,T,2000,良,7,10,未勝利,34.9,先行,8,3,7,阪神,T,1600,良,15,16,未勝利,36.2,中団,11
1,,2,,,,,コスモフィレンツェ,,牡,3,3,7,25,中京,T,2000,良,2,2,未勝利,34.0,逃げ,13,4,25,京都,T,2200,良,2,2,未勝利,34.9,先行,2,4,11,阪神,T,2000,稍,4,2,未勝利,36.1,先行,29,9,21,阪神,T,1800,良,2,1,新馬,34.2,先行,初,,,,,,,,,,,,
2,,3,,,,,リボンインザスカイ,,牝,3,6,7,5,小倉,T,2000,重,7,5,未勝利・牝,38.3,先行,11,4,19,阪神,T,2000,良,8,8,未勝利・牝,34.6,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,4,,,,,ダーコ,,牝,3,3,7,25,中京,T,1600,良,6,8,未勝利・牝,33.9,後方,13,4,25,京都,T,1600,良,外,--,未勝利,----,,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,,,,,スレイクイーン,,牝,3,3,7,25,中京,T,1600,良,13,11,未勝利・牝,34.2,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,6,,,,,バックドラフト,,牡,3,6,7,4,小倉,T,1800,重,7,7,未勝利,36.9,中団,10,4,26,京都,T,2000,良,7,1,未勝利,37.2,先行,3,4,4,阪神,T,1800,良,5,7,未勝利,34.3,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,,,,,レッドブライトン,,牡,3,3,7,25,中京,T,2000,良,4,3,未勝利,33.9,先行,6,6,13,阪神,T,1800,良,5,2,未勝利,36.2,先行,4,5,17,東京,T,2400,良,4,3,未勝利,35.9,逃げ,7,3,29,中京,T,2000,良,2,2,未勝利,34.6,先行,2,3,15,中京,T,2200,良,3,5,未勝利,36.3,先行,5
4,,8,,,,,ミーサーク,,牡,3,14,5,9,東京,D,2100,良,6,3,未勝利,39.3,先行,3,4,19,阪神,D,1800,良,5,4,未勝利,38.4,中団,10,2,7,京都,D,1900,良,3,2,未勝利,38.7,先行,7,12,21,阪神,T,1800,重,6,3,新馬,34.2,先行,初,,,,,,,,,,,,
5,,9,,,,,オーマイラッキーン,,牝,3,2,8,2,中京,T,2000,良,8,12,未勝利・牝,35.3,中団,4,7,5,小倉,T,2000,重,12,7,未勝利・牝,39.0,中団,連,6,28,小倉,T,1800,良,4,6,未勝利,36.6,先行,2,6,14,阪神,D,1800,良,13,4,未勝利・牝,40.5,後方,7,4,26,京都,T,2000,良,6,9,未勝利,36.7,先行,2
5,,10,,,,,ニミッツハイウェイ,,牡,3,8,6,21,阪神,D,1800,重,12,16,未勝利,42.0,後方,24,1,5,京都,D,1900,良,8,16,未勝利,38.7,後方,3,12,13,中京,D,1800,良,13,12,未勝利*,38.1,後方,18,8,10,札幌,D,1700,稍,8,11,未勝利*,39.3,後方,2,7,26,札幌,D,1700,良,10,12,新馬,38.7,後方,初
6,,11,,,,,プロスト,,牡,3,6,7,4,小倉,T,1800,重,6,10,未勝利,36.1,中団,2,6,20,阪神,T,1800,稍,13,12,未勝利,35.9,先行,10,4,11,阪神,T,2000,稍,11,9,未勝利,35.8,後方,2,3,28,中京,T,2200,良,12,5,未勝利,37.2,先行,9,1,24,京都,T,2200,良,10,11,未勝利,35.2,後方,3
6,,12,,,,,キョウエイクローム,,牝,3,6,7,8,笠松,D,1400,良,4,5,落合宿,----,差し,7,5,16,京都,D,1400,良,14,12,未勝利・牝,40.2,先行,7,3,29,阪神,D,1400,良,8,16,未勝利,38.2,後方,7,2,8,小倉,T,1200,良,14,15,未勝利・牝,35.7,中団,11,11,22,京都,T,1200,良,止,18,未勝利*,----,,4
7,,13,,,,,ドットカモン,,牡,3,4,7,19,小倉,T,2000,良,8,10,未勝利,36.2,後方,5,6,14,阪神,T,2200,良,14,12,未勝利,38.0,中団,11,3,28,中京,T,2200,良,止,7,未勝利,----,,3,3,7,阪神,T,2400,稍,7,4,未勝利,35.1,後方,初,,,,,,,,,,,,
7,B,14,,,,,メイショウタカネ,,牝,3,5,7,11,小倉,T,2000,良,16,15,未勝利・牝,36.6,後方,4,6,13,阪神,T,1800,良,10,12,未勝利,36.2,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,B,15,,,,,マテンロウブリッジ,,セ,3,9,6,14,函館,T,1200,良,10,10,未勝利,34.5,後方,23,1,5,京都,T,1600,良,13,11,未勝利,36.7,後方,4,12,7,阪神,T,1600,良,12,11,新馬,34.5,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,,,,,テーオーシュテルン,,牡,3,3,7,26,中京,T,2200,良,10,9,未勝利,36.0,後方,22,2,22,阪神,D,1800,良,8,9,未勝利,40.3,先行,2,2,10,京都,T,2400,良,12,14,未勝利,38.6,中団,3,1,18,京都,T,2000,良,15,10,新馬,36.6,後方,初,,,,,,,,,,,,
8,,17,,,,,プシュパ,,牡,3,13,5,16,京都,T,1800,良,11,3,未勝利,34.4,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,18,,,,,ホウオウモチーヴ,,牡,3,4,7,19,小倉,T,2000,良,2,3,未勝利,35.6,先行,2,7,4,小倉,T,1800,重,12,1,未勝利,38.1,先行,2,6,20,阪神,T,1800,稍,2,3,未勝利,34.2,差し,9,4,18,福島,D,1700,良,7,5,未勝利,37.8,中団,7,2,28,阪神,D,1800,良,8,3,未勝利,39.4,中団,2
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026081607020805,2026.8.16,日,中京,2名8,5,,未勝利,ダート,1400,,2,良(暫定),晴(暫定),16,11:50,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,B,1,,,,,トリーア,,牝,3,10,6,6,阪神,D,1400,良,9,6,未勝利・牝,39.2,後方,14,2,28,阪神,D,1400,良,6,11,未勝利・牝,39.0,先行,3,2,10,京都,D,1400,良,4,11,未勝利・牝,38.3,差し,3,1,18,京都,D,1400,良,10,13,未勝利,38.7,後方,16,9,28,阪神,D,1800,良,8,4,新馬,40.2,中団,初
1,,2,,,,,セッシュウ,,牡,3,3,7,26,中京,D,1400,良,3,1,未勝利,39.0,差し,17,3,28,中京,D,1400,稍,2,1,未勝利,37.4,差し,3,3,7,阪神,D,1400,稍,2,2,未勝利,36.9,差し,8,1,10,京都,D,1400,良,3,14,新馬,37.0,先行,初,,,,,,,,,,,,
2,B,3,,,,,タイセイドゥマーニ,,牡,3,3,7,26,中京,D,1400,良,5,6,未勝利,39.1,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,4,,,,,リフラ,,牡,3,35,12,14,中京,D,1400,稍,13,6,未勝利*,40.4,後方,4,11,15,京都,D,1400,良,3,3,未勝利*,37.5,差し,3,10,25,京都,D,1800,良,6,4,未勝利*,38.0,中団,2,10,12,京都,D,1800,良,9,2,新馬,39.6,中団,初,,,,,,,,,,,,
3,,5,,,,,キタノアンドレイ,,牡,3,16,4,25,京都,D,1800,稍,8,13,未勝利,40.1,後方,3,4,5,阪神,D,1800,重,9,6,未勝利,37.5,中団,3,3,14,阪神,D,1800,良,7,5,未勝利,39.0,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
3,,6,,,,,クロレ,,牝,3,11,5,30,京都,D,1400,良,3,3,未勝利,37.0,差し,14,2,21,東京,D,1600,良,6,3,新馬,38.1,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,,,,,ナリタアーマー,,牡,3,28,2,1,小倉,D,1700,良,8,2,未勝利,39.6,中団,3,1,11,京都,D,1400,良,4,2,未勝利,38.1,差し,9,11,9,京都,D,1400,稍,3,2,未勝利*,37.7,差し,3,10,18,京都,D,1400,稍,2,2,新馬,36.6,差し,初,,,,,,,,,,,,
4,,8,,,,,パンサーズ,,牡,3,12,5,24,新潟,D,1800,稍,12,6,未勝利,47.1,中団,35,9,21,阪神,T,1600,良,9,7,未勝利*,36.4,先行,3,8,31,中京,T,1600,良,3,3,新馬,35.3,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
5,B,9,,,,,モズプリフォール,,牡,3,13,5,17,京都,D,1400,良,2,1,未勝利,37.4,先行,3,4,25,京都,D,1400,稍,2,3,未勝利,36.5,差し,連,4,19,阪神,D,1400,良,5,1,未勝利,37.4,中団,2,4,4,阪神,D,1400,稍,2,4,未勝利,37.7,逃げ,9,2,1,小倉,D,1700,良,10,5,未勝利,39.5,中団,2
5,,10,,,,,ペンタトニッカー,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,11,,,,,ペプチドアロン,,牡,3,3,7,26,中京,D,1400,良,2,3,未勝利,38.3,差し,11,5,9,京都,D,1400,良,6,8,未勝利,35.8,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,,,,,ゼットドリーム,,牡,3,34,12,20,阪神,D,1800,良,11,5,新馬,39.4,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,,,,,ソブリンズオーブ,,牝,3,9,6,14,阪神,D,1800,良,12,12,未勝利・牝,40.5,中団,18,2,10,京都,T,1600,良,8,15,新馬,35.0,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,,,,,ジョーカー,,牡,3,3,7,26,中京,D,1400,良,4,2,未勝利,38.7,差し,2,7,11,小倉,D,1700,良,3,1,未勝利,39.7,先行,11,4,26,福島,D,1700,良,2,1,未勝利・若,39.0,先行,2,4,12,福島,D,1700,良,2,1,未勝利,39.4,先行,10,2,1,小倉,D,1700,良,2,1,未勝利,38.6,先行,3
8,,15,,,,,キングズテイル,,牡,3,4,7,18,小倉,D,1700,稍,2,3,未勝利,38.0,先行,2,7,4,小倉,D,1700,不,3,6,未勝利,37.5,先行,2,6,20,阪神,D,1800,稍,4,3,未勝利,39.9,先行,13,3,21,阪神,D,2000,稍,4,3,未勝利,38.1,先行,3,3,1,阪神,D,2000,良,3,3,未勝利,38.2,先行,7
8,,16,,,,,ブラストビート,,牡,3,13,5,17,京都,D,1400,良,7,15,未勝利,37.4,中団,10,3,11,名古,D,1500,良,外,--,名古屋,----,,8,1,12,京都,D,1800,良,14,15,未勝利,41.6,中団,2,12,27,阪神,D,1800,稍,8,10,新馬,38.7,後方,初,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026081607020806,2026.8.16,日,中京,2名8,6,長久手特別,2勝,芝,2000,A,4,良(暫定),晴(暫定),18,15:00,牝,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ホウオウタイタン,,牝,4,3,7,26,中京,T,2000,良,4,4,木曽川Ｈ･2勝,33.3,追込,8,5,31,京都,T,2000,良,2,3,２勝ｸﾗｽ・牝,34.8,ﾏｸﾘ,6,4,19,福島,T,2000,良,1,1,１勝ｸﾗｽ,34.7,先行,3,3,28,中京,T,2000,良,2,2,１勝ｸﾗｽ,33.2,追込,連,3,22,中京,T,2000,良,2,11,１勝ｸﾗｽ・牝,33.3,追込,3
2,,2,,,,,ステラクラウン,,牝,5,8,6,21,阪神,T,2000,稍,2,2,高砂特別･2勝,35.4,追込,3,5,31,京都,T,2000,良,5,2,２勝ｸﾗｽ・牝,35.1,先行,9,3,29,阪神,T,2000,良,2,1,四国新聞･2勝,34.0,先行,2,3,14,中京,T,2000,良,2,3,茶臼山高･2勝,34.9,追込,17,11,15,京都,T,2000,良,2,1,２勝ｸﾗｽ・牝,35.8,ﾏｸﾘ,2
3,,3,,,,,エアビッグマム,,牝,4,3,7,26,中京,T,2000,良,8,5,木曽川Ｈ･2勝,34.6,先行,18,3,21,中京,T,2000,良,1,3,１勝ｸﾗｽ,34.3,先行,3,2,28,小倉,T,2000,稍,3,2,１勝ｸﾗｽ・牝,37.3,先行,3,2,8,小倉,T,1800,良,1,1,１勝ｸﾗｽ・若,35.8,差し,9,12,6,中京,T,2000,良,3,6,１勝ｸﾗｽ,34.3,先行,6
4,,4,,,,,スターリングアップ,,牝,5,11,5,31,京都,T,2000,良,3,5,２勝ｸﾗｽ・牝,34.8,先行,6,4,19,阪神,T,2000,良,3,4,蓬莱峡特･2勝,34.7,差し,3,3,29,阪神,T,2000,良,5,3,四国新聞･2勝,34.0,後方,9,1,25,京都,T,2000,良,3,7,２勝ｸﾗｽ・牝,34.8,追込,18,9,20,阪神,T,2000,良,3,6,夕月特別･2勝,35.9,追込,5
5,,5,,,,,アーリーハーベスト,,牝,3,8,6,21,阪神,T,2000,稍,1,3,１勝ｸﾗｽ・牝,34.4,逃げ,13,3,21,中山,T,1800,良,6,12,フラワーG3,34.9,先行,9,1,17,中山,T,1600,良,4,4,菜の花賞･1勝,34.6,先行,6,12,6,中京,T,1600,良,2,2,こうやま･1勝,33.7,先行,6,10,25,京都,T,1600,良,1,4,新馬,34.8,逃げ,初
6,,6,,,,,パフュームセント,,牝,5,11,5,31,京都,T,2000,良,4,1,２勝ｸﾗｽ・牝,35.2,先行,9,3,28,中京,T,2200,良,2,1,ターフオ･2勝,33.6,先行,15,12,13,中京,T,2200,良,1,1,１勝ｸﾗｽ,34.0,先行,6,11,2,京都,T,2200,良,3,2,１勝ｸﾗｽ,34.2,差し,10,8,23,中京,T,2200,良,1,3,長良川特･1勝,33.8,先行,53
7,,7,,,,,レイピカケ,,牝,5,5,7,12,小倉,T,2000,良,10,5,西部スＨ･2勝,37.1,先行,2,6,28,福島,T,2000,良,6,12,松島特別･2勝,34.7,中団,22,1,25,京都,T,2000,良,10,10,２勝ｸﾗｽ・牝,36.5,後方,5,12,21,中山,T,2000,重,11,9,チバテレ･2勝,36.8,後方,16,8,30,札幌,T,2000,稍,10,9,札幌日刊･2勝,37.7,後方,2
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026081607020807,2026.8.16,日,中京,2名8,7,中京記念,Ｇ３,芝,1600,A,3,良(暫定),晴(暫定),16,15:35,,別定,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ブエナオンダ,,牡,5,3,7,26,新潟,T,1600,不,4,14,関屋記念ＨG3,34.4,追込,5,6,21,阪神,T,1600,稍,7,13,しらさぎG3,34.1,後方,8,4,26,京都,T,1600,良,12,10,マイラーG2,33.0,後方,3,4,4,中山,T,1600,稍,6,7,ダービーＨG3,34.9,中団,8,2,10,東京,T,1600,良,15,8,東京新聞G3,34.6,先行,5
1,,2,,,,,ファントムシーフ,,牡,6,147,10,22,京都,T,3000,良,9,6,菊花賞G1,35.5,中団,4,9,24,阪神,T,2400,良,3,2,神戸新聞G2,33.7,逃げ,17,5,28,東京,T,2400,良,8,3,東京優駿G1,33.5,中団,6,4,16,中山,T,2000,重,3,1,皐月賞G1,36.4,差し,9,2,12,東京,T,1800,良,1,3,共同通信G3,34.0,先行,7
2,,3,,,,,ラヴァンダ,,牝,5,13,5,17,東京,T,1600,良,7,8,ヴィクトG1,33.6,中団,5,4,11,阪神,T,1600,良,8,3,阪神牝馬G2,33.7,中団,9,2,10,東京,T,1600,良,2,4,東京新聞G3,33.3,差し,11,11,23,京都,T,1600,良,16,6,マイルチG1,34.5,先行,6,10,12,東京,T,1800,良,1,4,アイルラG2,32.4,差し,4
2,,4,,,,,カズミクラーシュ,,牡,5,8,6,21,阪神,T,1600,稍,8,10,しらさぎG3,34.6,中団,5,5,17,京都,T,1600,良,1,4,錦ＳＨ･3勝,32.9,先行,17,1,17,京都,T,1600,良,1,9,２勝ｸﾗｽ,34.2,先行,17,9,21,中山,T,1600,良,8,5,木更津特･2勝,35.9,中団,60,7,27,新潟,T,1600,良,18,7,豊栄特別･2勝,35.1,中団,4
3,,5,,,,,ミニトランザット,,牡,4,8,6,21,阪神,T,1600,稍,6,3,しらさぎG3,34.2,中団,11,4,4,中山,T,1600,稍,4,2,ダービーＨG3,35.0,差し,8,2,10,京都,T,1600,良,1,1,石清水Ｓ･3勝,33.9,差し,4,1,11,京都,T,1600,良,7,2,新春Ｓ･3勝,33.8,中団,12,10,19,京都,T,1600,良,1,1,２勝ｸﾗｽ,33.1,追込,12
3,,6,,,,,キープカルム,,牡,5,8,6,21,阪神,T,1600,稍,2,6,しらさぎG3,33.8,追込,7,5,2,東京,T,1400,良,6,6,京王杯スG2,32.6,後方,17,1,4,京都,T,1600,良,9,3,京都金杯ＨG3,34.1,中団,11,10,18,東京,T,1600,良,6,6,富士ＳG2,33.3,中団,9,8,17,中京,T,1600,良,5,3,中京記念G3,33.3,後方,8
4,,7,,,,,カネラフィーナ,,牝,4,9,6,13,東京,T,1800,良,1,3,ジューン,33.8,先行,8,4,19,福島,T,1800,良,7,3,福島牝馬G3,34.8,先行,15,1,4,中山,T,2000,良,4,2,中山金杯ＨG3,34.2,差し,11,10,19,新潟,T,2200,良,1,1,新潟牝馬(L),34.6,先行,16,6,28,函館,T,2000,良,1,1,洞爺湖特･2勝,35.1,先行,13
4,,8,,,,,スイープアワーズ,,牡,6,8,6,21,阪神,T,1600,稍,5,9,しらさぎG3,34.0,後方,9,4,19,阪神,T,1600,良,1,4,立雲峡Ｓ･3勝,32.9,追込,6,3,8,阪神,T,1600,良,2,8,岸和田Ｓ･3勝,34.3,先行,4,2,10,京都,T,1600,良,2,11,石清水Ｓ･3勝,33.8,追込,9,12,7,阪神,T,1800,良,8,15,元町ＳＨ･3勝,33.0,後方,15
5,,9,,,,,リリージョワ,,牝,3,18,4,12,阪神,T,1600,良,11,3,桜花賞G1,34.4,後方,12,1,17,京都,T,1400,良,1,1,紅梅Ｓ(L),34.2,逃げ,13,10,19,京都,T,1400,良,1,2,もみじＳ,34.2,逃げ,6,9,6,札幌,T,1500,良,1,1,新馬,35.2,先行,初,,,,,,,,,,,,
