レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041803010301,2026.4.18,土,福島,1福3,1,,未勝利,ダート,1150,,2,良(暫定),晴(暫定),16,09:45,,馬齢,３歳
6,B,9,,,,,アストラカ,,セ,5,8,2,22,阪神,D,1400,良,11,10,２勝ｸﾗｽ,37.5,先行,2,2,8,小倉,D,1700,良,11,9,由布院特･2勝,39.6,先行,15,10,26,京都,D,1400,重,9,14,嵯峨野Ｈ･2勝,36.5,後方,31,3,23,阪神,D,1400,良,7,9,２勝ｸﾗｽ,37.4,後方,13,12,22,京都,D,1400,良,8,5,２勝ｸﾗｽ,37.9,先行,3
7,,10,,,,,ドナカルナバル,,牝,4,2,4,4,中山,D,1200,重,4,8,２勝ｸﾗｽ,36.7,差し,27,9,27,中山,D,1200,良,10,4,２勝ｸﾗｽ,37.2,中団,3,9,6,中山,D,1200,稍,1,1,１勝ｸﾗｽ,36.0,先行,20,4,19,中山,D,1200,良,1,2,未勝利・牝,37.1,逃げ,3,3,29,中山,D,1200,良,3,7,未勝利・牝,37.8,差し,初
7,,11,,,,,サマースイートピー,,牝,4,21,11,24,東京,D,1400,良,外,--,２勝ｸﾗｽ・牝,----,,8,9,27,中山,D,1200,良,6,6,２勝ｸﾗｽ,36.4,中団,8,8,3,新潟,D,1200,良,1,4,１勝ｸﾗｽ・牝,36.7,差し,14,4,26,福島,T,1200,良,16,8,雪うさぎ･1勝,34.9,後方,5,3,23,中山,D,1200,稍,1,4,未勝利,37.8,先行,10
8,,12,,,,,ライトニングゼウス,,牡,5,4,3,22,中山,D,1200,良,2,4,鎌ケ谷特･2勝,36.9,先行,3,3,1,中山,D,1200,稍,1,2,１勝ｸﾗｽ,37.4,先行,3,2,10,東京,D,1300,稍,2,5,１勝ｸﾗｽ,37.4,先行,37,5,24,新潟,D,1200,良,8,2,１勝ｸﾗｽ,37.0,中団,3,5,4,新潟,D,1200,稍,5,1,１勝ｸﾗｽ,38.2,先行,4
8,,13,,,,,ルイステソーロ,,セ,4,3,3,29,中山,D,1200,稍,1,1,１勝ｸﾗｽ,36.9,逃げ,3,3,8,中山,D,1200,稍,2,3,１勝ｸﾗｽ,38.0,逃げ,15,11,24,福島,D,1150,良,11,2,１勝ｸﾗｽ,38.1,先行,6,10,13,東京,D,1300,良,6,1,１勝ｸﾗｽ,36.3,中団,3,9,20,中山,D,1200,重,3,4,１勝ｸﾗｽ,37.1,差し,19
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041809020701,2026.4.18,土,阪神,2阪7,1,,未勝利,ダート,1800,,4,稍(暫定),曇(暫定),16,09:55,牝,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,スマートルヴァン,,牝,3,5,3,15,阪神,D,1400,良,13,10,未勝利・牝,39.3,後方,3,2,22,阪神,D,1400,良,4,5,新馬,38.2,差し,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,ケイトバローズ,,牝,3,3,3,29,阪神,D,1800,良,7,11,未勝利・牝,38.6,中団,22,10,26,京都,D,1800,重,6,8,未勝利・牝*,39.4,中団,3,10,5,京都,D,1800,重,10,9,新馬,39.3,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
2,B,3,,,,,ジーティービキニ,,牝,3,11,2,1,京都,D,1800,良,4,1,未勝利・牝,38.2,先行,3,1,10,京都,D,1800,良,2,1,未勝利・牝,38.6,逃げ,連,1,5,京都,D,1800,良,2,1,未勝利・牝,38.7,先行,8,11,8,京都,D,1800,良,2,4,未勝利・牝*,38.2,先行,2,10,26,京都,D,1800,重,3,5,未勝利・牝*,38.8,先行,2
3,,4,,,,,ショウサンカナヲ,,牝,3,3,3,28,中京,T,1600,良,12,10,未勝利,35.5,後方,29,9,7,札幌,T,1500,稍,8,7,未勝利*,36.8,後方,連,8,31,札幌,T,1800,稍,6,7,新馬,37.5,逃げ,初,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,,,,,アンヌグロース,,牝,3,9,2,14,京都,D,1800,稍,6,13,未勝利・牝,40.3,後方,2,2,1,京都,D,1400,良,16,13,新馬,38.0,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,6,,,,,アグレイビューティ,,牝,3,3,3,29,阪神,D,1800,良,3,2,未勝利・牝,38.7,差し,10,1,17,京都,T,2000,良,7,6,未勝利・牝,36.6,中団,4,12,20,阪神,T,1600,良,7,9,新馬・牝,33.4,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,,,,,ダリアフレイバー,,牝,3,14,1,11,京都,D,1800,良,6,6,新馬・牝,39.9,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,8,,,,,アオイハルカ,,牝,3,11,1,31,京都,T,1600,良,12,5,未勝利,36.5,後方,3,1,10,京都,T,1600,良,6,8,未勝利・牝,35.7,中団,14,10,5,京都,T,1800,稍,13,3,新馬,35.1,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,,,,,コイタマチャン,,牝,3,2,4,4,阪神,D,1800,稍,3,6,未勝利・牝,37.9,逃げ,3,3,14,阪神,D,1800,良,2,4,未勝利・牝,39.1,先行,2,3,1,阪神,D,1800,良,7,9,未勝利・牝,40.5,中団,13,11,29,京都,D,1800,良,6,12,新馬,39.3,中団,初,,,,,,,,,,,,
6,,10,,,,,メイショウメゴヒメ,,牝,3,14,1,10,京都,D,1800,良,6,12,未勝利・牝,39.3,先行,2,12,27,阪神,D,1800,稍,8,7,未勝利*,42.1,先行,14,9,21,阪神,T,1600,良,10,11,未勝利*,36.1,後方,2,9,7,阪神,T,1600,良,5,6,未勝利*,35.4,後方,3,8,17,中京,T,1600,良,8,6,新馬,34.8,後方,初
6,,11,,,,,ペコリズム,,牝,3,4,3,21,中京,T,1400,良,12,15,未勝利,34.6,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,12,,,,,ペガサスウィンド,,牝,3,8,2,22,阪神,D,1800,良,3,1,未勝利・牝,38.8,先行,3,2,1,京都,D,1800,良,3,2,未勝利・牝,38.1,先行,3,1,11,京都,D,1800,良,4,10,新馬・牝,39.0,差し,初,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,,,,,ゼルノードゥス,,牝,3,9,2,14,小倉,D,1700,良,15,16,未勝利・牝,40.1,後方,16,10,26,新潟,D,1800,良,10,13,未勝利・牝*,40.3,後方,2,10,13,東京,T,1600,良,16,16,新馬・牝,35.8,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
8,,14,,,,,ローゾフィア,,牝,3,3,3,29,阪神,D,1800,良,6,5,未勝利・牝,39.1,先行,18,11,22,京都,D,1800,良,10,3,未勝利*,39.2,後方,3,11,1,京都,D,1800,重,6,5,新馬,37.9,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,,,,,グロリアス,,牝,3,2,4,4,阪神,D,1800,稍,5,4,未勝利・牝,37.2,中団,5,3,1,阪神,D,1800,良,3,7,未勝利・牝,39.3,差し,2,2,14,京都,D,1900,稍,7,10,未勝利,38.5,後方,2,2,1,京都,D,1800,良,5,5,未勝利・牝,38.5,中団,10,11,22,福島,D,1700,良,8,4,未勝利・牝*,40.1,中団,6
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041809020702,2026.4.18,土,阪神,2阪7,2,,未勝利,ダート,1200,,2,稍(暫定),曇(暫定),16,10:25,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ジョーヴェスタ,,牝,3,15,1,4,京都,D,1200,良,16,12,未勝利,40.9,後方,15,9,20,阪神,D,1200,良,7,8,新馬,38.6,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,,,,,サンシャインビーチ,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,,,,,ロードフリューゲル,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,4,,,,,マリリンバローズ,,牝,3,3,3,28,阪神,D,1200,稍,2,2,未勝利・牝,37.2,先行,10,1,17,京都,D,1200,良,3,2,未勝利,37.9,先行,3,12,28,阪神,D,1400,良,2,2,新馬,40.1,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,,,,,ヤマトチャージ,,牡,3,4,3,22,阪神,D,1200,良,8,7,未勝利,38.6,逃げ,2,3,7,阪神,D,1400,稍,9,12,未勝利,39.6,中団,3,2,14,京都,D,1200,稍,8,7,未勝利,38.7,先行,8,12,21,阪神,T,1200,重,6,11,新馬,35.8,先行,初,,,,,,,,,,,,
3,,6,,,,,グレイトソン,,牡,3,2,4,5,阪神,D,1200,重,2,5,未勝利,36.5,逃げ,12,1,12,京都,D,1200,良,6,11,未勝利,38.4,先行,3,12,20,阪神,D,1800,良,9,16,新馬,39.9,逃げ,初,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,,,,,アメリカンパウダー,,牝,3,9,2,15,京都,D,1200,良,6,5,新馬,38.8,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,8,,,,,ナムラステラ,,牝,3,4,3,22,阪神,D,1200,良,6,12,未勝利,37.5,先行,4,2,21,小倉,D,1700,良,12,12,未勝利,41.5,中団,15,11,8,福島,D,1700,良,11,11,未勝利・牝*,40.0,後方,3,10,19,新潟,T,1400,稍,17,3,新馬,36.9,後方,初,,,,,,,,,,,,
5,,9,,,,,セイウンダイフク,,牡,3,5,3,15,阪神,D,1200,良,6,5,未勝利,37.3,後方,14,12,6,阪神,D,1200,良,5,13,未勝利*,36.9,後方,3,11,16,京都,D,1200,良,5,8,未勝利*,37.8,中団,2,11,1,京都,D,1200,不,7,9,未勝利*,36.2,後方,14,7,26,札幌,T,1200,良,12,6,未勝利*,35.1,後方,4
5,,10,,,,,クモンリュウ,,牡,3,5,3,12,船橋,D,1600,良,6,5,ベスト,----,中団,17,11,15,京都,D,1800,良,11,9,未勝利*,42.1,後方,5,10,12,京都,D,1800,良,14,9,新馬,40.9,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
6,,11,,,,,チアフルラン,,牡,3,6,3,8,阪神,D,1200,良,10,8,未勝利,37.6,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,,,,,プルミエショコラ,,牝,3,3,3,28,阪神,D,1200,稍,15,14,未勝利・牝,37.8,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,,,,,スラッシュ,,牡,3,3,3,28,阪神,D,1200,稍,6,16,未勝利,37.3,中団,2,3,14,中京,D,1200,良,16,16,未勝利,39.6,後方,3,2,22,阪神,D,1200,良,15,16,未勝利,38.0,後方,連,2,12,名古,D,1500,稍,5,7,名古屋,----,逃げ,15,11,2,京都,D,1800,稍,15,13,未勝利*,42.7,後方,3
7,B,14,,,,,メッチャエエヤン,,牡,3,6,3,8,阪神,D,1200,良,8,7,未勝利,38.7,先行,4,2,7,小倉,D,1000,良,9,7,未勝利,37.4,中団,21,9,13,阪神,D,1200,良,8,5,未勝利*,40.2,先行,2,8,30,中京,D,1800,良,11,7,未勝利*,42.4,逃げ,10,6,22,阪神,D,1200,良,13,3,新馬,40.8,逃げ,初
8,,15,,,,,ゴッドシュアウイン,,牡,3,3,3,29,中京,D,1200,良,12,10,未勝利,37.4,後方,14,12,20,阪神,D,1400,良,10,11,未勝利*,39.3,後方,10,10,13,京都,T,1600,良,11,13,新馬,38.6,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,,,,,ウェルカムソング,,牡,3,3,3,28,阪神,D,1200,稍,2,2,未勝利,37.8,先行,8,2,1,京都,D,1200,良,8,1,未勝利,38.3,先行,4,1,5,京都,D,1200,良,2,1,新馬,37.0,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041809020703,2026.4.18,土,阪神,2阪7,3,,未勝利,ダート,2000,,4,稍(暫定),曇(暫定),16,10:55,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,B,1,,,,,ハイビッグゴールド,,牡,3,2,4,4,阪神,D,1800,稍,6,6,未勝利,39.4,ﾏｸﾘ,3,3,15,阪神,D,1800,良,8,12,未勝利,38.9,中団,3,2,21,阪神,D,1800,良,10,7,未勝利,39.4,中団,2,2,7,京都,D,1900,良,7,5,未勝利,38.7,後方,2,1,25,小倉,D,1700,良,10,3,未勝利,40.0,後方,3
2,,2,,,,,アメリカンダンス,,牝,3,3,3,29,中京,D,1900,良,8,8,未勝利,38.9,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,,,,,ピースビート,,牡,3,4,3,21,中京,D,1900,良,6,7,未勝利,39.3,中団,4,2,21,阪神,D,1800,良,7,8,新馬,38.8,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,4,,,,,ポップアップ,,セ,3,6,3,7,阪神,D,2000,稍,2,12,未勝利,38.2,追込,8,1,10,京都,D,1900,良,8,11,未勝利,38.5,後方,20,8,24,新潟,T,2000,良,10,10,新馬,37.1,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,,,,,ウインモンクール,,牡,3,15,1,4,京都,D,1800,良,3,1,新馬,39.8,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,6,,,,,エイシンリブウェル,,牡,3,4,3,22,阪神,D,1800,良,2,2,未勝利,37.6,差し,4,2,21,阪神,D,1800,良,4,3,新馬,37.6,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,B,7,,,,,ボクサークラブ,,牡,3,3,3,29,阪神,D,2000,良,4,5,未勝利,38.5,先行,9,1,24,京都,T,2200,良,14,17,未勝利,36.7,後方,3,1,4,京都,T,1800,良,16,10,新馬,36.2,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
5,,8,,,,,メイショウハチマキ,,牡,3,3,3,29,中京,D,1900,良,9,12,未勝利,38.2,後方,2,3,15,中京,D,1800,良,8,6,未勝利,38.8,中団,10,1,5,京都,D,1900,良,14,10,未勝利,41.3,中団,2,12,21,中京,D,1800,稍,4,8,未勝利*,39.6,差し,8,10,25,京都,D,1800,良,7,11,未勝利*,38.5,後方,2
5,,9,,,,,フィサブロス,,牡,3,4,3,21,阪神,D,2000,稍,2,4,未勝利,37.2,先行,9,1,17,京都,D,1900,良,3,3,未勝利,38.6,先行,2,1,5,京都,D,1900,良,4,8,未勝利,39.1,先行,3,12,14,中京,D,1800,稍,3,3,新馬,39.2,差し,初,,,,,,,,,,,,
6,,10,,,,,グランシャン,,牡,3,3,3,29,阪神,D,2000,良,2,2,未勝利,38.2,先行,3,3,7,阪神,D,2000,稍,4,7,未勝利,39.3,差し,5,2,1,京都,D,1900,良,4,7,未勝利,38.8,先行,2,1,17,京都,D,1900,良,6,4,未勝利,39.3,後方,3,12,27,阪神,D,1800,稍,6,5,新馬,38.6,中団,初
6,B,11,,,,,エクストラプッシュ,,牡,3,4,3,21,中京,D,1900,良,2,4,未勝利,38.3,追込,14,12,13,中京,D,1800,良,7,5,未勝利*,37.6,後方,3,11,23,京都,D,1800,良,4,6,未勝利*,38.7,追込,2,11,8,京都,D,1800,良,4,5,未勝利*,37.7,追込,11,8,24,札幌,D,1700,良,9,8,未勝利*,40.3,後方,4
7,,12,,,,,ギガント,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,,,,,アビル,,牡,3,6,3,7,阪神,D,2000,稍,6,1,未勝利,40.1,先行,4,2,7,京都,D,1900,良,2,1,未勝利,38.2,先行,7,12,20,阪神,D,1800,良,2,2,新馬,37.4,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
8,,14,,,,,クリノリキオー,,牡,3,7,3,1,阪神,D,2000,良,5,6,未勝利,37.9,中団,6,1,18,京都,T,2000,良,11,17,新馬,35.5,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,,,,,ギレイ,,牡,3,3,3,29,阪神,D,2000,良,5,4,未勝利,38.7,後方,3,3,8,阪神,D,1800,良,6,8,未勝利,38.4,後方,8,1,11,京都,D,1800,良,8,10,未勝利,38.7,中団,3,12,21,阪神,T,1800,重,10,9,新馬,35.7,中団,初,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041809020704,2026.4.18,土,阪神,2阪7,4,,未勝利,芝,1800,B,2,良(暫定),曇(暫定),18,11:25,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,アンバーウェイヴス,,牝,3,17,12,21,阪神,T,1800,重,8,4,新馬,34.4,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,,,,,ルージュプルーヴ,,牝,3,4,3,22,中京,T,1600,良,4,4,未勝利,34.6,追込,19,11,9,京都,T,1600,稍,8,5,未勝利・牝*,38.4,先行,3,10,18,京都,T,1600,良,4,1,未勝利*,34.4,先行,3,9,27,阪神,T,1600,良,2,4,新馬・牝,34.1,追込,初,,,,,,,,,,,,
2,,3,,,,,ウイルソン,,牡,3,11,1,31,東京,T,1800,良,2,2,新馬,33.7,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,4,,,,,スーパービジー,,牡,3,19,12,6,阪神,T,1800,良,9,7,未勝利*,36.2,中団,3,11,16,京都,T,1600,良,11,11,未勝利*,36.3,後方,2,11,2,京都,D,1400,稍,14,8,新馬,38.9,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,,,,,ダノンテムズ,,牡,3,9,2,14,京都,T,1800,良,2,1,未勝利,34.8,差し,8,12,21,阪神,T,1800,重,3,1,新馬,33.8,差し,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,6,,,,,ランスオブヒーロー,,牡,3,16,12,28,阪神,T,1800,良,2,8,未勝利*,34.1,追込,11,10,13,京都,T,1800,良,6,7,新馬,34.9,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,,,,,テイスティング,,牡,3,3,3,29,中京,T,2000,良,16,13,未勝利,36.5,先行,9,1,24,京都,T,1400,良,12,17,未勝利,35.9,中団,2,1,11,京都,T,1800,良,14,17,未勝利,36.0,中団,3,12,20,中京,T,2000,稍,14,13,未勝利*,36.9,先行,6,11,8,京都,D,1800,良,11,10,未勝利*,42.0,中団,連
4,,8,,,,,メイショウケンゴウ,,牡,3,4,3,22,中京,T,2000,良,7,5,未勝利,35.6,中団,11,1,5,京都,T,1600,良,7,14,未勝利,35.4,中団,2,12,21,中京,D,1800,稍,10,9,未勝利*,40.2,中団,9,10,18,京都,D,1400,稍,8,12,新馬,38.0,後方,初,,,,,,,,,,,,
5,,9,,,,,ソルトハッピー,,牡,3,3,3,28,中京,T,1600,良,8,4,未勝利,34.1,後方,24,10,11,京都,T,1800,良,4,4,未勝利*,34.4,先行,2,9,28,阪神,T,1800,良,5,6,未勝利*,34.9,後方,3,9,7,阪神,T,1800,良,3,4,新馬,35.2,追込,初,,,,,,,,,,,,
5,,10,,,,,ダイシンデリー,,牡,3,4,3,21,阪神,T,1600,良,10,7,未勝利,34.1,後方,5,2,15,小倉,D,1700,稍,13,4,未勝利,40.8,後方,30,7,19,小倉,T,1800,稍,3,2,未勝利*,37.2,先行,4,6,21,阪神,T,1400,良,4,4,新馬,35.1,差し,初,,,,,,,,,,,,
6,,11,,,,,フィンガーレイクス,,牡,3,5,3,14,中京,T,1600,良,7,5,未勝利・若,34.2,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,,,,,ジーティーウタマロ,,牡,3,13,1,18,京都,T,1600,良,11,13,未勝利,35.9,後方,11,11,2,京都,T,1600,良,8,10,新馬,35.3,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,,,,,オーケーキュート,,牝,3,3,3,28,中京,T,1600,良,6,12,未勝利,34.3,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,,,,,シートゥサミット,,牡,3,9,2,14,京都,T,1800,良,7,6,未勝利,35.5,後方,5,1,11,京都,T,1800,良,17,9,未勝利,35.7,後方,9,11,8,京都,T,1800,良,6,4,未勝利*,34.6,中団,2,10,26,京都,T,1800,稍,3,6,新馬,33.7,追込,初,,,,,,,,,,,,
7,,15,,,,,ホワイトラバーズ,,牝,3,2,4,2,笠松,D,1400,稍,5,4,太田宿,----,先行,9,2,1,京都,D,1800,良,7,13,未勝利・牝,39.1,後方,連,1,24,小倉,D,1700,良,10,10,未勝利,40.6,後方,2,1,11,京都,D,1800,良,12,12,新馬・牝,39.2,後方,初,,,,,,,,,,,,
8,,16,,,,,ジュンヴァッテッド,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,17,,,,,ベネディクション,,牝,3,5,3,14,中京,T,1600,良,8,10,未勝利・若,34.3,中団,14,12,7,中京,T,1600,良,10,11,未勝利*,34.2,後方,2,11,22,京都,T,1600,良,8,9,新馬,35.7,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
8,,18,,,,,ディープエスパイア,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041809020705,2026.4.18,土,阪神,2阪7,5,,1勝,芝,2000,B,4,良(暫定),曇(暫定),16,12:15,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,メイショウテンク,,牡,3,11,2,1,京都,T,2000,良,1,2,未勝利,34.7,先行,3,1,11,京都,T,1800,良,2,4,未勝利,34.0,差し,3,12,20,阪神,T,1600,良,6,3,未勝利*,34.1,中団,3,11,29,京都,T,1600,良,2,6,新馬,34.3,差し,初,,,,,,,,,,,,
2,,2,,,,,セイカンサンラン,,牡,3,2,4,8,園田,D,1870,良,5,5,神鍋山,----,中団,9,2,1,京都,D,1900,良,8,8,未勝利,39.2,後方,連,1,22,姫路,D,1500,良,3,6,書写山,----,差し,10,11,15,京都,T,2000,良,10,12,未勝利*,37.6,後方,3,10,26,京都,T,1800,稍,8,8,萩Ｓ(L),36.8,後方,2
3,,3,,,,,イベントホライゾン,,牡,3,7,2,28,中山,T,2200,良,3,2,水仙賞･1勝*,36.7,逃げ,5,1,24,京都,T,2000,良,3,1,若駒Ｓ(L),35.0,先行,6,12,13,中京,T,2000,良,1,2,新馬,33.4,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,,サトノアイボリー,,牡,3,10,2,10,京都,T,1800,良,8,9,きさらぎG3,34.0,中団,10,11,29,京都,T,2000,良,9,6,京都２歳G3,36.0,中団,7,10,11,京都,T,2000,良,2,3,紫菊賞･1勝*,36.1,先行,6,8,31,中京,T,2000,良,1,3,新馬,34.0,先行,初,,,,,,,,,,,,
5,,5,,,,,ロングトールサリー,,牝,3,8,2,22,阪神,T,2000,良,1,1,未勝利,35.4,逃げ,11,12,6,中京,T,2000,良,2,1,未勝利*,34.6,逃げ,3,11,16,京都,T,2000,良,2,2,新馬,35.9,逃げ,初,,,,,,,,,,,,,,,,,,,,,,,,
