レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061402010201,2026.6.14,日,函館,1函2,1,,未勝利,芝,1200,A,2,良(暫定),晴(暫定),16,09:50,,馬齢,３歳
8,,11,,,,,ロンギングフォユー,,牝,3,17,2,15,東京,D,1600,良,1,7,１勝ｸﾗｽ*,36.5,先行,3,1,24,中山,D,1800,良,7,2,１勝ｸﾗｽ*,39.0,中団,10,11,16,福島,D,1700,良,1,1,新馬,38.3,逃げ,初,,,,,,,,,,,,,,,,,,,,,,,,
8,B,12,,,,,サンカルミア,,牡,5,3,5,24,東京,D,1600,稍,3,14,三峰山特･2勝,35.6,追込,2,5,10,新潟,D,1800,良,7,5,五泉特Ｈ･2勝,38.7,中団,8,3,14,中京,D,1800,良,5,7,中京スＨ･2勝,37.1,先行,15,11,29,東京,D,2100,良,7,11,２勝ｸﾗｽ,38.1,中団,3,11,8,東京,D,2100,良,5,5,神奈川新･2勝,38.4,先行,2
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061409030401,2026.6.14,日,阪神,3阪4,1,,未勝利,ダート,1800,,4,良(暫定),晴(暫定),16,10:05,牝,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,オーマイラッキーン,,牝,3,7,4,26,京都,T,2000,良,6,9,未勝利,36.7,先行,2,4,11,福島,T,1800,良,8,13,未勝利・牝,35.6,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,,,,,ブラッドムーン,,牝,3,3,5,24,京都,D,1800,良,5,3,未勝利・牝,39.7,中団,3,5,2,新潟,D,1800,不,7,8,未勝利・牝,41.0,中団,14,1,24,京都,D,1800,良,8,11,未勝利・牝,38.2,中団,3,1,5,京都,D,1800,良,10,9,未勝利・牝,39.1,後方,2,12,21,阪神,D,1800,稍,8,6,未勝利*,40.8,後方,11
2,,3,,,,,セントピュアベース,,牝,3,3,5,24,京都,D,1800,良,6,7,未勝利・牝,39.8,中団,3,5,3,京都,D,1800,稍,8,11,未勝利・牝,39.1,中団,4,4,7,川崎,D,1500,重,4,3,エイプ,----,先行,17,12,6,阪神,T,1600,良,16,11,未勝利・牝*,34.7,後方,3,11,15,京都,T,1600,良,5,10,新馬・牝,35.1,後方,初
2,,4,,,,,メイショウサザナミ,,牝,3,3,5,24,京都,D,1800,良,10,13,未勝利・牝,42.0,逃げ,2,5,10,新潟,D,1800,良,13,6,未勝利・牝,43.9,後方,2,4,25,福島,D,1700,良,6,13,未勝利・牝,40.0,先行,10,2,14,京都,D,1800,稍,13,11,新馬,45.0,中団,初,,,,,,,,,,,,
3,,5,,,,,アクシュラ,,牝,3,11,3,28,中京,D,1800,稍,4,6,未勝利・牝,38.3,追込,3,3,7,阪神,D,1800,稍,3,10,未勝利・牝,38.3,差し,2,2,22,小倉,D,1700,良,8,6,未勝利・牝,40.2,中団,10,12,14,中京,D,1800,稍,6,6,未勝利・牝*,41.1,中団,7,10,25,京都,D,1400,良,10,5,新馬・牝,38.0,後方,初
3,B,6,,,,,リリーボレア,,牝,3,7,4,25,福島,T,2000,良,15,9,未勝利・牝,37.8,先行,9,2,22,小倉,T,1800,良,10,8,未勝利・牝,36.2,後方,9,12,20,阪神,T,1600,良,10,17,新馬・牝,33.8,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,,,,,グラディオール,,牝,3,9,4,12,阪神,D,1200,稍,12,6,未勝利,37.7,後方,9,2,8,小倉,T,1200,良,12,8,未勝利・牝,35.2,後方,10,11,30,京都,T,1200,良,9,1,新馬,34.6,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
4,,8,,,,,ラミアスペランツァ,,牝,3,3,5,23,新潟,D,1800,稍,4,4,未勝利・牝,39.7,差し,9,3,21,中京,T,1400,良,10,4,未勝利,34.6,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,,,,,ステインアライヴ,,牝,3,10,4,4,阪神,T,1800,良,17,15,未勝利,37.2,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,B,10,,,,,ラヴィングチャンプ,,牝,3,3,5,23,京都,T,1800,良,11,16,未勝利・牝,36.3,中団,31,10,18,京都,T,1600,良,12,8,新馬・牝,36.0,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,11,,,,,シャドウルーラー,,牝,3,4,5,16,京都,D,1400,良,5,4,未勝利・牝,37.7,中団,9,3,15,阪神,D,1400,良,5,2,未勝利・牝,37.9,中団,6,2,1,京都,D,1400,良,3,4,新馬,37.6,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,,,,,ソブリンズオーブ,,牝,3,18,2,10,京都,T,1600,良,8,15,新馬,35.0,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,,,,,フィデリス,,牝,3,3,5,24,京都,D,1800,良,4,1,未勝利・牝,39.8,先行,9,3,21,阪神,D,1800,稍,2,4,未勝利・牝,37.7,先行,連,3,14,阪神,T,1800,良,11,10,未勝利,35.6,中団,9,1,10,京都,T,1600,良,9,16,未勝利・牝,35.5,後方,8,11,16,京都,T,1600,良,6,10,未勝利*,35.6,後方,10
7,B,14,,,,,アルビオン,,牝,3,12,3,21,中京,T,2000,良,15,17,未勝利・牝,35.8,後方,4,2,22,小倉,T,1800,良,5,16,未勝利・牝,35.6,後方,5,1,18,京都,T,1600,良,18,18,未勝利,37.2,後方,4,12,21,阪神,T,1200,重,10,6,新馬,36.4,後方,初,,,,,,,,,,,,
8,,15,,,,,タガノラヴズワン,,牝,3,13,3,14,中京,D,1800,良,2,10,未勝利・牝,38.4,追込,3,2,22,小倉,T,1800,良,11,11,未勝利・牝,36.0,後方,12,11,29,京都,T,1600,良,8,12,新馬,35.1,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
8,B,16,,,,,ワイルドカグラ,,牝,3,4,5,17,京都,D,1800,良,10,8,未勝利・牝,39.7,逃げ,13,2,14,京都,D,1800,稍,8,8,新馬,42.1,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061409030402,2026.6.14,日,阪神,3阪4,2,,未勝利,ダート,1400,,2,良(暫定),晴(暫定),16,10:35,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ジュンクロノシップ,,牡,3,11,3,28,阪神,D,1200,稍,10,11,未勝利,37.4,後方,連,3,22,中京,D,1400,良,7,10,未勝利,39.0,後方,9,1,17,京都,D,1900,良,13,5,未勝利,43.0,中団,2,1,4,京都,D,1800,良,6,9,新馬,39.1,中団,初,,,,,,,,,,,,
1,,2,,,,,ホウオウワイズ,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,,,,,チョウスター,,牝,3,9,4,12,阪神,D,1400,稍,7,11,未勝利・牝,37.7,中団,2,3,29,阪神,D,1400,良,4,14,未勝利,39.0,先行,2,3,14,中京,D,1800,良,7,7,未勝利・牝,41.3,先行,14,12,6,阪神,D,1200,良,10,14,未勝利*,38.4,後方,3,11,15,京都,D,1200,良,6,15,新馬,37.5,中団,初
2,,4,,,,,ウイルソン,,牡,3,4,5,16,京都,T,1800,良,3,1,未勝利,34.8,差し,4,4,18,阪神,T,1800,良,3,2,未勝利,34.2,先行,11,1,31,東京,T,1800,良,2,2,新馬,33.7,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,,,,,ブルークレスト,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,B,6,,,,,サンライズナスカ,,牡,3,4,5,16,京都,D,1800,良,5,8,未勝利,38.1,中団,3,4,25,京都,D,1800,稍,5,11,未勝利,39.7,中団,16,1,4,京都,D,1800,良,10,10,未勝利,38.4,後方,8,11,9,京都,D,1400,稍,11,9,新馬,37.1,後方,初,,,,,,,,,,,,
4,,7,,,,,ダイシンヨーク,,牝,3,13,3,14,阪神,D,1800,良,11,3,未勝利・牝,42.0,先行,16,11,23,京都,T,2000,良,10,12,未勝利*,36.5,後方,3,11,2,京都,T,2000,良,7,7,未勝利*,36.3,逃げ,13,8,3,新潟,T,1600,良,4,4,未勝利*,35.6,先行,2,7,20,小倉,D,1000,稍,7,6,未勝利*,37.3,後方,2
4,,8,,,,,ファツアップ,,牡,3,2,5,30,京都,D,1400,良,5,6,未勝利,37.9,先行,11,3,14,阪神,D,1400,良,5,5,未勝利,37.6,中団,2,3,1,阪神,D,1400,良,8,10,未勝利,39.5,中団,10,12,20,中京,D,1200,稍,10,4,未勝利*,38.7,中団,2,12,6,阪神,D,1800,良,16,14,未勝利*,39.9,後方,18
5,,9,,,,,ブロンザイト,,牡,3,8,4,18,福島,D,1700,良,11,7,未勝利,38.6,後方,7,3,1,阪神,D,1400,良,7,4,未勝利,38.6,後方,20,10,11,東京,D,1600,稍,7,4,新馬,39.0,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
5,,10,,,,,ハピネスサンライズ,,牝,3,10,4,4,阪神,T,1400,良,13,6,未勝利,35.9,中団,2,3,21,中京,T,1400,良,3,3,未勝利,34.7,先行,2,3,7,阪神,T,1600,良,5,4,未勝利,34.7,中団,14,11,29,京都,T,1600,良,4,6,未勝利*,34.9,差し,3,11,8,京都,T,1400,良,3,6,新馬,34.5,差し,初
6,,11,,,,,ラッキーストーン,,牡,3,10,4,5,中山,D,1800,不,7,5,未勝利,40.6,中団,2,3,22,阪神,D,1800,良,8,8,未勝利,39.3,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,,,,,オアシスアラン,,牡,3,6,5,2,京都,D,1200,重,7,6,未勝利,35.7,後方,3,4,11,阪神,D,1400,重,6,13,未勝利,38.0,中団,5,3,11,高知,D,1400,稍,2,2,竜王盃,----,先行,5,2,1,京都,D,1200,良,12,6,未勝利,37.7,中団,連,1,24,京都,D,1200,良,9,6,未勝利,36.5,後方,4
7,,13,,,,,タガノプディング,,牝,3,2,5,30,京都,D,1400,良,2,2,未勝利,37.3,先行,8,4,5,阪神,D,1400,重,4,1,未勝利・牝,36.7,追込,3,3,14,阪神,D,1400,良,2,9,未勝利,38.1,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,,,,,ガロピーネ,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,,,,,リザレクティア,,牝,3,5,5,9,京都,D,1400,良,14,14,未勝利,40.5,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,,,,,モズジェネラル,,牡,3,連,6,7,阪神,D,1400,良,4,3,未勝利,36.7,差し,9,4,4,阪神,D,1400,稍,4,7,未勝利,37.4,差し,2,3,21,阪神,D,1400,稍,4,5,未勝利,37.8,差し,6,2,8,小倉,D,1700,良,11,4,未勝利,42.7,先行,2,1,25,京都,D,1400,良,4,3,未勝利,37.3,逃げ,7
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061409030403,2026.6.14,日,阪神,3阪4,3,,未勝利,ダート,1800,,4,良(暫定),晴(暫定),16,11:05,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,アルジェンタム,,セ,3,3,5,23,京都,D,1800,稍,2,6,未勝利,38.2,ﾏｸﾘ,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,,,,,キングスペード,,牡,3,3,5,24,新潟,D,1800,稍,10,7,未勝利,41.4,中団,11,3,7,阪神,D,2000,稍,10,5,未勝利,41.5,先行,2,2,22,阪神,D,1800,良,4,5,未勝利,38.4,差し,16,11,2,京都,D,1800,稍,5,11,未勝利*,38.2,後方,2,10,18,京都,D,1400,稍,7,14,新馬,37.6,後方,初
2,B,3,,,,,ワルトシュタイン,,牡,3,2,5,31,京都,D,1900,良,3,12,未勝利,38.2,逃げ,6,4,18,福島,D,1700,良,13,6,未勝利,39.5,後方,7,2,28,阪神,D,1800,良,10,8,未勝利,40.9,先行,3,2,7,京都,D,1800,良,4,4,未勝利,40.3,逃げ,2,1,24,小倉,D,1700,良,5,3,未勝利,39.2,中団,9
2,,4,,,,,ワンダーゾルダート,,牡,3,3,5,24,京都,D,1900,良,6,4,未勝利,39.5,逃げ,2,5,9,京都,D,1800,良,6,1,未勝利,40.0,中団,6,3,28,中京,D,1800,稍,6,4,未勝利・若,40.0,中団,2,3,15,阪神,D,1800,良,2,1,未勝利,38.8,逃げ,3,2,22,阪神,D,1800,良,2,7,未勝利,38.8,先行,2
3,,5,,,,,マクローリン,,牡,3,2,5,30,京都,D,1400,良,7,9,未勝利,38.2,中団,3,5,9,新潟,D,1800,稍,5,8,未勝利,41.7,中団,2,4,26,東京,D,1600,稍,8,10,未勝利,38.0,中団,2,4,12,中山,D,1200,稍,7,7,未勝利,38.1,中団,2,3,28,阪神,D,1200,稍,8,8,未勝利,36.9,後方,6
3,B,6,,,,,アルファローバ,,牡,3,2,5,30,京都,D,1800,良,12,10,未勝利,39.3,後方,36,9,21,阪神,D,1800,良,7,6,新馬,39.3,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,,,,,レッドホット,,セ,3,2,5,30,京都,D,1800,良,3,5,未勝利,37.2,追込,10,3,21,中京,D,1900,良,9,3,未勝利,40.1,先行,3,2,28,阪神,T,1800,良,9,8,未勝利,36.7,先行,23,9,21,阪神,T,1800,良,6,2,新馬,34.7,中団,初,,,,,,,,,,,,
4,B,8,,,,,サマーナジュム,,牡,3,4,5,17,京都,D,1900,良,7,8,未勝利,40.4,中団,2,5,3,新潟,D,1800,稍,5,8,未勝利,41.2,先行,17,1,4,京都,D,1800,良,13,12,未勝利,39.6,後方,2,12,20,阪神,D,1800,良,12,9,新馬,39.6,中団,初,,,,,,,,,,,,
5,,9,,,,,ナムラカメコ,,牝,3,3,5,24,新潟,D,1200,稍,14,10,未勝利・牝,38.6,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,B,10,,,,,ジェンティール,,牡,3,10,4,4,阪神,T,1800,良,9,12,未勝利,34.3,中団,20,11,15,京都,T,2000,良,7,7,未勝利*,37.6,逃げ,3,10,26,京都,T,1800,稍,6,7,新馬,34.8,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
6,,11,,,,,レヴロード,,牡,3,10,4,5,阪神,D,1800,重,8,10,未勝利,37.6,先行,2,3,21,中京,D,1900,良,7,11,未勝利,39.6,中団,13,12,20,阪神,T,2000,良,13,14,未勝利*,35.6,後方,2,12,6,阪神,D,1800,良,15,16,未勝利*,40.1,中団,3,11,15,京都,D,1800,良,8,11,未勝利*,38.2,後方,6
6,B,12,,,,,キープシャイニング,,牡,3,3,5,23,新潟,D,1800,稍,9,3,未勝利・若,39.2,後方,2,5,9,京都,D,1400,良,7,3,未勝利,37.7,中団,9,3,7,阪神,D,1400,稍,3,3,未勝利,37.9,先行,3,2,14,京都,D,1400,稍,2,1,未勝利,38.5,先行,2,1,31,京都,D,1400,良,2,3,未勝利,37.6,先行,2
7,,13,,,,,カセノコンコルド,,牡,3,3,5,24,京都,D,1900,良,4,6,未勝利,38.8,差し,14,2,15,京都,D,1800,良,4,4,未勝利,38.3,先行,連,2,7,京都,D,1800,良,2,7,未勝利,39.4,先行,2,1,25,京都,D,1800,良,7,9,未勝利,38.4,中団,12,11,2,京都,D,1800,稍,9,10,未勝利*,39.6,中団,2
7,,14,,,,,インドミタビリティ,,牡,3,3,5,23,東京,T,2000,良,4,2,未勝利,34.7,逃げ,5,4,19,中山,T,2000,良,6,2,未勝利,35.3,中団,7,3,1,阪神,T,2000,良,2,3,未勝利,34.9,ﾏｸﾘ,初,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,,,,,アイランド,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,,,,,キタノトレボーネ,,牡,3,4,5,17,京都,D,1900,良,2,3,未勝利,38.9,先行,9,3,15,阪神,D,1800,良,4,13,未勝利,37.7,追込,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061409030404,2026.6.14,日,阪神,3阪4,4,,未勝利,芝,2200,B,4,良(暫定),晴(暫定),18,11:35,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,B,1,,,,,スクランプシャス,,牡,3,6,5,3,京都,T,2400,良,7,8,未勝利,34.7,中団,2,4,19,阪神,T,2200,良,11,2,未勝利,36.6,逃げ,10,2,10,京都,T,2400,良,6,2,未勝利,36.8,中団,2,1,24,小倉,T,2000,良,6,2,新馬,34.2,中団,初,,,,,,,,,,,,
1,,2,,,,,テイエムプレミラン,,牡,3,3,5,26,浦和,D,1400,稍,7,4,ツイン,----,後方,5,4,19,阪神,D,1400,良,10,15,未勝利,37.8,後方,9,2,15,京都,D,1400,良,10,11,未勝利,37.9,後方,2,1,31,京都,D,1800,良,9,6,未勝利,40.1,後方,2,1,18,京都,T,1600,良,15,14,未勝利,36.9,後方,2
2,,3,,,,,スーパービジー,,牡,3,6,5,2,京都,T,2000,良,6,7,未勝利,34.1,中団,2,4,18,阪神,T,1800,良,9,16,未勝利,34.3,中団,19,12,6,阪神,T,1800,良,9,7,未勝利*,36.2,中団,3,11,16,京都,T,1600,良,11,11,未勝利*,36.3,後方,2,11,2,京都,D,1400,稍,14,8,新馬,38.9,後方,初
2,B,4,,,,,ボンボンベイビー,,牡,3,5,5,9,東京,T,2400,良,2,7,未勝利,34.4,差し,2,4,26,東京,T,2400,良,8,6,未勝利,35.5,後方,3,4,8,園田,D,1870,良,3,1,神鍋山,----,先行,8,2,10,東京,D,2100,稍,6,4,未勝利,40.7,先行,2,1,25,京都,D,1900,良,9,7,未勝利,38.8,中団,2
3,,5,,,,,ダノンミッドナイト,,牡,3,3,5,24,新潟,T,2000,稍,6,1,未勝利,36.4,先行,3,5,3,京都,T,2400,良,3,3,未勝利,34.4,差し,8,3,7,阪神,T,2400,稍,4,1,未勝利,34.4,追込,10,12,27,阪神,T,2000,良,4,1,新馬,34.4,先行,初,,,,,,,,,,,,
3,,6,,,,,チェルヴァーラ,,牡,3,3,5,23,新潟,T,2400,稍,2,2,未勝利,35.2,先行,38,8,30,中京,T,2000,良,3,1,未勝利*,33.2,差し,7,7,13,小倉,T,2000,良,3,1,新馬,34.8,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,,,,,レットミーテイク,,牡,3,3,5,23,京都,T,2200,良,8,12,未勝利,36.0,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,8,,,,,ラルヴァンダード,,牡,3,6,5,2,京都,T,2000,良,5,3,未勝利,33.2,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,,,,,マコトエウロペ,,牝,3,3,5,24,京都,T,2000,良,5,6,未勝利,34.8,後方,18,1,18,京都,T,2000,良,14,7,新馬,36.5,中団,7,11,30,京都,T,2000,良,消,--,新馬,----,,初,,,,,,,,,,,,,,,,,,,,,,,,
5,,10,,,,,デプレ,,牡,3,11,3,28,中京,T,2200,良,14,12,未勝利,42.8,逃げ,13,12,28,阪神,T,1800,良,17,11,未勝利*,36.3,後方,3,12,7,阪神,T,1600,良,11,8,新馬,34.2,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
6,,11,,,,,パゴスピグイノス,,牝,3,8,4,18,福島,T,2600,良,7,6,未勝利,35.4,中団,4,3,22,阪神,T,2400,良,5,13,未勝利,35.1,逃げ,8,1,24,京都,T,1400,良,17,16,未勝利,36.2,後方,4,12,28,阪神,D,1800,良,7,3,未勝利*,41.9,逃げ,3,12,6,中京,T,2000,良,7,10,未勝利*,35.3,中団,18
6,,12,,,,,ドットカモン,,牡,3,11,3,28,中京,T,2200,良,止,7,未勝利,----,,3,3,7,阪神,T,2400,稍,7,4,未勝利,35.1,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,,,,,イクオクコウネン,,牡,3,2,5,30,京都,T,1800,良,4,4,未勝利,35.0,差し,8,4,4,阪神,T,1800,良,4,1,未勝利,33.7,差し,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,,,,,ゼータレティクル,,牝,3,3,5,24,新潟,T,2000,稍,9,10,未勝利,36.8,先行,12,2,28,中山,T,2000,良,6,10,未勝利,35.6,中団,4,2,1,京都,T,2000,良,6,5,未勝利,35.6,後方,3,1,12,中山,T,2000,良,6,11,未勝利,36.0,中団,11,10,26,東京,T,2000,稍,5,2,未勝利*,37.6,先行,2
8,,15,,,,,ミエノクラウン,,牡,3,8,4,19,阪神,T,2200,良,2,1,未勝利,35.4,差し,4,3,22,阪神,T,2400,良,2,3,未勝利,34.1,差し,3,3,1,小倉,T,1800,良,2,9,未勝利,37.0,差し,9,12,28,阪神,T,1800,良,12,14,未勝利*,36.0,中団,2,12,14,阪神,T,1800,稍,7,8,未勝利*,35.7,後方,11
8,,16,,,,,ジーゲスツーク,,牡,3,8,4,19,福島,D,1700,良,14,9,未勝利,41.3,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,17,,,,,リュネヴィル,,牝,3,31,11,9,京都,T,2000,重,7,8,新馬,38.6,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061409030405,2026.6.14,日,阪神,3阪4,5,,新馬,芝,1800,B,2,良(暫定),晴(暫定),18,12:25,,馬齢,２歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ジュンヴァグネル,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,プリマアルバ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,,オスカーレイア,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,,ダイナマイク,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,,,ジーティーアツモリ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,6,,,,,インカルナータ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,7,,,,,オンユアマークス,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,8,,,,,メモリアデルレ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061409030406,2026.6.14,日,阪神,3阪4,6,,1勝,ダート,1200,,2,良(暫定),晴(暫定),16,12:55,,定量,３上
