レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041103010101,2026.4.11,土,福島,1福1,1,,未勝利,ダート,1700,,4,良(暫定),曇(暫定),15,09:45,,馬齢,３歳
6,,12,,,,,コティノス,,牡,3,3,3,22,中京,T,2000,良,2,2,未勝利,35.5,先行,11,1,5,京都,T,2000,良,17,5,未勝利,43.3,中団,3,12,13,中京,T,2000,良,4,1,新馬,34.1,逃げ,初,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,,,,,メイショウバルキア,,牝,3,10,2,1,京都,D,1800,良,13,8,未勝利・牝,42.1,後方,3,1,12,京都,T,1600,良,7,12,新馬,35.3,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,,,,,パンチャマハブータ,,牝,3,10,2,1,小倉,T,2000,良,13,7,未勝利,34.9,後方,2,1,17,京都,T,2000,良,4,12,未勝利・牝,35.1,追込,5,12,13,中京,T,2000,良,6,9,新馬,34.2,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,,,,,アルダ,,牡,3,12,1,17,京都,D,1900,良,11,7,未勝利,40.6,先行,2,1,5,京都,D,1900,良,10,6,未勝利,40.7,先行,10,10,26,京都,D,1800,重,14,2,新馬,41.6,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,,,,,コワンニシタガウ,,牡,3,4,3,15,中京,T,2200,良,4,6,未勝利,36.8,逃げ,2,3,1,小倉,T,1800,良,6,5,未勝利,37.4,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041109020505,2026.4.11,土,阪神,2阪5,5,,1勝,ダート,1800,,4,不(暫定),曇(暫定),16,12:15,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,B,1,,,,,アスクドゥチャンプ,,牡,3,2,3,28,中京,D,1800,稍,1,2,未勝利・若,37.7,差し,4,2,28,阪神,D,1800,良,3,5,未勝利,38.2,差し,2,2,14,東京,D,1400,良,6,2,新馬,37.6,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,ジュンプリメーロ,,牡,3,3,3,22,阪神,D,1800,良,9,8,１勝ｸﾗｽ*,38.5,後方,3,3,1,小倉,D,1700,稍,1,3,未勝利,38.9,逃げ,12,12,7,阪神,T,2000,良,6,3,未勝利*,34.6,後方,3,11,16,京都,T,2000,良,3,5,新馬,35.7,先行,初,,,,,,,,,,,,
3,B,3,,,,,テスタヴェローチェ,,牡,3,4,3,14,中京,D,1800,良,3,8,１勝ｸﾗｽ*,37.3,差し,2,2,28,小倉,D,1700,重,3,11,１勝ｸﾗｽ*,37.4,差し,6,1,17,京都,D,1900,良,1,1,未勝利,38.6,逃げ,2,1,5,京都,D,1900,良,5,4,未勝利,39.0,中団,2,12,20,阪神,D,1800,良,4,6,新馬,37.7,差し,2
4,,4,,,,,タガノエルー,,牡,3,3,3,22,阪神,D,1800,良,2,2,１勝ｸﾗｽ*,37.7,ﾏｸﾘ,7,1,31,京都,D,1800,良,4,3,１勝ｸﾗｽ*,36.5,差し,4,1,4,京都,D,1800,良,1,9,未勝利,37.3,先行,7,11,16,京都,T,1600,良,9,14,未勝利*,36.1,後方,2,11,2,京都,T,1600,良,10,13,新馬,35.6,中団,初
5,,5,,,,,チュウワカーネギー,,牡,3,3,3,22,中京,T,1600,良,5,2,フローラ･1勝,34.2,先行,5,2,14,京都,T,1600,良,2,2,こぶし賞･1勝,34.8,逃げ,12,11,24,東京,T,1800,良,9,9,東京スポG2,34.4,先行,6,10,11,東京,T,1600,良,5,3,サウジアG3,34.2,中団,18,6,7,阪神,T,1600,良,1,1,新馬,33.2,逃げ,初
5,,6,,,,,ヴィエントデコラ,,牡,3,4,3,14,中京,D,1800,良,5,4,１勝ｸﾗｽ*,38.3,先行,6,1,31,京都,D,1800,良,1,1,未勝利,38.0,先行,3,1,12,京都,D,1800,良,2,3,未勝利,38.0,差し,3,12,21,阪神,D,1800,稍,2,2,未勝利*,38.5,先行,10,10,12,京都,D,1800,良,2,5,未勝利*,37.8,先行,3
6,B,7,,,,,サイモンゼスト,,牡,3,6,3,1,阪神,D,1800,良,8,5,１勝ｸﾗｽ*,39.4,逃げ,3,2,7,京都,D,1900,良,1,6,未勝利,37.8,逃げ,連,1,31,京都,D,1800,良,9,6,未勝利,39.1,後方,3,1,12,京都,T,1600,良,17,4,新馬,36.8,後方,初,,,,,,,,,,,,
6,B,8,,,,,キリオス,,牡,3,9,2,7,京都,D,1800,良,1,1,未勝利,39.5,先行,4,1,12,京都,D,1800,良,2,1,新馬,36.5,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,9,,,,,ワンダフルデイズ,,牡,3,3,3,22,阪神,D,1800,良,7,4,１勝ｸﾗｽ*,38.6,中団,6,2,10,京都,D,1800,良,1,1,未勝利,37.3,先行,4,1,11,京都,D,1800,良,2,1,未勝利,36.9,差し,3,12,21,阪神,D,1800,稍,4,1,未勝利*,38.2,先行,3,11,29,京都,D,1800,良,2,1,未勝利*,37.5,先行,10
7,B,10,,,,,クラッチスラッガー,,牡,3,3,3,21,阪神,D,2000,稍,1,2,未勝利,37.4,逃げ,3,3,1,阪神,D,2000,良,2,9,未勝利,38.4,先行,6,1,17,京都,D,1800,良,5,4,未勝利,39.9,先行,3,12,27,阪神,D,1800,稍,4,3,新馬,38.6,先行,初,,,,,,,,,,,,
8,,11,,,,,キタノシャカール,,牡,3,3,3,22,阪神,D,1800,良,8,6,１勝ｸﾗｽ*,39.0,中団,10,1,11,京都,D,1800,良,1,2,未勝利,37.2,先行,4,12,13,中京,D,1800,良,2,3,未勝利*,37.5,先行,4,11,15,京都,D,1800,良,2,5,未勝利*,37.0,差し,3,10,26,京都,D,1800,重,3,15,新馬,37.6,差し,初
8,,12,,,,,メイショウペイト,,牡,3,2,3,29,中京,D,1900,良,1,9,未勝利,37.3,差し,2,3,14,中京,T,2000,良,12,17,未勝利,35.1,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041109020506,2026.4.11,土,阪神,2阪5,6,,1勝,芝,1200,B,2,重(暫定),曇(暫定),16,12:45,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,テルヴィセクス,,牡,3,3,3,21,中京,T,1400,良,14,11,ファルコG3,34.3,中団,13,12,21,中京,T,1400,稍,1,7,未勝利*,34.9,先行,3,11,30,京都,D,1200,良,5,1,未勝利*,37.6,先行,7,10,11,京都,D,1200,良,4,2,新馬,37.7,逃げ,初,,,,,,,,,,,,
2,,2,,,,,マーゴットミスト,,牡,3,4,3,15,中山,T,1200,良,6,6,１勝ｸﾗｽ*,35.1,先行,4,2,14,小倉,T,1200,良,1,1,未勝利,35.3,先行,10,12,6,中京,T,1200,良,2,1,未勝利*,34.2,差し,2,11,22,京都,T,1200,良,2,4,未勝利*,35.1,先行,4,10,25,新潟,T,1200,良,6,1,未勝利*,35.3,中団,10
2,,3,,,,,デルマリシリ,,牝,3,7,2,21,小倉,T,1200,良,2,1,あざみ賞･1勝,34.5,先行,3,2,1,小倉,T,1200,良,1,1,未勝利,33.8,先行,9,11,30,京都,T,1200,良,2,2,新馬,34.6,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
3,,4,,,,,ヒナノムサシ,,牡,3,3,3,22,中山,D,1200,良,7,13,１勝ｸﾗｽ*,38.3,先行,4,2,21,東京,D,1400,良,14,14,１勝ｸﾗｽ*,39.1,逃げ,12,11,30,東京,D,1400,良,1,5,未勝利*,38.0,逃げ,4,11,1,東京,T,1600,稍,5,7,新馬,34.4,逃げ,初,,,,,,,,,,,,
3,,5,,,,,ゴールドヴィーナス,,牝,3,2,3,28,阪神,D,1200,稍,1,4,未勝利・牝,37.2,逃げ,8,1,31,小倉,T,1200,良,18,3,未勝利・若,36.6,中団,8,12,7,阪神,T,1400,良,11,9,未勝利*,36.0,中団,6,10,25,新潟,T,1200,良,7,4,未勝利*,36.1,先行,12,8,2,中京,T,1400,良,2,3,未勝利*,34.1,逃げ,4
4,,6,,,,,ミトノリン,,牝,3,2,3,28,阪神,T,1400,良,5,8,１勝ｸﾗｽ*,35.2,中団,7,2,8,小倉,T,1200,良,10,4,かささぎ･1勝,35.7,中団,2,1,25,小倉,T,1200,良,1,3,未勝利,33.8,先行,4,12,28,阪神,T,1400,良,3,13,未勝利*,34.9,差し,連,12,21,中京,T,1400,稍,11,11,未勝利*,35.3,中団,8
4,,7,,,,,メイクワンズデイ,,牡,3,3,3,21,中京,T,1400,良,11,6,ファルコG3,35.2,逃げ,12,12,27,阪神,T,1400,良,2,1,万両賞･1勝*,34.1,逃げ,3,12,7,阪神,T,1400,良,1,3,未勝利*,35.0,逃げ,11,9,21,阪神,T,1600,良,8,4,未勝利*,36.1,逃げ,5,8,17,中京,T,1600,良,2,2,新馬,34.2,逃げ,初
5,,8,,,,,ドルチェミスト,,牝,3,3,3,22,阪神,T,1200,良,8,4,１勝ｸﾗｽ*,34.2,中団,6,2,8,小倉,T,1200,良,3,6,かささぎ･1勝,34.6,差し,2,1,24,小倉,T,1200,良,4,8,萌黄賞･1勝*,34.1,差し,9,11,22,京都,T,1400,良,7,5,秋明菊賞･1勝,34.4,中団,13,8,23,札幌,T,1500,良,6,2,クローバ,38.4,先行,2
5,,9,,,,,エスティヴァリス,,牝,3,3,3,22,阪神,T,1200,良,7,10,１勝ｸﾗｽ*,33.4,後方,2,3,8,阪神,D,1800,良,16,14,１勝ｸﾗｽ・牝*,42.9,先行,12,12,13,中京,T,1400,良,11,10,つわぶき･1勝,35.8,中団,2,11,30,京都,T,1600,良,9,5,白菊賞･1勝*,37.2,先行,11,9,15,阪神,T,1600,良,1,4,未勝利・牝*,33.4,逃げ,4
6,,10,,,,,グッドピース,,牡,3,4,3,15,中山,T,1200,良,5,3,１勝ｸﾗｽ*,34.6,先行,6,1,31,東京,T,1400,良,9,3,クロッカ(L),33.9,中団,6,12,21,阪神,T,1600,重,6,10,フューチG1,35.5,先行,5,11,15,京都,T,1600,良,6,4,デイリーG2,35.9,中団,8,9,20,阪神,T,1600,良,1,2,新馬,33.2,先行,初
6,,11,,,,,スローモーション,,牝,3,5,3,7,中山,D,1200,重,11,13,１勝ｸﾗｽ*,38.5,中団,8,1,12,中山,D,1200,良,1,8,新馬,37.6,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,12,,,,,ネメス,,牡,3,3,3,22,阪神,T,1200,良,2,3,１勝ｸﾗｽ*,33.9,差し,9,1,18,京都,D,1200,良,6,4,１勝ｸﾗｽ*,37.7,逃げ,4,12,21,阪神,D,1200,稍,1,1,未勝利*,37.0,先行,10,10,13,京都,D,1400,良,3,3,未勝利*,39.8,逃げ,3,9,20,阪神,D,1200,良,3,4,新馬,37.2,先行,初
7,,13,,,,,サヨノパララックス,,牡,3,3,3,22,阪神,T,1200,良,5,8,１勝ｸﾗｽ*,33.9,中団,6,2,7,京都,D,1400,良,11,11,１勝ｸﾗｽ*,39.8,中団,4,1,11,京都,D,1400,良,10,10,１勝ｸﾗｽ*,40.2,先行,14,10,5,京都,D,1400,重,1,4,未勝利*,37.1,逃げ,4,9,6,阪神,D,1400,重,2,8,未勝利*,37.2,逃げ,3
8,,14,,,,,デアヴェローチェ,,牝,3,5,3,7,阪神,T,1400,良,4,5,フィリーG2,34.7,差し,4,2,7,京都,T,1600,良,5,4,エルフィ(L),34.9,後方,6,12,28,阪神,T,1400,良,1,1,未勝利*,35.2,差し,3,12,7,阪神,T,1400,良,2,1,未勝利*,34.3,差し,7,10,18,京都,T,1600,良,3,2,新馬・牝,35.1,逃げ,初
8,B,15,,,,,ミスターバッドガイ,,牡,3,2,3,28,阪神,T,1400,良,11,6,１勝ｸﾗｽ*,37.3,中団,11,1,12,中山,T,1200,良,4,6,１勝ｸﾗｽ*,34.2,先行,3,12,20,中京,T,1200,稍,3,6,クリスマ,33.9,追込,16,8,30,札幌,T,1200,稍,4,11,すずらん,36.4,差し,2,8,14,門別,D,1500,良,7,5,ウィナ,----,逃げ,5
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041109020507,2026.4.11,土,阪神,2阪5,7,,1勝,ダート,1800,,4,不(暫定),曇(暫定),16,13:15,牝,定量,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,シゲルオトヒメ,,牝,7,4,3,14,阪神,D,1800,良,2,12,１勝ｸﾗｽ・牝,38.2,追込,13,12,14,中京,D,1800,稍,11,11,１勝ｸﾗｽ・若,38.5,後方,4,11,15,京都,D,1800,良,9,11,１勝ｸﾗｽ,37.5,後方,3,10,26,京都,D,1800,重,8,9,１勝ｸﾗｽ・牝,35.9,後方,2,10,13,京都,D,1800,良,11,11,１勝ｸﾗｽ・牝,37.7,後方,4
2,,2,,,,,アフェシス,,牝,4,3,3,22,中京,T,2000,良,14,15,１勝ｸﾗｽ・牝,34.2,後方,9,1,18,京都,T,1600,良,7,6,１勝ｸﾗｽ,35.2,中団,5,12,11,園田,D,1400,良,1,5,Ｃ２二,----,先行,3,11,20,園田,D,1400,良,1,1,Ｃ３二,----,先行,3,11,4,園田,D,1400,稍,7,6,Ｃ２一,----,中団,2
3,,3,,,,,エアニゲラ,,牝,4,4,3,14,阪神,D,1800,良,1,5,１勝ｸﾗｽ・牝,38.8,逃げ,4,2,15,京都,D,1800,良,12,7,１勝ｸﾗｽ,40.3,先行,10,12,6,中京,D,1800,良,5,5,１勝ｸﾗｽ・牝,38.7,先行,3,11,15,京都,T,2000,良,6,7,２勝ｸﾗｽ・牝,38.4,逃げ,11,8,31,中京,D,1800,良,2,3,未勝利・牝,38.4,先行,3
4,B,4,,,,,コンテナライン,,牝,4,4,3,14,阪神,D,1800,良,4,9,１勝ｸﾗｽ・牝,38.7,追込,5,2,10,京都,D,1800,良,6,8,１勝ｸﾗｽ・牝,38.0,先行,8,12,14,阪神,D,1800,良,9,8,１勝ｸﾗｽ・牝,38.2,後方,連,12,6,中京,D,1800,良,14,4,１勝ｸﾗｽ・牝,38.7,後方,11,9,21,阪神,D,1800,良,5,9,１勝ｸﾗｽ・牝,37.5,後方,4
5,B,5,,,,,ハギノコラソン,,牝,4,2,3,29,中京,D,1800,良,3,1,１勝ｸﾗｽ・牝,37.1,差し,7,2,8,小倉,D,1700,良,3,2,１勝ｸﾗｽ・牝,37.8,先行,3,1,17,京都,D,1800,良,3,3,１勝ｸﾗｽ,37.7,差し,2,1,4,京都,D,1800,良,2,2,１勝ｸﾗｽ・牝,37.2,追込,4,12,6,阪神,D,1800,良,4,4,１勝ｸﾗｽ,38.0,先行,6
6,B,6,,,,,ウィンターガーデン,,牝,5,3,3,21,阪神,D,1800,良,3,4,１勝ｸﾗｽ・牝,38.2,差し,6,2,8,小倉,D,1700,良,12,6,１勝ｸﾗｽ・牝,38.4,後方,11,11,22,京都,D,1800,良,10,9,１勝ｸﾗｽ・牝,37.7,後方,10,9,15,阪神,D,1800,良,9,5,１勝ｸﾗｽ・牝,39.0,中団,2,8,30,中京,D,1800,良,4,4,１勝ｸﾗｽ・牝,36.8,追込,9
6,,7,,,,,ピコラ,,牝,4,3,3,22,阪神,T,2400,良,7,8,１勝ｸﾗｽ,34.6,中団,4,2,22,阪神,T,2400,良,8,8,１勝ｸﾗｽ,36.6,後方,23,9,14,中山,T,2000,良,3,8,未勝利,35.0,差し,2,8,31,新潟,T,2200,良,3,3,未勝利,36.1,差し,2,8,16,新潟,T,2400,良,2,8,未勝利,35.3,差し,2
7,B,8,,,,,デルマサクラサク,,牝,4,9,2,10,京都,D,1800,良,2,6,１勝ｸﾗｽ・牝,36.8,ﾏｸﾘ,連,1,31,小倉,D,1700,良,8,13,１勝ｸﾗｽ,37.4,後方,8,12,6,中京,D,1800,良,10,8,１勝ｸﾗｽ・牝,38.5,中団,2,11,22,京都,D,1800,良,5,10,１勝ｸﾗｽ・牝,37.5,後方,4,10,26,京都,D,1800,重,4,8,１勝ｸﾗｽ・牝,36.1,差し,10
7,,9,,,,,ヴィーナスバブル,,牝,4,11,1,24,京都,D,1800,良,8,8,１勝ｸﾗｽ,37.2,中団,2,1,11,京都,T,2000,良,13,13,１勝ｸﾗｽ,35.7,先行,6,11,29,京都,T,1800,良,12,16,１勝ｸﾗｽ,34.9,中団,19,7,19,函館,T,1800,良,9,13,湯浜特別･1勝,34.8,後方,3,6,28,函館,T,1800,稍,9,14,１勝ｸﾗｽ,36.1,中団,2
8,,10,,,,,ナムラルッコラ,,牝,5,2,3,29,中京,D,1800,良,13,6,１勝ｸﾗｽ・牝,41.7,先行,18,11,22,京都,D,1800,良,14,3,１勝ｸﾗｽ・牝,39.5,先行,4,10,26,京都,D,1800,重,2,7,１勝ｸﾗｽ・牝,36.5,先行,3,10,4,京都,D,1800,重,3,12,１勝ｸﾗｽ,37.6,先行,17,6,7,阪神,D,1800,良,6,9,１勝ｸﾗｽ・牝,39.0,後方,2
8,,11,,,,,アリストクラシア,,牝,5,9,2,10,京都,D,1800,良,3,4,１勝ｸﾗｽ・牝,37.5,先行,4,1,12,京都,D,1800,良,2,2,１勝ｸﾗｽ・牝,37.3,先行,9,11,9,京都,D,1800,重,6,12,１勝ｸﾗｽ,37.6,中団,4,10,13,京都,D,1800,良,3,7,１勝ｸﾗｽ・牝,38.0,差し,3,9,21,阪神,D,1800,良,2,6,１勝ｸﾗｽ・牝,37.5,先行,8
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041109020508,2026.4.11,土,阪神,2阪5,8,,1勝,ダート,1400,,2,不(暫定),曇(暫定),16,13:45,,定量,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ゴッドカインド,,牝,5,11,1,25,京都,D,1200,良,11,10,１勝ｸﾗｽ,37.0,中団,10,11,15,福島,D,1150,良,10,6,１勝ｸﾗｽ,37.6,中団,7,9,28,阪神,D,1200,良,11,7,１勝ｸﾗｽ,37.5,中団,19,5,17,新潟,D,1200,稍,8,1,１勝ｸﾗｽ,37.0,後方,3,4,26,福島,D,1150,良,2,2,１勝ｸﾗｽ・牝,36.7,差し,4
1,,2,,,,,ワイドデコラシオン,,牡,4,31,9,10,笠松,D,1400,良,1,1,細久手,----,逃げ,10,6,29,小倉,D,1700,良,5,3,未勝利,38.6,中団,8,5,3,新潟,D,1200,稍,3,1,未勝利・若,37.4,先行,2,4,20,阪神,D,1400,良,2,1,未勝利,39.1,先行,3,3,30,阪神,D,1400,良,3,3,未勝利,38.3,差し,11
2,,3,,,,,パヴィーア,,牝,4,2,3,28,中京,D,1400,稍,5,1,１勝ｸﾗｽ,37.3,先行,14,12,20,中京,D,1400,稍,6,3,１勝ｸﾗｽ,36.9,中団,2,12,7,中京,D,1400,良,2,2,１勝ｸﾗｽ,37.2,差し,5,11,1,京都,D,1400,重,5,7,１勝ｸﾗｽ,36.5,後方,27,4,27,京都,D,1400,良,5,2,１勝ｸﾗｽ*,37.0,後方,5
2,,4,,,,,モーニングコート,,牡,5,20,11,26,園田,D,1400,稍,1,1,Ｃ１一,----,先行,5,10,16,園田,D,1400,良,1,1,Ｃ１　,----,先行,8,8,27,園田,D,1400,良,1,1,Ｃ２一,----,ﾏｸﾘ,22,3,23,阪神,D,1400,良,11,10,２勝ｸﾗｽ,37.9,後方,44,5,19,京都,D,1400,良,2,3,未勝利,37.5,差し,初
3,,5,,,,,ケイアイブイスリー,,牡,4,4,3,14,阪神,D,1400,良,16,9,１勝ｸﾗｽ,38.3,中団,15,11,30,京都,D,1400,良,12,8,１勝ｸﾗｽ,39.5,先行,5,10,26,京都,D,1400,重,7,7,１勝ｸﾗｽ,37.9,先行,19,6,14,阪神,D,1400,稍,1,7,未勝利,37.9,先行,3,5,25,京都,D,1400,不,4,6,未勝利,37.0,逃げ,9
3,,6,,,,,エンダードラゴン,,牡,4,4,3,14,阪神,D,1400,良,4,2,１勝ｸﾗｽ,36.3,差し,13,12,13,中京,D,1400,良,4,1,１勝ｸﾗｽ,36.6,追込,3,11,23,京都,D,1400,良,5,1,１勝ｸﾗｽ,37.2,中団,24,6,8,東京,T,1600,良,13,2,１勝ｸﾗｽ,33.8,後方,2,5,24,京都,T,1600,稍,5,2,メルボル･1勝,35.9,ﾏｸﾘ,10
4,,7,,,,,アメリカンビヨンド,,牡,4,8,2,14,京都,D,1400,稍,12,7,１勝ｸﾗｽ,41.4,逃げ,10,12,7,中京,D,1400,良,8,6,１勝ｸﾗｽ,38.6,先行,9,10,5,京都,D,1800,重,10,2,１勝ｸﾗｽ,37.9,先行,8,8,9,中京,D,1400,良,6,1,１勝ｸﾗｽ,37.9,中団,11,5,25,東京,D,1300,不,1,4,未勝利,35.8,先行,31
4,,8,,,,,ザングウィル,,牡,6,4,3,14,阪神,D,1400,良,2,7,１勝ｸﾗｽ,36.7,先行,8,1,17,京都,D,1400,良,7,9,１勝ｸﾗｽ,36.6,中団,3,12,28,阪神,D,1400,良,5,14,１勝ｸﾗｽ,37.4,中団,連,12,20,中京,D,1400,稍,外,--,１勝ｸﾗｽ,----,,6,11,8,東京,D,1300,良,8,11,１勝ｸﾗｽ,36.5,後方,9
5,,9,,,,,モズケイスター,,牡,4,3,3,22,阪神,D,1400,良,2,5,２勝ｸﾗｽ,36.1,先行,9,1,17,京都,D,1400,良,2,1,１勝ｸﾗｽ,36.1,差し,3,12,28,阪神,D,1400,良,2,1,１勝ｸﾗｽ,37.1,差し,4,11,30,京都,D,1400,良,2,1,１勝ｸﾗｽ,37.7,差し,4,11,1,京都,D,1400,重,2,1,１勝ｸﾗｽ,36.2,差し,4
5,,10,,,,,ハイクライテリア,,セ,6,13,1,12,京都,D,1400,良,9,14,１勝ｸﾗｽ,35.8,後方,2,12,28,阪神,D,1400,良,8,10,１勝ｸﾗｽ,37.4,後方,2,12,13,中京,D,1400,良,11,9,１勝ｸﾗｽ,37.1,後方,28,5,31,京都,D,1400,良,12,8,１勝ｸﾗｽ,37.4,中団,2,5,17,京都,D,1400,不,5,6,１勝ｸﾗｽ,36.1,中団,15
6,B,11,,,,,ダディーズグーグー,,牡,4,2,3,28,中京,D,1400,稍,4,11,１勝ｸﾗｽ,37.4,先行,13,12,30,笠松,D,1400,良,1,1,年の瀬,----,先行,2,12,16,笠松,D,1400,稍,2,1,秀汰朗,----,先行,2,12,3,笠松,D,1600,良,2,2,師走特,----,先行,2,11,19,笠松,D,1400,良,1,2,Ｃ８組,----,逃げ,10
6,,12,,,,,リュキア,,牡,4,8,2,14,京都,D,1200,稍,9,11,１勝ｸﾗｽ,36.8,後方,2,2,1,京都,D,1400,良,7,9,１勝ｸﾗｽ,37.3,後方,7,12,13,阪神,D,1400,良,15,10,１勝ｸﾗｽ,41.2,中団,12,9,21,中山,D,1200,良,11,2,１勝ｸﾗｽ,38.5,中団,2,9,6,中山,D,1200,稍,2,8,１勝ｸﾗｽ,36.4,先行,9
7,,13,,,,,スターペスショウマ,,牡,4,4,3,14,阪神,D,1400,良,14,15,１勝ｸﾗｽ,36.9,後方,11,12,27,佐賀,D,1400,重,3,1,ＳＡＧ,----,先行,3,12,6,佐賀,D,1300,良,2,1,ＳＡＧ,----,先行,3,11,15,佐賀,D,1300,良,1,1,Ｃ２－,----,先行,4,10,19,佐賀,D,1400,良,1,1,コンバ,----,先行,3
7,B,14,,,,,リュクスドレフォン,,牡,6,6,3,1,小倉,D,1700,稍,12,10,１勝ｸﾗｽ,39.0,中団,12,12,7,中京,D,1800,良,9,12,１勝ｸﾗｽ,37.5,後方,3,11,15,京都,D,1800,良,11,12,１勝ｸﾗｽ,38.1,中団,4,10,19,京都,D,1800,良,10,4,１勝ｸﾗｽ,38.1,後方,29,3,29,中京,D,1800,稍,7,3,１勝ｸﾗｽ,41.1,逃げ,5
8,B,15,,,,,ポルトドール,,牡,6,2,3,28,中京,D,1400,稍,2,9,１勝ｸﾗｽ,36.4,差し,2,3,14,阪神,D,1400,良,5,13,１勝ｸﾗｽ,36.6,中団,8,1,17,京都,D,1400,良,外,--,１勝ｸﾗｽ,----,,連,1,11,京都,D,1800,良,13,7,１勝ｸﾗｽ,39.3,中団,10,11,5,園田,D,1870,良,6,1,武庫川,----,ﾏｸﾘ,10
