レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021005010401,2026.2.10,火,東京,1東4,1,,未勝利,ダート,1400,,2,稍,晴,16,10:05,,馬齢,３歳
7,,14,イスラアネーロ,牡,7,462,+12,+12,13,42.1, , 94,13,57,,,川又賢治,(栗),吉村圭司,イスラボニータ,シニスターミニスター,,ナスルーラ系,11,8,4京1,8,室町ＳＨ,ダ,1200,良,,川又,57.0,,12,43.8,11,0.8,9,,,9,9,35.00,36.1,9,ペプチドヤマト
8,B,15,ペプチドヤマト,牡,7,500,+ 2,+ 2,10,20.1, , 93,14,57.5,,*,高倉稜,(栗),武英智,ドレフォン,コロナドズクエスト,,ネイティヴダンサー系,12,20,5阪5,2,タンザナＨ,芝,1200,良,B,藤岡,57.5,,11,40.3,12,0.8,10,,,14,14,35.20,32.9,2,デュガ
8,B,16,マルモリスペシャル,牡,7,552,+ 6,+ 6,14,48.7, , 90,15,55,,,泉谷楓真,(栗),大橋勇樹,バトルプラン,スペシャルウィーク,ネイティヴダンサー系,ロイヤルチャージャー系,11,23,5東5,4,霜月Ｓ,ダ,1400,良,,泉谷,58.0,,16,203.3,8,1.0,15,,,14,14,36.08,36.2,3,ウェイワードアクト
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021008020411,2026.2.10,火,京都,2京4,11,きさらぎ賞,Ｇ３,芝,1800,B,2,良,曇,18,15:30,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ゾロアストロ,牡,3,468,  0,0,1,3.5, ,127,1,57,,*,ハマーハ,(美),宮田敬介,モーリス,ディープインパクト,,ロイヤルチャージャー系,11,24,5東6,6,東京スポG2,芝,1800,良,,マー,56.0,,5,10.5,2,0.0,5,,8,9,6,36.65,32.7,1,パントルナイーフ
2,,2,エムズビギン,牡,3,508,- 6,- 6,2,3.7,>,116,3,57,,*,川田将雅,(栗),友道康夫,キタサンブラック,Galileo,,ニアークティック系,11,24,5東6,4,未勝利*,芝,2000,良,,Ｃ．,56.0,,1,1.3,1,-0.4,4,,5,5,5,36.77,34.3,1,(セキテイリノ)
3,,3,サトノアイボリー,牡,3,492,+ 4,+ 4,9,59.5, ,100,8,57,,,団野大成,(栗),杉山晴紀,エピファネイア,クロフネ,,ニアークティック系,11,29,4京7,7,京都２歳G3,芝,2000,良,,団野,56.0,,6,11.8,9,1.1,7,7,6,9,8,36.64,36.0,8,ジャスティンビスタ
4,,4,ゴーイントゥスカイ,牡,3,512,+16,+16,3,4.2, ,117,2,57,,,荻野極,(美),上原佑紀,コントレイル,Tapit,,ナスルーラ系,11,29,4京7,8,京都２歳G3,芝,2000,良,,荻野,56.0,,3,6.2,3,0.2,8,10,10,7,5,36.60,35.2,2,ジャスティンビスタ
5,,5,ストームゲイル,牡,3,472,+ 2,+ 2,7,16.9,>,110,5,57,,,吉村誠之,(栗),四位洋文,タリスマニック,ダノンシャンティ,,ロイヤルチャージャー系,12,28,5阪8,5,未勝利*,芝,1800,良,,吉村,56.0,,1,2.5,1,-0.0,2,,,1,1,35.50,35.2,9,(ランスオブヒーロー)
6,,6,コレオシークエンス,牡,3,444,  0,0,8,19.5,>,105,7,57,,*,浜中俊,(栗),佐藤悠太,サートゥルナーリア,ディープインパクト,,ロイヤルチャージャー系,11,15,5東3,初,新馬,芝,1800,良,,戸崎,56.0,,2,3.2,1,-0.2,2,,1,1,1,37.40,33.9,2,(サトノフレア)
7,,7,ラフターラインズ,牝,3,458,- 4,- 4,4,7.0,>, 98,9,55,,*,藤岡佑介,(美),小笠倫弘,アルアイン,キングカメハメハ,,ネイティヴダンサー系,12,6,5名1,9,こうやま･1勝,芝,1600,良,,武藤,55.0,,1,2.3,3,0.2,2,,7,7,7,38.46,32.9,1,クールデイトナ
8,,8,ショウナンガルフ,牡,3,480,-12,-12,5,9.0, ,112,4,57,,*,横山和生,(栗),須貝尚介,ハービンジャー,ハーツクライ,ニアークティック系,ロイヤルチャージャー系,12,27,5中7,16,ホープフG1,芝,2000,良,,池添,56.0,,3,5.6,14,1.4,6,12,12,10,10,37.20,35.6,12,ロブチェン
8,,9,ローベルクランツ,牡,3,494,+10,+10,6,10.9, ,107,6,57,,,松山弘平,(栗),小林真也,サトノダイヤモンド,キングカメハメハ,,ネイティヴダンサー系,11,24,5東6,14,東京スポG2,芝,1800,良,,松山,56.0,,4,9.0,8,1.0,3,,3,4,6,36.60,33.8,7,パントルナイーフ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021008020412,2026.2.10,火,京都,2京4,12,,2勝,ダート,1200,,2,良,曇,16,16:10,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ヨシノヤッタルデー,牡,5,472,+ 6,+ 6,14,156.0, , 88,15,55,▲,*,川端海翼,(栗),中竹和也,ファインニードル,チーフベアハート,,ニアークティック系,12,14,5阪4,4,２勝ｸﾗｽ,ダ,1200,良,,池添,58.0,,9,46.7,10,1.3,5,,,11,11,36.30,36.1,3,クーデール
1,,2,クリノオリーブ,牝,5,472,+ 4,+ 4,7,21.6, ,124,2,54,◇,*,永島まな,(栗),谷潔,ニューイヤーズデイ,ダイワメジャー,,ロイヤルチャージャー系,12,20,5名5,3,ヤングジ･2勝,ダ,1400,稍,,高杉,56.0,,1,2.8,4,0.1,4,,,2,2,35.78,37.7,8,トルーマンテソーロ
2,,3,セントールビースト,牡,4,438,- 8,- 8,13,109.3, , 97,12,58,,,吉村誠之,(栗),羽月友彦,シニスターミニスター,スペシャルウィーク,ナスルーラ系,ロイヤルチャージャー系,1,24,1京8,12,２勝ｸﾗｽ,ダ,1200,良,,吉村,58.0,,13,59.5,10,1.1,14,,,8,8,36.60,36.8,8,スペシャルナンバー
2,,4,マイネルフォーコン,牡,6,500,+ 2,+ 2,12,108.9, , 98,11,58,,*,菱田裕二,(栗),西園翔太,アジアエクスプレス,ネオユニヴァース,,ロイヤルチャージャー系,1,5,1京2,41,２勝ｸﾗｽ,ダ,1200,良,,松山,58.0,,10,32.3,9,1.0,13,,,11,11,36.90,36.6,8,イリフィ
3,,5,アメリカンチケット,セ,5,508,+ 4,+ 4,5,11.5, ,109,4,58,,*,松山弘平,(栗),藤原英昭,Justify,Bernardini,,ナスルーラ系,12,6,5名1,40,中京日経･2勝,ダ,1200,良,,西塚,58.0,,6,23.6,4,0.7,8,,,1,1,34.80,36.8,10,ゼットエール
3,,6,ヴリトラハン,牡,4,488,  0,0,1,2.3, ,128,1,58,,*,川田将雅,(栗),千田輝彦,ロードカナロア,ネオユニヴァース,,ロイヤルチャージャー系,1,24,1京8,3,２勝ｸﾗｽ,ダ,1200,良,,高杉,58.0,,1,4.0,2,0.2,1,,,10,10,36.90,35.6,5,スペシャルナンバー
4,B,7,タイセイアレス,牡,5,482,- 8,- 8,,取消し, , 87,16,58,,*,高倉稜,(栗),西村真幸,ベストウォーリア,ゴールドアリュール,,ロイヤルチャージャー系,1,31,1小3,42,有田特別･2勝,ダ,1000,良,B,菊沢,58.0,,12,51.8,13,1.0,8,,,6,9,34.65,37.1,13,スノーサイレンス
4,B,8,ジーベック,牡,5,460,- 6,- 6,8,28.2, , 95,13,58,,,坂井瑠星,(栗),矢作芳人,"Gun Runner","More Than Ready",,ロイヤルチャージャー系,1,24,1京8,連,２勝ｸﾗｽ,ダ,1200,良,B,坂井,58.0,,12,44.4,8,0.9,6,,,9,8,36.60,36.6,7,スペシャルナンバー
5,,9,サンライズプルート,牡,6,482,+ 2,+ 2,10,51.0,>,109,4,58,,*,池添謙一,(栗),東田明士,リオンディーズ,ディープインパクト,,ロイヤルチャージャー系,10,25,4新3,6,１勝ｸﾗｽ,ダ,1200,良,,舟山,55.0,▲,1,3.9,1,-0.4,1,,,1,1,34.70,36.8,6,(ヒラボクカレラ)
5,,10,キボウノホシ,セ,7,490,+ 4,+ 4,11,104.3,>,108,8,58,,*,藤懸貴志,(美),奥平雅士,ロードカナロア,アグネスタキオン,,ロイヤルチャージャー系,1,10,1中3,3,１勝ｸﾗｽ,ダ,1200,良,,丹内,58.0,,4,9.6,1,-0.0,2,,,9,7,35.70,36.8,2,(ピコレッド)
6,B,11,ドンパッショーネ,牡,4,530,+ 6,+ 6,4,10.7, ,109,4,58,,*,団野大成,(栗),斉藤崇史,"Quality Road","Circular Quay",ネイティヴダンサー系,,1,24,1京8,4,２勝ｸﾗｽ,ダ,1200,良,B,池添,58.0,,2,4.2,14,1.9,10,,,1,1,35.30,38.9,15,スペシャルナンバー
6,,12,ボルセーナ,牝,4,456,  0,0,15,204.2, , 91,14,56,,*,泉谷楓真,(栗),奥村豊,イスラボニータ,"Harlan's Holiday",,ニアークティック系,1,31,1小3,9,有田特別･2勝,ダ,1000,良,,小沢,56.0,,11,48.0,11,0.6,9,,,8,9,34.95,36.5,10,スノーサイレンス
7,,13,ハリーケーン,牡,4,528,+ 2,+ 2,3,5.5, ,106,10,58,,,田口貫太,(栗),大根田裕,モーニン,マンハッタンカフェ,,ロイヤルチャージャー系,1,24,1京8,30,２勝ｸﾗｽ,ダ,1200,良,,田口,58.0,,8,13.6,6,0.7,13,,,2,2,35.90,37.1,10,スペシャルナンバー
7,,14,ディニトーソ,牡,4,468,+ 2,+ 2,9,33.6,>,108,8,58,,*,西村淳也,(栗),辻野泰之,ディーマジェスティ,フレンチデピュティ,,ニアークティック系,11,16,3福4,4,１勝ｸﾗｽ・若,ダ,1150,良,,今村,55.0,◇,2,7.3,1,-0.1,1,,,6,8,34.91,37.5,3,(シュークリーム)
8,,15,ベンダバール,牡,5,478,+ 4,+ 4,6,11.5,>,109,4,58,,,ハマーハ,(栗),牧浦充徳,ドレフォン,Tiznow,,マンノウォー系,1,10,1京3,11,１勝ｸﾗｽ,ダ,1200,良,,ハマ,58.0,,8,17.3,1,-0.2,1,,,14,13,37.10,35.4,1,(メイショウハッブル)
8,,16,ビッグドリーム,牡,5,536,  0,0,2,4.7, ,115,3,58,,*,幸英明,(栗),西園正都,ビッグアーサー,"Tale of Ekati",,,1,17,1中6,6,２勝ｸﾗｽ,ダ,1200,良,,戸崎,58.0,,2,4.3,8,0.8,3,,,1,1,33.80,38.8,14,ゴールドハンマー
