レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021405010501,2026.2.14,土,東京,1東5,1,,未勝利,ダート,1400,,2,良,晴,16,10:05,,馬齢,３歳
7,,11,マンダリンボレロ,牡,6,498,-14,-14,11,83.8, , 99,9,58,,*,太宰啓介,(美),伊藤伸一,スピルバーグ,アドマイヤムーン,,ネイティヴダンサー系,1,24,1中8,4,初霞賞･2勝,ダ,1800,良,,松岡,58.0,,8,67.7,6,1.3,6,4,4,3,4,38.15,40.2,7,プルナチャンドラ
8,,12,ソウルアンドジャズ,セ,5,504,- 2,- 2,2,3.1, ,115,1,58,,,高杉吏麒,(美),武井亮,ブリックスアンドモルタル,"Unbridled's Song",,ネイティヴダンサー系,2,1,2京2,3,衣笠特別･2勝,ダ,1800,良,,高杉,58.0,,4,6.9,3,0.3,6,7,7,6,5,37.45,37.3,4,キングブルー
8,,13,ゲンパチルーナ,牝,4,446,+10,+10,8,46.3, ,103,6,55,,*,古川吉洋,(美),西田雄一,ブリックスアンドモルタル,キングカメハメハ,,ネイティヴダンサー系,12,13,5中3,13,２勝ｸﾗｽ,ダ,1800,良,,横山,55.0,,8,27.1,11,1.5,10,2,2,2,3,38.05,39.7,12,ミライヘノカギ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021408020509,2026.2.14,土,京都,2京5,9,こぶし賞,1勝,芝,1600,B,2,良,晴,18,14:20,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ナムラコスモス,牝,3,484,- 8,- 8,7,8.8,>,107,6,55,,,田口貫太,(栗),大橋勇樹,ダノンプレミアム,ジョーカプチーノ,,ロイヤルチャージャー系,11,8,4京1,2,未勝利*,芝,1400,良,,田口,55.0,,6,9.9,1,-0.3,3,,,2,3,35.18,34.0,1,(ジャスパールビー)
2,,2,ブライトフレア,牡,3,454,- 2,- 2,11,58.8, , 95,11,57,,*,浜中俊,(栗),佐藤悠太,ポエティックフレア,ネオユニヴァース,,ロイヤルチャージャー系,1,25,1中9,18,若竹賞･1勝*,芝,1800,良,B,戸崎,57.0,,9,31.1,12,3.1,7,2,2,2,2,35.75,38.1,12,ブレナヴォン
3,,3,シーミハットク,牡,3,482,- 4,- 4,10,44.6,+,103,8,57,,*,小崎綾也,(栗),寺島良,オルフェーヴル,ファルブラヴ,,ニアークティック系,11,8,5東1,4,京王杯２G2,芝,1400,良,B,三浦,56.0,,9,31.4,13,1.1,3,,,10,10,36.00,34.0,8,ダイヤモンドノット
4,,4,カレントゥルーシー,牡,3,494,  0,0,4,7.0, ,100,9,57,,,松山弘平,(栗),鈴木孝志,サングレーザー,ハービンジャー,,ニアークティック系,1,4,1京1,10,１勝ｸﾗｽ*,芝,2000,良,,松山,57.0,,4,6.5,6,0.6,2,1,1,1,1,36.94,35.3,7,ジュウリョクピエロ
5,,5,ジャスティンルマン,牡,3,536,+ 8,+ 8,8,15.4,+,105,7,57,,*,団野大成,(栗),杉山晴紀,スワーヴリチャード,Frankel,,ニアークティック系,12,20,5阪5,6,ポインセ,ダ,1800,良,,Ｃ．,56.0,,5,14.3,10,5.5,3,8,8,8,8,38.70,40.7,10,ロックターミガン
6,,6,トワニ,牝,3,418,+ 2,+ 2,6,8.6,+,116,2,55,,*,吉村誠之,(美),蛯名正義,リオンディーズ,ウォーエンブレム,,ネイティヴダンサー系,1,11,1中4,9,フェアリG3,芝,1600,良,,菅原,55.0,,7,17.4,7,0.6,3,,10,10,10,35.40,35.2,2,ブラックチャリス
6,,7,アイガーリー,牡,3,444,+ 6,+ 6,5,7.6,+,111,4,57,,*,菱田裕二,(栗),秋山真一,モズアスコット,ディープインパクト,,ロイヤルチャージャー系,11,15,4京3,9,デイリーG2,芝,1600,良,,武豊,56.0,,7,34.0,3,0.9,5,,,4,2,35.28,35.2,3,アドマイヤクワッズ
7,,8,サトノセプター,牡,3,454,+ 2,+ 2,1,4.0,>,112,3,57,,*,ハマーハ,(栗),上村洋行,Kingman,ディープインパクト,,ロイヤルチャージャー系,12,20,5阪5,3,未勝利*,芝,1600,良,,岩田,56.0,,2,3.5,1,-0.1,1,,,10,8,35.88,33.8,2,(ハヤブササキチャン)
7,,9,チュウワカーネギー,牡,3,522,  0,0,2,5.3,+,110,5,57,,*,藤岡佑介,(栗),大久保龍,モーリス,"Street Boss",,ネイティヴダンサー系,11,24,5東6,6,東京スポG2,芝,1800,良,,北村,56.0,,9,30.7,9,1.1,4,,5,2,2,36.35,34.4,10,パントルナイーフ
8,,10,シュガービスケッツ,牝,3,436,- 2,- 2,9,37.1, ,100,9,55,,*,幸英明,(栗),東田明士,マインドユアビスケッツ,フジキセキ,,ロイヤルチャージャー系,11,2,3京B,10,もちの木･1勝,ダ,1800,稍,,松若,55.0,,4,10.9,14,3.4,13,6,3,4,6,37.40,40.2,14,パイロマンサー
8,,11,メイショウハッケイ,牝,3,466,+ 4,+ 4,3,5.4, ,117,1,55,,*,高杉吏麒,(栗),本田優,ダイワメジャー,シニスターミニスター,ロイヤルチャージャー系,ナスルーラ系,11,30,4京8,4,白菊賞･1勝*,芝,1600,良,,武豊,55.0,,1,2.8,5,0.8,5,,,3,2,35.52,35.2,5,マーゴットラヴミー
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021408020510,2026.2.14,土,京都,2京5,10,飛鳥Ｓ,3勝,芝,2000,B,4,良,晴,18,14:55,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ジェットマグナム,牡,4,502,- 2,- 2,8,31.8,>,103,9,57,,*,吉村誠之,(栗),安達昭夫,ヘンリーバローズ,ルーラーシップ,,ネイティヴダンサー系,1,17,1京6,11,稲荷特別･2勝,芝,2000,良,,松山,57.0,,3,4.1,1,-0.1,9,1,1,1,1,37.07,34.5,2,(ハートメテオ)
1,,2,ミラージュナイト,牡,4,504,- 2,- 2,1,2.2, ,117,3,57,,*,藤岡佑介,(栗),辻野泰之,バゴ,ディープインパクト,ナスルーラ系,ロイヤルチャージャー系,2,1,2京2,14,八坂Ｓ･3勝,芝,2200,良,,武豊,57.0,,1,1.9,3,0.6,2,5,5,7,7,37.76,33.4,2,メイショウゲキリン
2,,3,エゾダイモン,牡,6,486,- 2,- 2,12,66.3, ,103,9,58,,*,浜中俊,(栗),武幸四郎,ハーツクライ,スウェプトオーヴァーボード,ロイヤルチャージャー系,ネイティヴダンサー系,1,25,1小2,22,壇之浦Ｓ･3勝,芝,1800,良,,松若,58.0,,10,66.4,4,0.4,5,7,6,7,8,36.05,33.7,4,エラトー
2,,4,コスモフロイデ,牡,7,476,  0,0,16,363.5, , 87,16,58,,*,国分優作,(美),天間昭一,コパノリッキー,ステイゴールド,,ロイヤルチャージャー系,1,24,1中8,3,初富士Ｈ･3勝,芝,2000,良,,原田,53.0,,17,272.7,15,0.8,16,9,9,8,10,36.47,34.9,13,エセルフリーダ
3,,5,ドットクルー,牡,6,476,  0,0,10,37.3, ,101,11,58,,*,高杉吏麒,(栗),笹田和秀,ディーマジェスティ,ロードカナロア,,,1,24,1中8,4,初富士Ｈ･3勝,芝,2000,良,,キン,55.0,,3,6.7,14,0.7,1,14,11,15,15,36.64,34.4,5,エセルフリーダ
3,,6,マイネルエニグマ,牡,8,484,+ 2,+ 2,7,21.9, ,118,2,58,,*,田口貫太,(栗),吉田直弘,グラスワンダー,ステイゴールド,ロイヤルチャージャー系,ロイヤルチャージャー系,12,28,5阪8,3,サンクフ･3勝,芝,2000,良,,和田,58.0,,6,20.4,2,0.1,9,5,5,6,5,36.81,34.3,1,ローランドバローズ
4,B,7,アレナリア,牝,7,442,  0,0,11,55.8,+,120,1,56,,*,西村淳也,(栗),西園翔太,ブラックタイド,タニノギムレット,ロイヤルチャージャー系,ロイヤルチャージャー系,1,24,1小1,4,小倉牝馬ＨG3,芝,2000,良,B,松本,51.0,,12,83.5,8,0.3,15,2,2,2,2,35.87,34.7,13,ジョスラン
4,,8,ノーランサンライズ,牝,4,496,+ 2,+ 2,6,18.1,>,101,11,55,,,小崎綾也,(栗),佐藤悠太,キタサンブラック,クロフネ,,ニアークティック系,11,24,3福6,2,五色沼特･2勝,芝,1800,良,,小崎,54.0,,7,13.8,1,-0.0,14,4,4,4,6,36.35,34.8,4,(コンドゥイア)
5,,9,ミュージシャン,牡,4,476,+ 2,+ 2,3,7.4,>,111,6,57,,,泉谷楓真,(栗),杉山晴紀,ブリックスアンドモルタル,ディープインパクト,,ロイヤルチャージャー系,12,27,5阪7,17,２勝ｸﾗｽ,芝,2000,良,,泉谷,57.0,,1,1.8,1,-0.1,1,1,1,1,1,36.43,34.9,2,(カリーニョ)
5,,10,ロワンディシー,牡,8,470,+14,+14,15,225.6, , 94,14,58,,,幸英明,(栗),北出成人,リオンディーズ,ステイゴールド,,ロイヤルチャージャー系,7,26,3名1,10,関ケ原Ｓ･3勝,芝,2000,良,,幸英,58.0,,9,95.3,9,1.3,9,5,5,5,5,36.90,34.4,8,グランヴィノス
6,,11,ハギノアルデバラン,牡,6,508,  0,0,9,32.0, ,113,5,58,,*,富田暁,(栗),佐藤悠太,ジャスタウェイ,アドマイヤムーン,,ネイティヴダンサー系,12,14,5阪4,5,オリオン･3勝,芝,2200,良,,川田,58.0,,6,15.4,4,0.3,1,9,9,6,6,36.30,35.1,5,エコロディノス
6,B,12,オールセインツ,牡,5,502,+ 6,+ 6,4,8.4, ,115,4,58,,*,団野大成,(栗),友道康夫,キズナ,ルーラーシップ,,ネイティヴダンサー系,1,10,1中3,4,迎春Ｓ･3勝,芝,2200,良,,戸崎,58.0,,7,19.4,4,0.4,4,5,5,3,5,36.19,34.6,4,アスクナイスショー
7,,13,イケイケドンドン,牡,6,480,  0,0,14,187.8, , 89,15,58,,*,菱田裕二,(美),松山将樹,ワールドエース,ブライアンズタイム,,ロイヤルチャージャー系,1,10,1中3,4,迎春Ｓ･3勝,芝,2200,良,,大野,58.0,,14,141.8,15,2.3,14,10,10,12,17,36.45,35.8,12,アスクナイスショー
7,,14,ジーティーアダマン,牡,4,510,+18,+18,2,4.0,+,100,13,57,,*,松山弘平,(栗),上村洋行,ルーラーシップ,マンハッタンカフェ,ネイティヴダンサー系,ロイヤルチャージャー系,10,26,3京9,6,菊花賞G1,芝,3000,稍,,北村,57.0,,14,85.2,18,6.8,13,1,1,1,4,37.20,42.0,18,エネルジコ
8,,15,マイネルニコラス,牡,7,520,- 2,- 2,13,158.3, ,105,8,58,,*,西塚洸二,(美),畠山吉宏,キングカメハメハ,ダンスインザダーク,ネイティヴダンサー系,ロイヤルチャージャー系,1,24,1中8,6,初富士Ｈ･3勝,芝,2000,良,,柴田,54.0,,14,111.3,8,0.4,14,3,3,3,3,36.30,34.9,13,エセルフリーダ
8,,16,マイネルラウレア,牡,6,514,- 6,- 6,5,16.1, ,107,7,58,,*,ハマーハ,(栗),宮徹,ゴールドシップ,ロージズインメイ,,ロイヤルチャージャー系,1,10,1中3,109,迎春Ｓ･3勝,芝,2200,良,,津村,58.0,,8,26.6,7,1.3,11,10,10,9,10,36.41,34.9,6,アスクナイスショー
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021408020511,2026.2.14,土,京都,2京5,11,洛陽Ｓ,OP(L),芝,1600,B,2,良,晴,18,15:30,,ﾊﾝﾃﾞ,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ニホンピロキーフ,牡,6,488,- 6,- 6,1,4.4, ,124,2,56,,*,幸英明,(栗),大橋勇樹,キタサンブラック,スウェプトオーヴァーボード,,ネイティヴダンサー系,1,24,1京8,7,睦月Ｓ,芝,1600,良,,田口,57.0,,3,6.7,3,0.1,7,,,9,9,36.90,32.7,3,レイベリング
2,,2,サトノカルナバル,牡,4,532,+ 2,+ 2,8,14.4, ,113,8,56,,,松山弘平,(美),堀宣行,キタサンブラック,Numerous,,ネイティヴダンサー系,12,20,5阪5,27,タンザナＨ,芝,1200,良,,松山,56.0,,2,5.0,9,0.7,15,,,8,9,34.70,33.3,6,デュガ
3,B,3,セッション,牡,6,544,+ 8,+ 8,6,10.4, ,119,3,56,,*,ハマーハ,(栗),斉藤崇史,シルバーステート,Dubawi,,ネイティヴダンサー系,1,11,1京4,15,淀短距離(L),芝,1200,良,B,吉村,58.0,,7,18.5,3,0.1,5,,,2,2,34.70,34.3,11,ヤブサメ
3,,4,スカイロケット,牡,6,440,- 6,- 6,13,49.0, ,110,10,55,,*,吉村誠之,(栗),須貝尚介,ジャスタウェイ,"Royal Applause",,ニアークティック系,1,24,1京8,10,睦月Ｓ,芝,1600,良,,岩田,57.0,,11,96.0,5,0.2,13,,,4,3,36.54,33.4,7,レイベリング
4,,5,ソルトクィーン,牝,5,446,+ 6,+ 6,3,6.9, ,130,1,54,,,富田暁,(栗),武英智,シルバーステート,ストロングリターン,,,12,20,5中5,6,ターコイＨG3,芝,1600,良,,富田,53.0,,10,15.9,3,0.0,6,,5,6,7,35.46,33.9,3,ドロップオブライト
4,,6,ブラックシールド,牡,7,470,+ 2,+ 2,12,34.2, ,112,9,54,,,国分優作,(栗),小栗実,キタサンブラック,キングカメハメハ,,ネイティヴダンサー系,12,6,5阪1,8,鳴尾記念G3,芝,1800,良,,国分,57.0,,12,134.0,6,0.5,12,,,14,14,35.20,33.8,1,デビットバローズ
5,,7,リラボニート,牝,5,466,+ 2,+ 2,5,8.7, ,107,11,54,,*,浜中俊,(栗),須貝尚介,スクリーンヒーロー,アグネスデジタル,ロイヤルチャージャー系,ネイティヴダンサー系,1,12,1中5,3,ニューイ(L),芝,1600,良,,戸崎,56.0,,3,5.7,9,0.7,2,,5,5,5,35.04,34.5,9,カピリナ
5,,8,ジャスティンスカイ,牡,7,532,- 4,- 4,10,23.3, ,119,3,57.5,,*,田口貫太,(栗),友道康夫,キタサンブラック,Numerous,,ネイティヴダンサー系,11,30,4京8,12,京阪杯G3,芝,1200,良,,荻野,57.0,,9,21.2,8,0.7,4,,,17,16,35.10,33.0,1,エーティーマクフィ
6,,9,ラケマーダ,牡,6,512,+ 6,+ 6,11,24.5, ,114,6,56,,*,藤岡佑介,(栗),千田輝彦,アメリカンペイトリオット,アドマイヤムーン,,ネイティヴダンサー系,1,4,1京1,5,京都金杯ＨG3,芝,1600,良,,高杉,56.0,,17,113.9,8,0.4,12,,,7,7,36.06,34.0,13,ブエナオンダ
6,,10,エナジーグラン,牡,7,480,- 8,- 8,14,154.1, , 87,14,52,,*,古川吉洋,(栗),高橋康之,ジャングルポケット,サクラバクシンオー,ナスルーラ系,ナスルーラ系,1,11,1京4,14,淀短距離(L),芝,1200,良,,永島,57.0,,16,229.6,13,0.7,16,,,15,15,36.40,33.2,1,ヤブサメ
7,,11,スズハローム,牡,6,468,- 2,- 2,7,12.0, ,101,13,55,,,藤懸貴志,(栗),牧田和弥,サトノダイヤモンド,ローレルゲレイロ,,ニアークティック系,1,24,1京8,8,睦月Ｓ,芝,1600,良,,藤懸,58.0,,10,82.1,9,0.5,10,,,14,14,37.26,32.5,1,レイベリング
7,,12,キョウエイブリッサ,牡,6,492,+12,+12,4,8.2, ,118,5,55,,,酒井学,(美),武市康男,グレーターロンドン,ルーラーシップ,,ネイティヴダンサー系,1,4,1京1,3,京都金杯ＨG3,芝,1600,良,,酒井,55.0,,8,25.0,12,0.5,11,,,11,12,36.24,33.8,6,ブエナオンダ
8,,13,ゴートゥファースト,牡,6,498,+ 6,+ 6,9,14.8, ,106,12,56,,*,団野大成,(栗),新谷功一,ルーラーシップ,アグネスタキオン,ネイティヴダンサー系,ロイヤルチャージャー系,12,13,5阪3,14,リゲルＳ(L),芝,1600,良,,北村,57.0,,8,42.3,6,0.3,10,,,8,7,35.46,33.0,5,ランスオブカオス
8,B,14,チェルビアット,牝,4,494,+ 6,+ 6,2,5.2, ,114,6,55,,*,西村淳也,(栗),高野友和,ロードカナロア,フレンチデピュティ,,ニアークティック系,12,20,5中5,7,ターコイＨG3,芝,1600,良,B,戸崎,54.0,,2,5.8,13,0.6,11,,16,15,13,35.88,33.8,2,ドロップオブライト
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021408020512,2026.2.14,土,京都,2京5,12,,1勝,ダート,1200,,2,稍,晴,16,16:10,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ロトエンペラー,牡,4,516,  0,0,12,68.9, , 95,8,55,▲,*,橋木太希,(栗),浜田多実,マクフィ,マンハッタンカフェ,,ロイヤルチャージャー系,11,1,3京A,4,１勝ｸﾗｽ,ダ,1400,重,,和田,54.0,▲,14,146.2,13,1.7,11,,,2,2,35.40,38.2,15,ヴリトラハン
2,,2,メイショウハボマイ,牡,4,478,+16,+16,13,96.5, , 92,11,58,,*,太宰啓介,(栗),本田優,マジェスティックウォリアー,ネオユニヴァース,,ロイヤルチャージャー系,11,24,3福6,5,１勝ｸﾗｽ,ダ,1150,良,,松本,56.0,☆,13,118.1,12,1.5,11,,,6,8,35.56,37.6,11,レグザゴン
2,,3,リードプリンシパル,牝,4,472,-10,-10,8,17.2, ,103,5,56,,,吉村誠之,(栗),秋山真一,ストロングリターン,ゴールドアリュール,,ロイヤルチャージャー系,1,25,1京9,19,１勝ｸﾗｽ,ダ,1200,良,,吉村,56.0,,11,94.8,8,1.1,14,,,3,3,36.80,37.1,13,ダノンモンテローザ
3,,4,リュキア,牡,4,462,+ 2,+ 2,11,38.9, , 88,13,58,,*,国分優作,(栗),小椋研介,アメリカンペイトリオット,"Bluegrass Cat",,ニアークティック系,2,1,2京2,7,１勝ｸﾗｽ,ダ,1400,良,,秋山,57.0,,9,73.8,7,1.0,9,,,10,10,36.90,37.3,4,レイワサンサン
3,,5,サンライズブレイク,牡,4,516,+ 2,+ 2,3,5.1, ,108,1,58,,*,富田暁,(栗),浜田多実,フォーウィールドライブ,タニノギムレット,,ロイヤルチャージャー系,10,25,4新3,2,１勝ｸﾗｽ,ダ,1200,良,,丹内,57.0,,4,6.7,6,0.6,3,,,4,4,35.20,36.9,7,サンライズプルート
4,,6,ザブルース,牝,5,428,- 8,- 8,15,148.1, , 84,14,56,,*,古川吉洋,(美),土田稔,ビーチパトロール,ハーツクライ,,ロイヤルチャージャー系,2,1,1小4,12,１勝ｸﾗｽ,芝,1200,良,,小林,56.0,,18,180.7,16,1.9,8,,,16,17,34.70,34.5,10,セイウンデセオ
4,,7,インディゴアスール,牡,4,530,+10,+10,5,8.6, , 94,9,58,,*,田口貫太,(栗),鈴木孝志,リオンディーズ,フジキセキ,,ロイヤルチャージャー系,1,4,1京1,3,１勝ｸﾗｽ,ダ,1200,良,,藤懸,58.0,,11,54.5,9,1.0,11,,,15,15,37.90,35.7,2,イマージョン
5,B,8,アスゴッド,牡,4,508,- 4,- 4,4,8.3, ,107,2,58,,*,西村淳也,(栗),矢作芳人,モズアスコット,ハーツクライ,,ロイヤルチャージャー系,2,1,1小4,11,１勝ｸﾗｽ,ダ,1000,良,B,古川,55.0,▲,6,15.6,7,0.5,6,,,6,6,34.65,36.1,9,トーアジョウトウ
5,,9,チムニーパイプ,牝,4,424,- 2,- 2,1,4.4, ,104,4,56,,,浜中俊,(栗),岡田稲男,サンダースノー,パイロ,,ナスルーラ系,1,25,1京9,22,１勝ｸﾗｽ,ダ,1200,良,,浜中,56.0,,8,37.3,4,0.8,4,,,10,10,37.40,36.2,3,ダノンモンテローザ
6,,10,クインズシャウラ,牝,5,420,- 2,- 2,7,12.7, ,100,6,56,,*,西塚洸二,(栗),野中賢二,キンシャサノキセキ,トワイニング,ロイヤルチャージャー系,ネイティヴダンサー系,12,13,5名3,7,１勝ｸﾗｽ・牝,ダ,1200,良,,永島,54.0,◇,6,12.8,7,0.8,2,,,13,12,36.70,36.5,3,ノビル
6,,11,レジェンダリーデイ,セ,6,548,- 4,- 4,2,4.9, , 99,7,58,,*,高杉吏麒,(栗),森田直行,ダノンレジェンド,"Cape Cross",,ニアークティック系,2,1,1小4,11,１勝ｸﾗｽ,ダ,1000,良,,国分,58.0,,3,4.8,9,1.0,5,,,12,13,36.45,35.4,3,トーアジョウトウ
7,,12,キープライジング,牝,5,462,+ 2,+ 2,9,18.2, , 94,9,56,,,藤懸貴志,(栗),吉田直弘,ブリックスアンドモルタル,ブラックタイド,,ロイヤルチャージャー系,1,25,1京9,5,１勝ｸﾗｽ,ダ,1200,良,,藤懸,56.0,,12,133.2,7,1.0,7,,,13,13,37.80,36.0,1,ダノンモンテローザ
7,,13,ミキノバカラ,牡,4,478,- 4,- 4,6,10.6, ,105,3,55,▲,*,川端海翼,(栗),大橋勇樹,ジョーカプチーノ,シニスターミニスター,ロイヤルチャージャー系,ナスルーラ系,2,1,1小4,8,１勝ｸﾗｽ,ダ,1000,良,,田口,58.0,,5,9.4,6,0.5,13,,,6,8,34.80,36.0,5,トーアジョウトウ
8,,14,クリナッチ,牝,4,466,-14,-14,10,24.6,>, 84,14,56,,*,菱田裕二,(美),金成貴史,ルヴァンスレーヴ,スパイキュール,,ロイヤルチャージャー系,11,11,門別,連,がんば,ダ,1000,稍,,阿部,55.0,,1,,1,-0.2,,,,5,4,,----,,(ナユタ)
8,,15,ジェイエルバース,牡,4,502,  0,0,14,115.2, , 91,12,58,,*,小崎綾也,(美),小西一男,マジェスティックウォリアー,サウスヴィグラス,,ネイティヴダンサー系,1,25,1小2,5,１勝ｸﾗｽ,ダ,1000,良,,菊沢,58.0,,10,57.9,12,3.0,13,,,5,11,35.40,38.3,13,ララアヴリル
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021410010701,2026.2.14,土,小倉,1小7,1,,未勝利,ダート,1700,,4,良,晴,16,09:45,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,モーニングダリア,牝,3,414,+ 4,+ 4,12,105.2, , 94,10,55,,,小林凌大,(美),土田稔,ミスチヴィアスアレックス,ハーツクライ,,ロイヤルチャージャー系,1,25,1小2,2,未勝利・牝,ダ,1700,良,,小林,55.0,,16,385.6,6,1.5,15,8,10,12,10,38.40,39.4,4,ドウカキミニトドケ
1,,2,エンジェルグラース,牝,3,436,- 6,- 6,4,21.1, ,104,4,55,,,国分恭介,(栗),高橋康之,シャンハイボビー,オレハマッテルゼ,,ロイヤルチャージャー系,1,25,1小2,3,未勝利・牝,ダ,1700,良,,国分,55.0,,8,91.1,3,0.8,8,9,9,6,3,38.13,39.2,3,ドウカキミニトドケ
2,,3,サウンドディアナ,牝,3,462,- 4,- 4,13,137.5, ,100,5,52,▲,*,森田誠也,(栗),渡辺薫彦,マジェスティックウォリアー,ゴールドアリュール,,ロイヤルチャージャー系,1,17,1京6,初,新馬・牝,ダ,1400,良,,古川,52.0,▲,12,48.5,6,1.2,6,,,7,4,37.50,38.2,7,ホウショウルクス
2,B,4,ブリスフルイヤー,牝,3,466,+ 4,+ 4,10,89.3, , 96,7,52,▲,,石田拓郎,(美),新開幸一,ニューイヤーズデイ,"Square Eddie",,,1,5,1中2,8,未勝利・牝,ダ,1800,稍,,石田,52.0,▲,6,20.0,13,3.1,10,6,6,7,9,38.60,42.5,12,ラングドシャ
3,,5,エルファリス,牝,3,442,- 2,- 2,11,99.3, , 92,12,55,,,菊沢一樹,(美),加藤和宏,ダンカーク,ゴールドアリュール,,ロイヤルチャージャー系,1,25,1小2,5,未勝利,芝,2000,良,,菊沢,55.0,,16,198.6,12,1.7,17,14,14,14,14,36.69,35.6,10,ドッグウッド
3,,6,パープルウインド,牝,3,386,  0,0,14,171.4, , 93,11,52,▲,,古川奈穂,(栗),羽月友彦,サトノアラジン,サクラバクシンオー,,ナスルーラ系,11,16,3福4,6,未勝利*,ダ,1150,良,,古川,52.0,▲,9,68.4,11,3.3,13,,,9,10,36.00,39.1,13,ドナシェーン
4,,7,ゼルノードゥス,牝,3,470,- 8,- 8,16,242.5, , 87,16,53,△,,柴田裕一,(栗),中竹和也,レイデオロ,"Kitten's Joy",,ニアークティック系,10,26,4新4,2,未勝利・牝*,ダ,1800,良,,柴田,53.0,△,13,120.2,10,2.3,8,13,13,12,12,39.00,40.3,7,ガーネットテソーロ
4,,8,チカマヨルキーナ,牝,3,480,+22,+22,7,36.9, , 89,15,52,▲,*,舟山瑠泉,(栗),藤岡健一,ナダル,ハーツクライ,,ロイヤルチャージャー系,8,10,1札6,2,未勝利*,ダ,1700,稍,,藤岡,55.0,,13,268.3,10,3.8,11,8,8,9,10,37.80,41.2,11,チャーリー
5,,9,タガノシルフィー,牝,3,454,- 8,- 8,2,3.4, ,113,2,55,,,角田大和,(栗),石橋守,モーニン,アイルハヴアナザー,,ネイティヴダンサー系,1,24,1京8,9,未勝利・牝,ダ,1800,良,,角田,55.0,,1,2.2,5,0.6,3,2,2,2,2,38.85,38.8,7,シャフメラン
5,,10,コサージュ,牝,3,404,-16,-16,15,230.2, , 91,13,55,,*,横山琉人,(栗),清水久詞,ヘニーヒューズ,トーセンホマレボシ,,ロイヤルチャージャー系,11,29,4京7,2,未勝利*,ダ,1400,良,,吉村,54.0,☆,11,207.9,9,1.5,13,,,7,7,36.30,38.8,8,ラッキーバック
