レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026092106040701,2026.9.21,月,中山,4中7,1,,未勝利,障害(直線ダ),2880,,,,,14,09:45,,定量,３上
3,B,4,ゴーゴーパンチ,牡,3,5,7.8, ,105,6,54,◇,*,永島まな,(美),天間昭一,タリスマニック,タイムパラドックス,,ロイヤルチャージャー系,8,30,3新4,8,１勝ｸﾗｽ,ダ,1200,稍,,石神,54.0,△,6,14.7,6,0.6,2,,,8,7,35.60,36.4,2,ジャックナダル
3,,5,ホットシート,牡,3,2,6.1, ,117,2,56,,,川田将雅,(栗),大久保龍,ディスクリートキャット,パイロ,,ナスルーラ系,2,7,2京3,11,１勝ｸﾗｽ*,ダ,1400,良,,川田,57.0,,2,2.9,4,0.4,1,,,9,9,35.78,38.0,3,スマートジュリアス
4,,6,ジャカルタバオ,セ,3,4,7.4,>,112,3,56,,,浜中俊,(栗),藤野健太,シャンハイボビー,Galileo,,ニアークティック系,5,17,3京8,4,未勝利,ダ,1400,良,,浜中,57.0,,3,7.2,1,-0.3,4,,,13,12,36.60,36.1,1,(モズプリフォール)
4,B,7,ディーエストッキー,牡,5,7,14.4, ,107,5,58,,*,小沢大仁,(栗),橋口慎介,レッドスパーダ,アグネスタキオン,,ロイヤルチャージャー系,9,5,4阪1,12,１勝ｸﾗｽ,ダ,1400,稍,B,幸英,58.0,,5,17.6,5,0.5,8,,,9,6,35.63,37.5,2,エンヴェロップ
5,,8,フリッシュ,牡,3,9,27.2, , 93,12,56,,,藤懸貴志,(栗),平田修,パイロ,ヘニーヒューズ,ナスルーラ系,,7,18,2小7,8,１勝ｸﾗｽ,ダ,1700,稍,,藤懸,55.0,,8,28.0,11,1.9,1,12,12,11,10,36.76,39.0,8,バートラガッツ
5,,9,エイシンティザー,牡,3,1,3.4, ,123,1,56,,,岩田望来,(栗),吉村圭司,モズアスコット,Tapit,,ナスルーラ系,9,5,4阪1,3,１勝ｸﾗｽ,ダ,1400,稍,,岩田,56.0,,2,3.0,2,0.2,3,,,3,3,35.18,37.8,5,エンヴェロップ
6,,10,リン,牡,3,3,6.4,>,109,4,56,,,松山弘平,(栗),四位洋文,キタサンブラック,Acclamation,,,8,22,2札1,2,未勝利,ダ,1700,良,,松山,57.0,,1,2.1,1,-0.3,1,2,2,2,2,38.02,36.6,1,(メイショウセンドウ)
6,,11,ユキノサイエンス,牝,3,13,57.7,>, 79,15,54,,*,中井裕二,(美),小野次郎,ノヴェリスト,ブラックタイド,その他のエクリプス系,ロイヤルチャージャー系,8,1,2新3,6,未勝利,ダ,1200,稍,,石橋,55.0,,9,72.4,6,1.2,9,,,10,8,35.90,37.3,4,シェリアドレ
7,,12,クリノセーラーマン,牡,3,12,54.5, , 92,13,56,,,田口貫太,(栗),大橋勇樹,シャンハイボビー,ダンスインザダーク,,ロイヤルチャージャー系,9,5,4阪1,15,１勝ｸﾗｽ,ダ,1400,稍,,田口,56.0,,10,85.6,7,0.8,11,,,12,11,36.08,37.2,1,エンヴェロップ
7,,13,テイクイットオール,牡,4,11,33.9, ,103,8,56,△,,柴田裕一,(栗),中竹和也,キズナ,"War Front",,ニアークティック系,7,5,2小4,11,１勝ｸﾗｽ,ダ,1700,不,,柴田,56.0,△,11,87.2,6,1.8,13,5,5,7,6,35.95,38.3,8,システマソラー
8,,14,ファイブタンゴ,牡,3,6,12.9, ,105,6,56,,,西村淳也,(栗),秋山真一,リオンディーズ,ヴァーミリアン,,ネイティヴダンサー系,1,18,1京7,3,１勝ｸﾗｽ*,ダ,1200,良,,西村,57.0,,6,24.8,4,0.2,5,,,7,7,36.00,36.9,3,ラブルラウザー
8,,15,プラチナムディスク,牝,3,14,65.3,>, 80,14,54,,*,横山琉人,(美),小笠倫弘,ゴールドドリーム,アグネスデジタル,,ネイティヴダンサー系,8,4,金沢,10,加賀山,ダ,1500,良,,栗原,55.0,,2,,3,1.1,,2,2,2,2,,----,,イズジョーアザヤカ
