レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011706010601,2026.1.17,土,中山,1中6,1,,未勝利,ダート,1200,,2,良,晴,16,10:05,,馬齢,３歳
8,B,10,ピンキープロミス,牡,6,488,  0,0,9,93.5, , 94,9,58,,*,斎藤新,(美),畠山吉宏,ゴールドシップ,アグネスデジタル,,ネイティヴダンサー系,10,18,4東6,3,２勝ｸﾗｽ,芝,2000,良,B,矢野,58.0,,5,29.8,7,1.3,4,,7,7,7,37.20,34.3,3,エラン
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011708010610,2026.1.17,土,京都,1京6,10,紅梅Ｓ,OP(L),芝,1400,A,2,良,晴,18,14:50,牝,別定,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,プリンセスモコ,牝,3,454,  0,0,3,7.3,>,103,5,55,,*,武豊,(栗),藤原英昭,Charlatan,"Candy Ride",,ネイティヴダンサー系,12,13,5名3,4,つわぶき･1勝,芝,1400,良,,西塚,55.0,,4,7.2,2,0.1,4,,,1,1,33.68,35.1,9,プレセピオ
2,,2,フルールジェンヌ,牝,3,458,- 2,- 2,9,62.6, ,108,3,55,,,田口貫太,(栗),鈴木孝志,ミッキーアイル,キングカメハメハ,,ネイティヴダンサー系,11,1,3京A,4,ファンタG3,芝,1400,良,,田口,55.0,,8,24.9,10,0.8,6,,,2,2,35.18,34.8,10,フェスティバルヒル
3,,3,パープルガーネット,牝,3,472,-14,-14,7,24.5,>, 82,9,55,,*,吉村誠之,(美),森一誠,モーリス,ダイワメジャー,,ロイヤルチャージャー系,11,23,5東5,12,赤松賞･1勝*,芝,1600,良,,プー,55.0,,2,3.7,5,0.6,6,,,6,6,36.36,33.6,2,ヒズマスターピース
4,,4,テイエムスティール,牝,3,428,+ 2,+ 2,2,5.5,>,106,4,55,,*,高杉吏麒,(栗),高橋一哉,リアルスティール,ヴィクトワールピサ,,ロイヤルチャージャー系,12,14,5阪4,初,新馬,芝,1400,稍,,田山,52.0,▲,3,4.6,1,-0.4,11,,,6,6,35.25,35.0,2,(ララディアーブル)
5,,5,マーブルパレス,牝,3,410,- 8,- 8,8,56.7,>,102,6,55,,*,酒井学,(栗),西園正都,アドマイヤマーズ,クロフネ,,ニアークティック系,12,13,5中3,6,黒松賞･1勝*,芝,1200,良,,石橋,55.0,,6,10.5,1,-0.4,12,,,1,1,34.30,33.9,4,(ロンドンオービタル)
6,,6,アイニードユー,牝,3,464,  0,0,6,17.2,>, 86,8,55,,*,ハマーハ,(栗),吉村圭司,ファインニードル,ハードスパン,,,12,13,5名3,10,つわぶき･1勝,芝,1400,良,,菅原,55.0,,5,10.1,5,0.5,1,,,6,8,34.65,34.2,3,プレセピオ
7,,7,スウィッチインラヴ,牝,3,446,,,5,12.2, ,121,2,55,,,坂井瑠星,(栗),矢作芳人,コントレイル,Galileo,,ニアークティック系,10,31,ｱﾒﾘｶ,6,ＢＦＴG1,芝,1600,良,,坂井,55.5,,--,,11,----,,,,,,,----,,0000000000BALANTINA
8,,8,プレセピオ,牝,3,476,+ 2,+ 2,4,10.2,>, 98,7,55,,*,浜中俊,(栗),笹田和秀,パドトロワ,エピファネイア,,,12,13,5名3,2,つわぶき･1勝,芝,1400,良,,富田,55.0,,8,51.5,1,-0.1,5,,,2,2,33.83,34.8,6,(プリンセスモコ)
8,,9,リリージョワ,牝,3,450,+16,+16,1,1.6, ,130,1,55,,,ルメール,(栗),武幸四郎,シルバーステート,キングカメハメハ,,ネイティヴダンサー系,10,19,3京7,6,もみじＳ,芝,1400,良,,ルメ,55.0,,2,2.7,1,-0.1,1,,,1,1,34.73,34.2,5,(ダイヤモンドノット)
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011708010611,2026.1.17,土,京都,1京6,11,羅生門Ｓ,3勝,ダート,1400,,2,良,晴,16,15:30,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,グランドセントラル,牡,5,468,+ 2,+ 2,15,271.8, , 86,15,58,,,秋山稔樹,(栗),北出成人,シャンハイボビー,タイキシャトル,,ロイヤルチャージャー系,12,27,5阪7,18,摩耶Ｓ･3勝,ダ,1800,稍,,秋山,58.0,,15,279.4,14,2.1,15,11,9,9,11,37.50,39.9,13,ハナウマビーチ
1,,2,ジャーヴィス,牡,6,494,- 4,- 4,14,204.0, , 85,16,58,,,藤懸貴志,(栗),千田輝彦,ビーチパトロール,メイショウサムソン,,ニアークティック系,11,23,4京6,5,レジェン･3勝,ダ,1400,良,,藤懸,58.0,,15,129.1,13,1.0,14,,,8,10,35.78,37.0,12,フェルヴェンテ
2,,3,ハードワイヤード,牡,6,512,- 4,- 4,9,40.7, , 94,10,58,,*,ハマーハ,(美),加藤征弘,"Hard Spun","Pioneerof the Nile",ニアークティック系,ネイティヴダンサー系,11,2,4東B,21,秋嶺Ｓ･3勝,ダ,1300,重,,岩田,58.0,,11,49.2,11,1.7,8,,,4,4,35.40,36.9,11,エコロアゼル
2,,4,ノボリショウリュウ,牡,5,466,+ 2,+ 2,6,16.5, ,101,6,58,,*,浜中俊,(栗),石橋守,リアルスティール,クロフネ,,ニアークティック系,10,19,3京7,2,京都競Ｈ･3勝,ダ,1400,良,,武豊,56.0,,3,8.7,13,1.5,3,,,13,12,36.53,36.0,9,グランフォーブル
3,,5,エストレヤデベレン,牡,5,552,+10,+10,3,6.3, ,124,2,58,,,ルメール,(栗),武幸四郎,エピファネイア,ファスリエフ,,ニアークティック系,11,29,5東7,6,シャング･3勝,ダ,1400,良,,ルメ,58.0,,3,4.5,3,0.2,1,,,4,4,36.00,36.2,10,アンシール
3,,6,シゲルソロソロ,牝,6,486,+ 6,+ 6,11,90.2, , 95,9,56,,*,鮫島克駿,(栗),谷潔,Runhappy,"Distorted Humor",,ネイティヴダンサー系,8,23,4名1,3,伊賀ＳＨ･3勝,ダ,1400,良,B,川須,54.0,,7,18.0,13,1.1,6,,,15,15,35.78,36.9,3,プロトポロス
4,,7,ピエマンソン,牡,4,486,+ 2,+ 2,1,2.1, ,130,1,57,,,池添謙一,(栗),平田修,ジャスタウェイ,エンパイアメーカー,,ネイティヴダンサー系,12,21,5阪6,8,御影Ｓ･3勝,ダ,1400,重,,池添,57.0,,1,1.7,3,0.1,1,,,4,4,34.50,36.6,6,トリリオンボーイ
4,,8,ローズバルサム,牝,6,452,+10,+10,8,40.3, , 87,14,56,,,武豊,(栗),吉村圭司,ブラックタイド,キングカメハメハ,ロイヤルチャージャー系,ネイティヴダンサー系,11,9,4京2,5,貴船Ｓ･3勝,ダ,1200,不,,武豊,56.0,,9,42.8,10,0.9,4,,,11,10,35.70,35.1,4,アガシ
5,,9,スマートリアファル,牡,5,498,+ 6,+ 6,12,104.3, , 93,11,58,,*,松若風馬,(栗),加藤公太,キンシャサノキセキ,ヴァーミリアン,ロイヤルチャージャー系,ネイティヴダンサー系,10,11,3京3,4,御陵ＳＨ･3勝,ダ,1900,良,,富田,55.0,,11,58.8,14,2.8,15,2,2,5,12,37.20,39.8,15,タガノバビロン
5,B,10,ジャスパーバローズ,牡,6,524,+ 8,+ 8,7,33.5, ,100,7,58,,,吉村誠之,(栗),清水久詞,モーリス,ダンスインザダーク,,ロイヤルチャージャー系,11,23,4京6,2,レジェン･3勝,ダ,1400,良,B,吉村,58.0,,10,35.8,8,0.6,5,,,8,7,35.78,36.6,7,フェルヴェンテ
6,,11,テイエムランウェイ,牡,7,498,+ 4,+ 4,13,144.3, , 92,12,58,,,鮫島良太,(栗),河嶋宏樹,スズカコーズウェイ,ブライアンズタイム,ニアークティック系,ロイヤルチャージャー系,10,19,3京7,4,京都競Ｈ･3勝,ダ,1400,良,,鮫島,55.0,,9,46.6,14,1.9,9,,,13,15,36.60,36.3,12,グランフォーブル
6,,12,ダノンスウィッチ,牡,5,494,+ 2,+ 2,5,10.5, ,120,5,58,,*,坂井瑠星,(栗),東田明士,"American Pharoah",Galileo,,ニアークティック系,12,21,5阪6,4,御影Ｓ･3勝,ダ,1400,重,,Ｃ．,58.0,,6,13.7,2,0.0,3,,,7,7,34.73,36.2,3,トリリオンボーイ
7,,13,ヴェロクオーレ,牝,5,480,+ 4,+ 4,2,4.3, ,124,2,56,,,高杉吏麒,(栗),石坂公一,ドゥラメンテ,Bernardini,,ナスルーラ系,11,23,4京6,5,レジェン･3勝,ダ,1400,良,,高杉,56.0,,2,5.0,3,0.1,4,,,2,1,35.40,36.6,7,フェルヴェンテ
7,,14,ヘルモーズ,牡,5,524,  0,0,10,57.9, , 97,8,58,,,北村友一,(栗),小林真也,モーリス,アグネスタキオン,,ロイヤルチャージャー系,11,23,4京6,24,レジェン･3勝,ダ,1400,良,,北村,58.0,,13,53.9,9,0.6,11,,,15,12,36.00,36.3,4,フェルヴェンテ
8,B,15,セミマル,牡,6,538,+ 4,+ 4,4,8.6, ,123,4,58,,,西村淳也,(栗),西村真幸,アメリカンペイトリオット,マイネルラヴ,,ネイティヴダンサー系,11,23,4京6,5,レジェン･3勝,ダ,1400,良,B,西村,58.0,,7,14.5,2,0.1,9,,,12,14,35.93,35.9,2,フェルヴェンテ
8,,16,グラスシフォン,牝,6,432,  0,0,16,334.0, , 88,13,56,,*,菱田裕二,(美),松山将樹,シニスターミニスター,フレンチデピュティ,ナスルーラ系,ニアークティック系,12,21,5阪6,22,御影Ｓ･3勝,ダ,1400,重,,田口,56.0,,15,201.3,14,1.4,10,,,10,12,35.10,37.1,11,トリリオンボーイ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011708010612,2026.1.17,土,京都,1京6,12,,2勝,芝,1600,A,2,良,晴,18,16:10,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ポッドドンナー,牡,4,480,+ 2,+ 2,5,8.7,>,111,3,57,,,吉村誠之,(栗),辻野泰之,サートゥルナーリア,"Charm Spirit",,,11,23,4京6,4,１勝ｸﾗｽ,ダ,1400,良,,吉村,56.0,☆,5,9.0,1,-0.3,5,,,11,8,35.93,36.2,1,(ジェミート)
1,,2,サヴァビアン,牡,8,454,- 4,- 4,18,465.2, , 86,17,55,▲,*,田山旺佑,(美),新開幸一,カレンブラックヒル,フサイチコンコルド,,ニアークティック系,12,21,5中6,2,２勝ｸﾗｽ,芝,1600,重,,原優,58.0,,15,282.0,13,1.6,14,,7,14,16,36.06,36.0,9,メタルスピード
2,,3,ユキノエミリオ,牡,4,440,  0,0,13,81.7, , 90,16,57,,*,高杉吏麒,(美),竹内正洋,ビッグアーサー,ディープインパクト,,ロイヤルチャージャー系,12,27,5中7,13,ベストウ･2勝,芝,1200,良,,松岡,57.0,,11,76.0,15,1.8,5,,,14,15,34.70,34.9,9,アンビバレント
2,,4,ルクスジニア,牝,4,444,+ 4,+ 4,2,5.0, ,119,1,55,,,池添謙一,(栗),平田修,キズナ,ハービンジャー,,ニアークティック系,12,14,5阪4,14,甲東特別･2勝,芝,1600,良,,池添,55.0,,1,2.7,5,0.4,3,,,1,1,35.76,35.2,6,ネーヴェフレスカ
3,,5,トーホウガレオン,牡,6,530,+ 2,+ 2,10,34.8, ,109,5,58,,,田口貫太,(栗),谷潔,リアルスティール,Songandaprayer,,ネイティヴダンサー系,12,28,5阪8,2,フォーＨ･2勝,芝,1600,良,,田口,55.0,,6,21.1,7,0.3,6,,,3,3,36.18,34.0,10,マイエレメント
3,,6,マルプリ,牝,6,468,+ 4,+ 4,15,249.4,+, 91,13,56,,,斎藤新,(美),青木孝文,ミッキーアイル,"Danehill Dancer",,ニアークティック系,12,28,5阪8,5,カウント･3勝,芝,1200,良,,斎藤,56.0,,10,93.5,10,0.9,9,,,5,5,35.40,33.9,10,イツモニコニコ
4,,7,ジッピーレーサー,セ,9,480,- 4,- 4,16,336.5, , 83,18,55,▲,*,和田陽希,(美),天間昭一,"City Zip","Banker's Gold",,ネイティヴダンサー系,10,13,3京5,連,堀川特別･2勝,芝,1800,良,,菅原,58.0,,10,173.2,10,1.4,10,,,7,10,36.50,34.2,9,ローランドバローズ
4,,8,カズミクラーシュ,牡,5,512,+20,+20,9,21.6, ,101,10,58,,,岩田望来,(栗),吉岡辰弥,モーリス,キングカメハメハ,,ネイティヴダンサー系,9,21,4中7,60,木更津特･2勝,芝,1600,良,,岩田,58.0,,5,16.4,8,1.6,6,,5,5,6,34.62,35.9,8,ヒシアマン
5,,9,オリバナム,牝,4,480,+ 4,+ 4,1,4.6,>,107,6,55,,,団野大成,(栗),斉藤崇史,ロジャーバローズ,タートルボウル,,ニアークティック系,11,1,3京A,7,１勝ｸﾗｽ,芝,1600,良,,団野,55.0,,6,21.0,1,-0.0,2,,,6,4,36.00,33.7,6,(ミッキースターダム)
5,,10,レーヴジーニアル,セ,5,490,+ 4,+ 4,6,9.6, ,117,2,58,,,国分優作,(栗),松永幹夫,モーリス,ステイゴールド,,ロイヤルチャージャー系,12,21,5名6,2,尾張特Ｈ･2勝,芝,1400,稍,,国分,56.0,,1,5.3,5,0.3,8,,,6,6,35.40,35.0,9,リチャードバローズ
6,,11,ジャズ,牡,5,476,- 4,- 4,3,5.2, ,110,4,58,,*,坂井瑠星,(栗),辻野泰之,ルーラーシップ,ディープインパクト,ネイティヴダンサー系,ロイヤルチャージャー系,11,23,4京6,4,花見小Ｈ･2勝,芝,1600,良,,レー,55.0,,4,9.2,5,0.5,4,,,9,9,36.24,33.6,4,ダノンフェアレディ
6,,12,シャイニースイフト,牡,6,434,- 8,- 8,17,370.8, , 99,11,56,△,*,鷲頭虎太,(美),菊川正達,ダノンバラード,ダイタクリーヴァ,,ロイヤルチャージャー系,12,28,5阪8,6,フォーＨ･2勝,芝,1600,良,,吉田,53.0,,12,222.4,8,0.3,9,,,1,1,35.52,35.1,12,マイエレメント
7,,13,フォーキャンドルズ,牡,4,506,- 4,- 4,8,16.1, , 91,13,57,,,太宰啓介,(栗),本田優,エピファネイア,ディープブリランテ,,ロイヤルチャージャー系,12,28,5阪8,3,フォーＨ･2勝,芝,1600,良,,太宰,55.0,,9,29.6,10,0.5,4,,,12,11,36.96,32.9,2,マイエレメント
7,,14,ツーエムクロノス,牡,4,514,+ 2,+ 2,4,7.6,>,105,8,57,,*,松山弘平,(栗),本田優,ノーブルミッション,Singspiel,,ニアークティック系,12,6,5名1,連,１勝ｸﾗｽ,芝,1600,良,,松本,56.0,☆,5,14.1,1,-0.2,3,,5,5,5,35.52,33.8,2,(クイーンズワーフ)
7,B,15,ザブライド,牝,5,474,- 4,- 4,12,55.6, , 98,12,56,,,鮫島克駿,(栗),西村真幸,ドゥラメンテ,"Victory Note",,ニアークティック系,1,5,1京2,25,逢坂山特･2勝,芝,1800,良,B,鮫島,56.0,,9,37.5,6,0.7,11,,,2,2,35.60,36.3,7,チェルノボーグ
8,,16,ラージギャラリー,牝,4,476,- 2,- 2,7,11.5, ,106,7,55,,*,西村淳也,(栗),高橋亮,"American Pharoah","Victoire Pisa",,,12,21,5中6,8,２勝ｸﾗｽ,芝,1600,重,,石川,55.0,,4,6.6,8,0.7,9,,3,4,3,35.46,36.1,10,メタルスピード
8,B,17,モアリジット,牡,5,504,- 4,- 4,11,37.0, , 91,13,55,▲,,古川奈穂,(栗),西村真幸,ロードカナロア,"Scat Daddy",,ニアークティック系,1,5,1京2,2,逢坂山特･2勝,芝,1800,良,B,古川,58.0,,10,64.2,8,1.0,9,,,1,1,35.40,37.0,10,チェルノボーグ
8,,18,ゴキゲンサン,牝,6,496,-10,-10,14,157.6, ,102,9,56,,,岩田康誠,(美),伊藤大士,リアルインパクト,ヨハネスブルグ,,ニアークティック系,12,27,5中7,13,ベストウ･2勝,芝,1200,良,,岩田,56.0,,5,16.7,11,1.2,9,,,7,7,34.10,34.9,9,アンビバレント
